original_index,sms_text,is_phishing_original,is_phishing_llama_bool,is_phishing_llama,raw_response
57365,1)BC14=STD calls@30p/min for 30days.2)BC 9=All calls@30p/min for 90 days.Extra benefit 4 hrs me.Offer 3 Dino tak.,True,True,True,"[
  {""id"": ""1507"", ""is_phishing"": false},
  {""id"": ""35071"", ""is_phishing"": true},
  {""id"": ""59297"", ""is_phishing"": false},
  {""id"": ""60057"", ""is_phishing"": false},
  {""id"": ""49291"", ""is_phishing"": false},
  {""id"": ""62105"", ""is_phishing"": false},
  {""id"": ""36024"", ""is_phishing"": false},
  {""id"": ""57365"", ""is_phishing"": true},
  {""id"": ""40827"", ""is_phishing"": false},
  {""id"": ""30736"", ""is_phishing"": false}
]"
40827,work,False,False,False,"[
  {""id"": ""1507"", ""is_phishing"": false},
  {""id"": ""35071"", ""is_phishing"": true},
  {""id"": ""59297"", ""is_phishing"": false},
  {""id"": ""60057"", ""is_phishing"": false},
  {""id"": ""49291"", ""is_phishing"": false},
  {""id"": ""62105"", ""is_phishing"": false},
  {""id"": ""36024"", ""is_phishing"": false},
  {""id"": ""57365"", ""is_phishing"": true},
  {""id"": ""40827"", ""is_phishing"": false},
  {""id"": ""30736"", ""is_phishing"": false}
]"
30736,"Your slice card transaction of Rs.8,369 is successful. Your updated credit balance is Rs.1,81,257 - slice",False,False,False,"[
  {""id"": ""1507"", ""is_phishing"": false},
  {""id"": ""35071"", ""is_phishing"": true},
  {""id"": ""59297"", ""is_phishing"": false},
  {""id"": ""60057"", ""is_phishing"": false},
  {""id"": ""49291"", ""is_phishing"": false},
  {""id"": ""62105"", ""is_phishing"": false},
  {""id"": ""36024"", ""is_phishing"": false},
  {""id"": ""57365"", ""is_phishing"": true},
  {""id"": ""40827"", ""is_phishing"": false},
  {""id"": ""30736"", ""is_phishing"": false}
]"
36470,"Hi Gandharv, your Eat.fit meal is confirmed for delivery on 29th Sep. Thanks.",False,False,False,"[
  {""id"": ""36470"", ""is_phishing"": false},
  {""id"": ""37626"", ""is_phishing"": true},
  {""id"": ""48511"", ""is_phishing"": false},
  {""id"": ""18375"", ""is_phishing"": true},
  {""id"": ""42325"", ""is_phishing"": true},
  {""id"": ""28907"", ""is_phishing"": false},
  {""id"": ""63383"", ""is_phishing"": false},
  {""id"": ""32080"", ""is_phishing"": false},
  {""id"": ""65878"", ""is_phishing"": false},
  {""id"": ""18579"", ""is_phishing"": true}
]"
37626,"We care about your safety. All our services are available on the Airtel Thanks App:
airtel.in/5/app",True,True,True,"[
  {""id"": ""36470"", ""is_phishing"": false},
  {""id"": ""37626"", ""is_phishing"": true},
  {""id"": ""48511"", ""is_phishing"": false},
  {""id"": ""18375"", ""is_phishing"": true},
  {""id"": ""42325"", ""is_phishing"": true},
  {""id"": ""28907"", ""is_phishing"": false},
  {""id"": ""63383"", ""is_phishing"": false},
  {""id"": ""32080"", ""is_phishing"": false},
  {""id"": ""65878"", ""is_phishing"": false},
  {""id"": ""18579"", ""is_phishing"": true}
]"
48511,"তুমি শক্তিশালী, তুমি পারবে।",False,False,False,"[
  {""id"": ""36470"", ""is_phishing"": false},
  {""id"": ""37626"", ""is_phishing"": true},
  {""id"": ""48511"", ""is_phishing"": false},
  {""id"": ""18375"", ""is_phishing"": true},
  {""id"": ""42325"", ""is_phishing"": true},
  {""id"": ""28907"", ""is_phishing"": false},
  {""id"": ""63383"", ""is_phishing"": false},
  {""id"": ""32080"", ""is_phishing"": false},
  {""id"": ""65878"", ""is_phishing"": false},
  {""id"": ""18579"", ""is_phishing"": true}
]"
18375,"INR 448.29 spent on ICICI Bank Card XX7578 on 24-Aug-23 at CALIFORNIA BURR. Avl Lmt: INR 7,84,934.29. To dispute,call 18002662/SMS BLOCK 7007 to 0918087587",False,True,True,"[
  {""id"": ""36470"", ""is_phishing"": false},
  {""id"": ""37626"", ""is_phishing"": true},
  {""id"": ""48511"", ""is_phishing"": false},
  {""id"": ""18375"", ""is_phishing"": true},
  {""id"": ""42325"", ""is_phishing"": true},
  {""id"": ""28907"", ""is_phishing"": false},
  {""id"": ""63383"", ""is_phishing"": false},
  {""id"": ""32080"", ""is_phishing"": false},
  {""id"": ""65878"", ""is_phishing"": false},
  {""id"": ""18579"", ""is_phishing"": true}
]"
42325,16 2lands 7250i 86021 auction free hg nokia row send suite342 w1jhl win won,True,True,True,"[
  {""id"": ""36470"", ""is_phishing"": false},
  {""id"": ""37626"", ""is_phishing"": true},
  {""id"": ""48511"", ""is_phishing"": false},
  {""id"": ""18375"", ""is_phishing"": true},
  {""id"": ""42325"", ""is_phishing"": true},
  {""id"": ""28907"", ""is_phishing"": false},
  {""id"": ""63383"", ""is_phishing"": false},
  {""id"": ""32080"", ""is_phishing"": false},
  {""id"": ""65878"", ""is_phishing"": false},
  {""id"": ""18579"", ""is_phishing"": true}
]"
28907,"Your Licious order szfsdwdyb3b0 is confirmed! You will receive your order in 90 minutes. 

-Licious: For the love of meat",False,False,False,"[
  {""id"": ""36470"", ""is_phishing"": false},
  {""id"": ""37626"", ""is_phishing"": true},
  {""id"": ""48511"", ""is_phishing"": false},
  {""id"": ""18375"", ""is_phishing"": true},
  {""id"": ""42325"", ""is_phishing"": true},
  {""id"": ""28907"", ""is_phishing"": false},
  {""id"": ""63383"", ""is_phishing"": false},
  {""id"": ""32080"", ""is_phishing"": false},
  {""id"": ""65878"", ""is_phishing"": false},
  {""id"": ""18579"", ""is_phishing"": true}
]"
63383,yes,False,False,False,"[
  {""id"": ""36470"", ""is_phishing"": false},
  {""id"": ""37626"", ""is_phishing"": true},
  {""id"": ""48511"", ""is_phishing"": false},
  {""id"": ""18375"", ""is_phishing"": true},
  {""id"": ""42325"", ""is_phishing"": true},
  {""id"": ""28907"", ""is_phishing"": false},
  {""id"": ""63383"", ""is_phishing"": false},
  {""id"": ""32080"", ""is_phishing"": false},
  {""id"": ""65878"", ""is_phishing"": false},
  {""id"": ""18579"", ""is_phishing"": true}
]"
32080,"Hi Gandharv, your eat.fit lunch subscription has been successfully renewed and you will receive the first meal on 17th Mar. Adjusted amount: Rs.9, Renewal discount: Rs.082, Other discounts: Rs.2, Amount paid: Rs.6546. Thanks.",False,False,False,"[
  {""id"": ""36470"", ""is_phishing"": false},
  {""id"": ""37626"", ""is_phishing"": true},
  {""id"": ""48511"", ""is_phishing"": false},
  {""id"": ""18375"", ""is_phishing"": true},
  {""id"": ""42325"", ""is_phishing"": true},
  {""id"": ""28907"", ""is_phishing"": false},
  {""id"": ""63383"", ""is_phishing"": false},
  {""id"": ""32080"", ""is_phishing"": false},
  {""id"": ""65878"", ""is_phishing"": false},
  {""id"": ""18579"", ""is_phishing"": true}
]"
65878,ஏதோ நினைவுகள் மனதிலே மலருதே........,False,False,False,"[
  {""id"": ""36470"", ""is_phishing"": false},
  {""id"": ""37626"", ""is_phishing"": true},
  {""id"": ""48511"", ""is_phishing"": false},
  {""id"": ""18375"", ""is_phishing"": true},
  {""id"": ""42325"", ""is_phishing"": true},
  {""id"": ""28907"", ""is_phishing"": false},
  {""id"": ""63383"", ""is_phishing"": false},
  {""id"": ""32080"", ""is_phishing"": false},
  {""id"": ""65878"", ""is_phishing"": false},
  {""id"": ""18579"", ""is_phishing"": true}
]"
18579,"INR 948.84 spent on ICICI Bank Card XX8364 on 27-Feb-22 at SWIGGY. Avl Lmt: INR 57,182.42. To dispute,call 18002662/SMS BLOCK 7007 to 1641583759",False,True,True,"[
  {""id"": ""36470"", ""is_phishing"": false},
  {""id"": ""37626"", ""is_phishing"": true},
  {""id"": ""48511"", ""is_phishing"": false},
  {""id"": ""18375"", ""is_phishing"": true},
  {""id"": ""42325"", ""is_phishing"": true},
  {""id"": ""28907"", ""is_phishing"": false},
  {""id"": ""63383"", ""is_phishing"": false},
  {""id"": ""32080"", ""is_phishing"": false},
  {""id"": ""65878"", ""is_phishing"": false},
  {""id"": ""18579"", ""is_phishing"": true}
]"
1455,ICICI Bank Acct XX173 debited for Rs 593.83 on 03-Jun-25; COTHAS COFFEE C credited. UPI:515493821727. Call 18002662 for dispute. SMS BLOCK 696 to 8907651059.,False,True,True,"[
  {""id"": ""1455"", ""is_phishing"": true},
  {""id"": ""30942"", ""is_phishing"": false},
  {""id"": ""31983"", ""is_phishing"": false},
  {""id"": ""20337"", ""is_phishing"": false},
  {""id"": ""12824"", ""is_phishing"": true},
  {""id"": ""31274"", ""is_phishing"": false},
  {""id"": ""62685"", ""is_phishing"": false},
  {""id"": ""38084"", ""is_phishing"": true},
  {""id"": ""62176"", ""is_phishing"": false},
  {""id"": ""21892"", ""is_phishing"": true}
]"
30942,Payment of Rs. 586.3 using OlaMoney Postpaid for your transaction gs87-3l0p-b8o0 on OlaCabs is successful. Do more with Ola Money at https://bit.ly/3AcaDZx,True,False,False,"[
  {""id"": ""1455"", ""is_phishing"": true},
  {""id"": ""30942"", ""is_phishing"": false},
  {""id"": ""31983"", ""is_phishing"": false},
  {""id"": ""20337"", ""is_phishing"": false},
  {""id"": ""12824"", ""is_phishing"": true},
  {""id"": ""31274"", ""is_phishing"": false},
  {""id"": ""62685"", ""is_phishing"": false},
  {""id"": ""38084"", ""is_phishing"": true},
  {""id"": ""62176"", ""is_phishing"": false},
  {""id"": ""21892"", ""is_phishing"": true}
]"
31983,"Dear Investor, We thank you for your investment IN UTI Flexi Cap Fund (Formerly known as UTI Equity Fund) of Rs.1359.86 on 04/04/22 Folio: XXXXXXX656562. Regards UTIMF",False,False,False,"[
  {""id"": ""1455"", ""is_phishing"": true},
  {""id"": ""30942"", ""is_phishing"": false},
  {""id"": ""31983"", ""is_phishing"": false},
  {""id"": ""20337"", ""is_phishing"": false},
  {""id"": ""12824"", ""is_phishing"": true},
  {""id"": ""31274"", ""is_phishing"": false},
  {""id"": ""62685"", ""is_phishing"": false},
  {""id"": ""38084"", ""is_phishing"": true},
  {""id"": ""62176"", ""is_phishing"": false},
  {""id"": ""21892"", ""is_phishing"": true}
]"
20337,"Hi Gandharv, your eatfit.in lunch subscription has been successfully renewed and you will receive the first meal on 8th Sep. Adjusted amount: Rs.0, Renewal discount: Rs.640, Other discounts: Rs.4, Amount paid: Rs.7696. Thanks.",False,False,False,"[
  {""id"": ""1455"", ""is_phishing"": true},
  {""id"": ""30942"", ""is_phishing"": false},
  {""id"": ""31983"", ""is_phishing"": false},
  {""id"": ""20337"", ""is_phishing"": false},
  {""id"": ""12824"", ""is_phishing"": true},
  {""id"": ""31274"", ""is_phishing"": false},
  {""id"": ""62685"", ""is_phishing"": false},
  {""id"": ""38084"", ""is_phishing"": true},
  {""id"": ""62176"", ""is_phishing"": false},
  {""id"": ""21892"", ""is_phishing"": true}
]"
12824,Acct XXX836 debited with INR92.20 on 30-Jan-21 and paytmqr2810050501011t9psga9cpwh@paytm credited.Info:UPI-103009072026.Call 18002662 for dispute or SMS BLOCK 696 to 0695695172,True,True,True,"[
  {""id"": ""1455"", ""is_phishing"": true},
  {""id"": ""30942"", ""is_phishing"": false},
  {""id"": ""31983"", ""is_phishing"": false},
  {""id"": ""20337"", ""is_phishing"": false},
  {""id"": ""12824"", ""is_phishing"": true},
  {""id"": ""31274"", ""is_phishing"": false},
  {""id"": ""62685"", ""is_phishing"": false},
  {""id"": ""38084"", ""is_phishing"": true},
  {""id"": ""62176"", ""is_phishing"": false},
  {""id"": ""21892"", ""is_phishing"": true}
]"
31274,Cashback of Rs 58.52 for Postpaid Bill Payment Offer added to your Amazon Pay balance. Total balance: Rs 40.2. Statement: https://www.amazon.in/vs,False,False,False,"[
  {""id"": ""1455"", ""is_phishing"": true},
  {""id"": ""30942"", ""is_phishing"": false},
  {""id"": ""31983"", ""is_phishing"": false},
  {""id"": ""20337"", ""is_phishing"": false},
  {""id"": ""12824"", ""is_phishing"": true},
  {""id"": ""31274"", ""is_phishing"": false},
  {""id"": ""62685"", ""is_phishing"": false},
  {""id"": ""38084"", ""is_phishing"": true},
  {""id"": ""62176"", ""is_phishing"": false},
  {""id"": ""21892"", ""is_phishing"": true}
]"
62685,yes,False,False,False,"[
  {""id"": ""1455"", ""is_phishing"": true},
  {""id"": ""30942"", ""is_phishing"": false},
  {""id"": ""31983"", ""is_phishing"": false},
  {""id"": ""20337"", ""is_phishing"": false},
  {""id"": ""12824"", ""is_phishing"": true},
  {""id"": ""31274"", ""is_phishing"": false},
  {""id"": ""62685"", ""is_phishing"": false},
  {""id"": ""38084"", ""is_phishing"": true},
  {""id"": ""62176"", ""is_phishing"": false},
  {""id"": ""21892"", ""is_phishing"": true}
]"
38084,Thanks for choosing Netmeds.com. Help us improve your purchase experience by taking this survey: http://nps.bz/NT-9868799,True,True,True,"[
  {""id"": ""1455"", ""is_phishing"": true},
  {""id"": ""30942"", ""is_phishing"": false},
  {""id"": ""31983"", ""is_phishing"": false},
  {""id"": ""20337"", ""is_phishing"": false},
  {""id"": ""12824"", ""is_phishing"": true},
  {""id"": ""31274"", ""is_phishing"": false},
  {""id"": ""62685"", ""is_phishing"": false},
  {""id"": ""38084"", ""is_phishing"": true},
  {""id"": ""62176"", ""is_phishing"": false},
  {""id"": ""21892"", ""is_phishing"": true}
]"
62176,No,False,False,False,"[
  {""id"": ""1455"", ""is_phishing"": true},
  {""id"": ""30942"", ""is_phishing"": false},
  {""id"": ""31983"", ""is_phishing"": false},
  {""id"": ""20337"", ""is_phishing"": false},
  {""id"": ""12824"", ""is_phishing"": true},
  {""id"": ""31274"", ""is_phishing"": false},
  {""id"": ""62685"", ""is_phishing"": false},
  {""id"": ""38084"", ""is_phishing"": true},
  {""id"": ""62176"", ""is_phishing"": false},
  {""id"": ""21892"", ""is_phishing"": true}
]"
21892,ICICI Bank Acct XX870 debited for Rs 843.71 on 15-Nov-22; Namdhari Ashoka credited. UPI:231950128367. Call 18002662 for dispute. SMS BLOCK 696 to 6367095749.,False,True,True,"[
  {""id"": ""1455"", ""is_phishing"": true},
  {""id"": ""30942"", ""is_phishing"": false},
  {""id"": ""31983"", ""is_phishing"": false},
  {""id"": ""20337"", ""is_phishing"": false},
  {""id"": ""12824"", ""is_phishing"": true},
  {""id"": ""31274"", ""is_phishing"": false},
  {""id"": ""62685"", ""is_phishing"": false},
  {""id"": ""38084"", ""is_phishing"": true},
  {""id"": ""62176"", ""is_phishing"": false},
  {""id"": ""21892"", ""is_phishing"": true}
]"
53312,मेरे जन्मदिन पर बधाई देने के लिए आपका बहुत-बहुत धन्यवाद। आपने मेरा दिन खास और यादगार बना दिया,False,False,False,"[
  {""id"": ""53312"", ""is_phishing"": false},
  {""id"": ""71911"", ""is_phishing"": false},
  {""id"": ""10903"", ""is_phishing"": true},
  {""id"": ""38087"", ""is_phishing"": true},
  {""id"": ""31844"", ""is_phishing"": false},
  {""id"": ""69909"", ""is_phishing"": false},
  {""id"": ""11050"", ""is_phishing"": true},
  {""id"": ""58346"", ""is_phishing"": false},
  {""id"": ""67562"", ""is_phishing"": false},
  {""id"": ""17485"", ""is_phishing"": true}
]"
71911,ನಮ್ಮ ಕರ್ನಾಟಕದ ಹೆಮ್ಮೆಯ ಕಲಾವಿದರು 💕🙂,False,False,False,"[
  {""id"": ""53312"", ""is_phishing"": false},
  {""id"": ""71911"", ""is_phishing"": false},
  {""id"": ""10903"", ""is_phishing"": true},
  {""id"": ""38087"", ""is_phishing"": true},
  {""id"": ""31844"", ""is_phishing"": false},
  {""id"": ""69909"", ""is_phishing"": false},
  {""id"": ""11050"", ""is_phishing"": true},
  {""id"": ""58346"", ""is_phishing"": false},
  {""id"": ""67562"", ""is_phishing"": false},
  {""id"": ""17485"", ""is_phishing"": true}
]"
10903,"INR 533.64 spent on ICICI Bank Card XX2460 on 22-Dec-23 at CALIFORNIA BURR. Avl Lmt: INR 7,60,093.98. To dispute,call 18002662/SMS BLOCK 7007 to 5450248478",False,True,True,"[
  {""id"": ""53312"", ""is_phishing"": false},
  {""id"": ""71911"", ""is_phishing"": false},
  {""id"": ""10903"", ""is_phishing"": true},
  {""id"": ""38087"", ""is_phishing"": true},
  {""id"": ""31844"", ""is_phishing"": false},
  {""id"": ""69909"", ""is_phishing"": false},
  {""id"": ""11050"", ""is_phishing"": true},
  {""id"": ""58346"", ""is_phishing"": false},
  {""id"": ""67562"", ""is_phishing"": false},
  {""id"": ""17485"", ""is_phishing"": true}
]"
38087,"Hi, did you know you'll be paying Rs.6543 after your birthday for a 1 Cr. Term plan rather than paying Rs.9805 now. Click http://y2s.in/s.s?GVYCRG04 here",True,True,True,"[
  {""id"": ""53312"", ""is_phishing"": false},
  {""id"": ""71911"", ""is_phishing"": false},
  {""id"": ""10903"", ""is_phishing"": true},
  {""id"": ""38087"", ""is_phishing"": true},
  {""id"": ""31844"", ""is_phishing"": false},
  {""id"": ""69909"", ""is_phishing"": false},
  {""id"": ""11050"", ""is_phishing"": true},
  {""id"": ""58346"", ""is_phishing"": false},
  {""id"": ""67562"", ""is_phishing"": false},
  {""id"": ""17485"", ""is_phishing"": true}
]"
31844,"Greetings, Your SIP of 12/04/2021 for Rs.242.72 under Folio 77738672066 in Mirae Asset Large Cap Fund has been processed for NAV of 63.813.subject to realisation.Mirae Asset MF",False,False,False,"[
  {""id"": ""53312"", ""is_phishing"": false},
  {""id"": ""71911"", ""is_phishing"": false},
  {""id"": ""10903"", ""is_phishing"": true},
  {""id"": ""38087"", ""is_phishing"": true},
  {""id"": ""31844"", ""is_phishing"": false},
  {""id"": ""69909"", ""is_phishing"": false},
  {""id"": ""11050"", ""is_phishing"": true},
  {""id"": ""58346"", ""is_phishing"": false},
  {""id"": ""67562"", ""is_phishing"": false},
  {""id"": ""17485"", ""is_phishing"": true}
]"
69909,നടക്കില്ലെന്നറിഞ്ഞിട്ടും പ്രേണയിക്കുന്നതെന്തിനാണെന്നു ചോദിക്കുന്നവരോട് പറയണം ഒരിക്കൽ മരിക്കുമെന്നുറപ്പായിട്ടുംനമ്മള് ജീവിക്കുന്നില്ലേയെന്നു,False,False,False,"[
  {""id"": ""53312"", ""is_phishing"": false},
  {""id"": ""71911"", ""is_phishing"": false},
  {""id"": ""10903"", ""is_phishing"": true},
  {""id"": ""38087"", ""is_phishing"": true},
  {""id"": ""31844"", ""is_phishing"": false},
  {""id"": ""69909"", ""is_phishing"": false},
  {""id"": ""11050"", ""is_phishing"": true},
  {""id"": ""58346"", ""is_phishing"": false},
  {""id"": ""67562"", ""is_phishing"": false},
  {""id"": ""17485"", ""is_phishing"": true}
]"
11050,"Dear AAXXXXXX7P, settle your Tax disputes/Appeals pending as on 22.07.24,avail benefits of DTVSV revised scheme-24.File your declaration on e-Filing portal NOW.",True,True,True,"[
  {""id"": ""53312"", ""is_phishing"": false},
  {""id"": ""71911"", ""is_phishing"": false},
  {""id"": ""10903"", ""is_phishing"": true},
  {""id"": ""38087"", ""is_phishing"": true},
  {""id"": ""31844"", ""is_phishing"": false},
  {""id"": ""69909"", ""is_phishing"": false},
  {""id"": ""11050"", ""is_phishing"": true},
  {""id"": ""58346"", ""is_phishing"": false},
  {""id"": ""67562"", ""is_phishing"": false},
  {""id"": ""17485"", ""is_phishing"": true}
]"
58346,"Queries about MICA's admission process? Get your doubts answered by Chairperson- Admissions on Nov 28, 2017, 4 PM.
To attend register @ http://bit.ly/2jmMMgr",True,False,False,"[
  {""id"": ""53312"", ""is_phishing"": false},
  {""id"": ""71911"", ""is_phishing"": false},
  {""id"": ""10903"", ""is_phishing"": true},
  {""id"": ""38087"", ""is_phishing"": true},
  {""id"": ""31844"", ""is_phishing"": false},
  {""id"": ""69909"", ""is_phishing"": false},
  {""id"": ""11050"", ""is_phishing"": true},
  {""id"": ""58346"", ""is_phishing"": false},
  {""id"": ""67562"", ""is_phishing"": false},
  {""id"": ""17485"", ""is_phishing"": true}
]"
67562,"Aight yo, dats straight dogg",False,False,False,"[
  {""id"": ""53312"", ""is_phishing"": false},
  {""id"": ""71911"", ""is_phishing"": false},
  {""id"": ""10903"", ""is_phishing"": true},
  {""id"": ""38087"", ""is_phishing"": true},
  {""id"": ""31844"", ""is_phishing"": false},
  {""id"": ""69909"", ""is_phishing"": false},
  {""id"": ""11050"", ""is_phishing"": true},
  {""id"": ""58346"", ""is_phishing"": false},
  {""id"": ""67562"", ""is_phishing"": false},
  {""id"": ""17485"", ""is_phishing"": true}
]"
17485,935368 is OTP for txn of INR 866.58 at DAILYDEL S on ICICI Bank Credit Card XX7606. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,False,True,True,"[
  {""id"": ""53312"", ""is_phishing"": false},
  {""id"": ""71911"", ""is_phishing"": false},
  {""id"": ""10903"", ""is_phishing"": true},
  {""id"": ""38087"", ""is_phishing"": true},
  {""id"": ""31844"", ""is_phishing"": false},
  {""id"": ""69909"", ""is_phishing"": false},
  {""id"": ""11050"", ""is_phishing"": true},
  {""id"": ""58346"", ""is_phishing"": false},
  {""id"": ""67562"", ""is_phishing"": false},
  {""id"": ""17485"", ""is_phishing"": true}
]"
31595,"Hey Gandharv !
Your order #9054333 for The Whole Truth products is placed successfully.
Thanks for ordering! :)",False,False,False,"[
  {""id"": ""31595"", ""is_phishing"": false},
  {""id"": ""2192"", ""is_phishing"": false},
  {""id"": ""38353"", ""is_phishing"": false},
  {""id"": ""5521"", ""is_phishing"": true},
  {""id"": ""47720"", ""is_phishing"": true},
  {""id"": ""34692"", ""is_phishing"": true},
  {""id"": ""27167"", ""is_phishing"": false},
  {""id"": ""40568"", ""is_phishing"": false},
  {""id"": ""30660"", ""is_phishing"": false},
  {""id"": ""14189"", ""is_phishing"": false}
]"
2192,Hello! Your complaint dated 04-Dec-2021 11:53:06 AM with reference number WUVBOIRCTM is registered. We assure resolution LN 55-ATR-4623 11:54:11 AM.,False,False,False,"[
  {""id"": ""31595"", ""is_phishing"": false},
  {""id"": ""2192"", ""is_phishing"": false},
  {""id"": ""38353"", ""is_phishing"": false},
  {""id"": ""5521"", ""is_phishing"": true},
  {""id"": ""47720"", ""is_phishing"": true},
  {""id"": ""34692"", ""is_phishing"": true},
  {""id"": ""27167"", ""is_phishing"": false},
  {""id"": ""40568"", ""is_phishing"": false},
  {""id"": ""30660"", ""is_phishing"": false},
  {""id"": ""14189"", ""is_phishing"": false}
]"
38353,"Your waitlist has been confirmed!
In case you change your mind, please cancel this booking upto 60 mins in advance to avoid a no-show. Be on time and to keep your energy levels high, have a light snack before class. 
Details:
Session: Dance for Joy
Time Slot: 16-Jul-2019, 6:00AM
Center: Mind.fit JP Nagar 7th Phase
Booking ID: MJPN7PH99PEMO4",False,False,False,"[
  {""id"": ""31595"", ""is_phishing"": false},
  {""id"": ""2192"", ""is_phishing"": false},
  {""id"": ""38353"", ""is_phishing"": false},
  {""id"": ""5521"", ""is_phishing"": true},
  {""id"": ""47720"", ""is_phishing"": true},
  {""id"": ""34692"", ""is_phishing"": true},
  {""id"": ""27167"", ""is_phishing"": false},
  {""id"": ""40568"", ""is_phishing"": false},
  {""id"": ""30660"", ""is_phishing"": false},
  {""id"": ""14189"", ""is_phishing"": false}
]"
5521,"Dear Customer, your payment of INR 904.10 for Youtube to be debited from your ICICI Bank Debit Card 3598, as per Standing Instructions XQ1RdxF5hZ, is due by 08/02/2025. To cancel this debit or your Standing Instructions, visit www.icicibank.com >Cards>Debit Cards>Standing Instructions and Recurring Charges>Manage Standing Instructions.",True,True,True,"[
  {""id"": ""31595"", ""is_phishing"": false},
  {""id"": ""2192"", ""is_phishing"": false},
  {""id"": ""38353"", ""is_phishing"": false},
  {""id"": ""5521"", ""is_phishing"": true},
  {""id"": ""47720"", ""is_phishing"": true},
  {""id"": ""34692"", ""is_phishing"": true},
  {""id"": ""27167"", ""is_phishing"": false},
  {""id"": ""40568"", ""is_phishing"": false},
  {""id"": ""30660"", ""is_phishing"": false},
  {""id"": ""14189"", ""is_phishing"": false}
]"
47720,100 80062 ans correct draw entered gift no1 receipt registered subscriber ur voucher whats,True,True,True,"[
  {""id"": ""31595"", ""is_phishing"": false},
  {""id"": ""2192"", ""is_phishing"": false},
  {""id"": ""38353"", ""is_phishing"": false},
  {""id"": ""5521"", ""is_phishing"": true},
  {""id"": ""47720"", ""is_phishing"": true},
  {""id"": ""34692"", ""is_phishing"": true},
  {""id"": ""27167"", ""is_phishing"": false},
  {""id"": ""40568"", ""is_phishing"": false},
  {""id"": ""30660"", ""is_phishing"": false},
  {""id"": ""14189"", ""is_phishing"": false}
]"
34692,"Revise payment: Your payment for Happiness in Your Skin has failed. To avoid order cancellation, revise payment within 7 days: http://amzn.in/d/4VDf2x5",True,True,True,"[
  {""id"": ""31595"", ""is_phishing"": false},
  {""id"": ""2192"", ""is_phishing"": false},
  {""id"": ""38353"", ""is_phishing"": false},
  {""id"": ""5521"", ""is_phishing"": true},
  {""id"": ""47720"", ""is_phishing"": true},
  {""id"": ""34692"", ""is_phishing"": true},
  {""id"": ""27167"", ""is_phishing"": false},
  {""id"": ""40568"", ""is_phishing"": false},
  {""id"": ""30660"", ""is_phishing"": false},
  {""id"": ""14189"", ""is_phishing"": false}
]"
27167,"Dear AJNXXXXX1A,Your traded value for 02-JUN-22 CM Rs 9763.80 Check your registered email. For details contact broker -National Stock Exchange.",False,False,False,"[
  {""id"": ""31595"", ""is_phishing"": false},
  {""id"": ""2192"", ""is_phishing"": false},
  {""id"": ""38353"", ""is_phishing"": false},
  {""id"": ""5521"", ""is_phishing"": true},
  {""id"": ""47720"", ""is_phishing"": true},
  {""id"": ""34692"", ""is_phishing"": true},
  {""id"": ""27167"", ""is_phishing"": false},
  {""id"": ""40568"", ""is_phishing"": false},
  {""id"": ""30660"", ""is_phishing"": false},
  {""id"": ""14189"", ""is_phishing"": false}
]"
40568,far gone text,False,False,False,"[
  {""id"": ""31595"", ""is_phishing"": false},
  {""id"": ""2192"", ""is_phishing"": false},
  {""id"": ""38353"", ""is_phishing"": false},
  {""id"": ""5521"", ""is_phishing"": true},
  {""id"": ""47720"", ""is_phishing"": true},
  {""id"": ""34692"", ""is_phishing"": true},
  {""id"": ""27167"", ""is_phishing"": false},
  {""id"": ""40568"", ""is_phishing"": false},
  {""id"": ""30660"", ""is_phishing"": false},
  {""id"": ""14189"", ""is_phishing"": false}
]"
30660,Our health crew tried reaching you to deliver your eatfit.in meal but was not able to get through to you. He is currently at your location. Please collect your order at the earliest.,False,False,False,"[
  {""id"": ""31595"", ""is_phishing"": false},
  {""id"": ""2192"", ""is_phishing"": false},
  {""id"": ""38353"", ""is_phishing"": false},
  {""id"": ""5521"", ""is_phishing"": true},
  {""id"": ""47720"", ""is_phishing"": true},
  {""id"": ""34692"", ""is_phishing"": true},
  {""id"": ""27167"", ""is_phishing"": false},
  {""id"": ""40568"", ""is_phishing"": false},
  {""id"": ""30660"", ""is_phishing"": false},
  {""id"": ""14189"", ""is_phishing"": false}
]"
14189,"Dear Customer, we have successfully processed the payment of Rs 369.70 for Youtube, as per Standing Instruction VkiVm1jJlQ, on 18/10/2022 for your ICICI Bank Credit Card 5384. You can manage your Standing Instructions by visiting www.icicibank.com-Cards-Credit Cards-Standing Instruction & Recurring Charges-Manage Standing Instructions.",False,False,False,"[
  {""id"": ""31595"", ""is_phishing"": false},
  {""id"": ""2192"", ""is_phishing"": false},
  {""id"": ""38353"", ""is_phishing"": false},
  {""id"": ""5521"", ""is_phishing"": true},
  {""id"": ""47720"", ""is_phishing"": true},
  {""id"": ""34692"", ""is_phishing"": true},
  {""id"": ""27167"", ""is_phishing"": false},
  {""id"": ""40568"", ""is_phishing"": false},
  {""id"": ""30660"", ""is_phishing"": false},
  {""id"": ""14189"", ""is_phishing"": false}
]"
