original_index,sms_text,predicted_is_otp,predicted_otp_intent,is_phishing,verification_is_otp,verification_otp_intent,verification_is_phishing,verification_model,verification_badge,verification_timestamp,needs_manual_review,is_phishing_bool,predicted_is_phishing,raw_response,elapsed_seconds,pred_bool,correct
67271,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa",False,NOT_OTP,True,True,True,False,llama-3.3-70b-versatile,,2025-11-12T09:51:21.516407Z,True,True,True,"[
  {""id"": ""67271"", ""is_phishing"": true},
  {""id"": ""47959"", ""is_phishing"": true},
  {""id"": ""46888"", ""is_phishing"": true},
  {""id"": ""45087"", ""is_phishing"": false},
  {""id"": ""30813"", ""is_phishing"": false},
  {""id"": ""47951"", ""is_phishing"": true},
  {""id"": ""46665"", ""is_phishing"": false},
  {""id"": ""49321"", ""is_phishing"": true},
  {""id"": ""67721"", ""is_phishing"": true},
  {""id"": ""46240"", ""is_phishing"": false}
]",66.01089811325073,True,True
47959,100 500 87066 awarded cd com1win150ppmx3age16 congratulations draw entry free gift ldew music tncs txt ur vouchers weekly www xmas,False,NOT_OTP,True,False,True,True,llama-3.3-70b-versatile,,2025-11-12T09:05:21.230326Z,True,True,True,"[
  {""id"": ""67271"", ""is_phishing"": true},
  {""id"": ""47959"", ""is_phishing"": true},
  {""id"": ""46888"", ""is_phishing"": true},
  {""id"": ""45087"", ""is_phishing"": false},
  {""id"": ""30813"", ""is_phishing"": false},
  {""id"": ""47951"", ""is_phishing"": true},
  {""id"": ""46665"", ""is_phishing"": false},
  {""id"": ""49321"", ""is_phishing"": true},
  {""id"": ""67721"", ""is_phishing"": true},
  {""id"": ""46240"", ""is_phishing"": false}
]",66.01089811325073,True,True
46888,0870 08707509020 1327 20p 5wb box cr9 croydon fantasies hot just live min national ntt po rate,False,NOT_OTP,True,True,True,False,llama-3.3-70b-versatile,,2025-11-12T09:02:51.588610Z,True,True,True,"[
  {""id"": ""67271"", ""is_phishing"": true},
  {""id"": ""47959"", ""is_phishing"": true},
  {""id"": ""46888"", ""is_phishing"": true},
  {""id"": ""45087"", ""is_phishing"": false},
  {""id"": ""30813"", ""is_phishing"": false},
  {""id"": ""47951"", ""is_phishing"": true},
  {""id"": ""46665"", ""is_phishing"": false},
  {""id"": ""49321"", ""is_phishing"": true},
  {""id"": ""67721"", ""is_phishing"": true},
  {""id"": ""46240"", ""is_phishing"": false}
]",66.01089811325073,True,True
45087,08002986906 11 11mths camera colour december entitled free latest mobile mobiles months update,False,NOT_OTP,True,False,True,False,llama-3.3-70b-versatile,,2025-11-12T08:58:51.950704Z,True,True,False,"[
  {""id"": ""67271"", ""is_phishing"": true},
  {""id"": ""47959"", ""is_phishing"": true},
  {""id"": ""46888"", ""is_phishing"": true},
  {""id"": ""45087"", ""is_phishing"": false},
  {""id"": ""30813"", ""is_phishing"": false},
  {""id"": ""47951"", ""is_phishing"": true},
  {""id"": ""46665"", ""is_phishing"": false},
  {""id"": ""49321"", ""is_phishing"": true},
  {""id"": ""67721"", ""is_phishing"": true},
  {""id"": ""46240"", ""is_phishing"": false}
]",66.01089811325073,False,False
30813,SMS,False,NOT_OTP,True,True,True,False,llama-3.3-70b-versatile,,2025-11-12T08:27:04.382230Z,True,True,False,"[
  {""id"": ""67271"", ""is_phishing"": true},
  {""id"": ""47959"", ""is_phishing"": true},
  {""id"": ""46888"", ""is_phishing"": true},
  {""id"": ""45087"", ""is_phishing"": false},
  {""id"": ""30813"", ""is_phishing"": false},
  {""id"": ""47951"", ""is_phishing"": true},
  {""id"": ""46665"", ""is_phishing"": false},
  {""id"": ""49321"", ""is_phishing"": true},
  {""id"": ""67721"", ""is_phishing"": true},
  {""id"": ""46240"", ""is_phishing"": false}
]",66.01089811325073,False,False
47951,00 150 16 85023 chance claim cs discount m263uz member mobile offer offers pobox84 reply savamob shop sub text today unsub ur vouchers worth yes,False,NOT_OTP,True,False,True,True,llama-3.3-70b-versatile,,2025-11-12T09:05:19.796848Z,True,True,True,"[
  {""id"": ""67271"", ""is_phishing"": true},
  {""id"": ""47959"", ""is_phishing"": true},
  {""id"": ""46888"", ""is_phishing"": true},
  {""id"": ""45087"", ""is_phishing"": false},
  {""id"": ""30813"", ""is_phishing"": false},
  {""id"": ""47951"", ""is_phishing"": true},
  {""id"": ""46665"", ""is_phishing"": false},
  {""id"": ""49321"", ""is_phishing"": true},
  {""id"": ""67721"", ""is_phishing"": true},
  {""id"": ""46240"", ""is_phishing"": false}
]",66.01089811325073,True,True
46665,announcement customer important service,False,NOT_OTP,True,False,True,False,llama-3.3-70b-versatile,,2025-11-12T09:02:19.855853Z,True,True,False,"[
  {""id"": ""67271"", ""is_phishing"": true},
  {""id"": ""47959"", ""is_phishing"": true},
  {""id"": ""46888"", ""is_phishing"": true},
  {""id"": ""45087"", ""is_phishing"": false},
  {""id"": ""30813"", ""is_phishing"": false},
  {""id"": ""47951"", ""is_phishing"": true},
  {""id"": ""46665"", ""is_phishing"": false},
  {""id"": ""49321"", ""is_phishing"": true},
  {""id"": ""67721"", ""is_phishing"": true},
  {""id"": ""46240"", ""is_phishing"": false}
]",66.01089811325073,False,False
49321,জনতা ব্যাংক অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে কল করুন: +8801815566778,False,NOT_OTP,True,False,True,False,llama-3.3-70b-versatile,,2025-11-12T09:08:48.084678Z,True,True,True,"[
  {""id"": ""67271"", ""is_phishing"": true},
  {""id"": ""47959"", ""is_phishing"": true},
  {""id"": ""46888"", ""is_phishing"": true},
  {""id"": ""45087"", ""is_phishing"": false},
  {""id"": ""30813"", ""is_phishing"": false},
  {""id"": ""47951"", ""is_phishing"": true},
  {""id"": ""46665"", ""is_phishing"": false},
  {""id"": ""49321"", ""is_phishing"": true},
  {""id"": ""67721"", ""is_phishing"": true},
  {""id"": ""46240"", ""is_phishing"": false}
]",66.01089811325073,True,True
67721,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",False,NOT_OTP,True,True,True,True,llama-3.3-70b-versatile,VERIFIED_llama-3.3-70b-versatile,2025-11-12T09:52:23.895690Z,False,True,True,"[
  {""id"": ""67271"", ""is_phishing"": true},
  {""id"": ""47959"", ""is_phishing"": true},
  {""id"": ""46888"", ""is_phishing"": true},
  {""id"": ""45087"", ""is_phishing"": false},
  {""id"": ""30813"", ""is_phishing"": false},
  {""id"": ""47951"", ""is_phishing"": true},
  {""id"": ""46665"", ""is_phishing"": false},
  {""id"": ""49321"", ""is_phishing"": true},
  {""id"": ""67721"", ""is_phishing"": true},
  {""id"": ""46240"", ""is_phishing"": false}
]",66.01089811325073,True,True
46240,50 82277 ansr country dvd know mid played player quiz sony sp sunshine super text txt tyrone week win wkly,False,NOT_OTP,True,True,True,False,llama-3.3-70b-versatile,,2025-11-12T09:01:20.998552Z,True,True,False,"[
  {""id"": ""67271"", ""is_phishing"": true},
  {""id"": ""47959"", ""is_phishing"": true},
  {""id"": ""46888"", ""is_phishing"": true},
  {""id"": ""45087"", ""is_phishing"": false},
  {""id"": ""30813"", ""is_phishing"": false},
  {""id"": ""47951"", ""is_phishing"": true},
  {""id"": ""46665"", ""is_phishing"": false},
  {""id"": ""49321"", ""is_phishing"": true},
  {""id"": ""67721"", ""is_phishing"": true},
  {""id"": ""46240"", ""is_phishing"": false}
]",66.01089811325073,False,False
47095,content download goto internet menu mobile msg order receive service tv ur wap way,False,NOT_OTP,True,False,True,False,llama-3.3-70b-versatile,,2025-11-12T09:03:18.904436Z,True,True,False,"[
  {""id"": ""47095"", ""is_phishing"": false},
  {""id"": ""45303"", ""is_phishing"": false},
  {""id"": ""50360"", ""is_phishing"": true},
  {""id"": ""51982"", ""is_phishing"": false},
  {""id"": ""47003"", ""is_phishing"": false},
  {""id"": ""52673"", ""is_phishing"": false},
  {""id"": ""51249"", ""is_phishing"": false},
  {""id"": ""47702"", ""is_phishing"": false},
  {""id"": ""49844"", ""is_phishing"": true},
  {""id"": ""53805"", ""is_phishing"": true}
]",66.01089811325073,False,False
45303,admirer contact looking make reveal secret special thinks ur,False,NOT_OTP,True,False,True,True,llama-3.3-70b-versatile,,2025-11-12T08:59:19.583693Z,True,True,False,"[
  {""id"": ""47095"", ""is_phishing"": false},
  {""id"": ""45303"", ""is_phishing"": false},
  {""id"": ""50360"", ""is_phishing"": true},
  {""id"": ""51982"", ""is_phishing"": false},
  {""id"": ""47003"", ""is_phishing"": false},
  {""id"": ""52673"", ""is_phishing"": false},
  {""id"": ""51249"", ""is_phishing"": false},
  {""id"": ""47702"", ""is_phishing"": false},
  {""id"": ""49844"", ""is_phishing"": true},
  {""id"": ""53805"", ""is_phishing"": true}
]",66.01089811325073,False,False
50360,"ফ্রি ইনকাম daily ১৫০০/-
https://t.me/DailyEarn_Money_bot?start=r09374471604",False,NOT_OTP,True,False,True,True,llama-3.3-70b-versatile,,2025-11-12T09:11:20.871931Z,True,True,True,"[
  {""id"": ""47095"", ""is_phishing"": false},
  {""id"": ""45303"", ""is_phishing"": false},
  {""id"": ""50360"", ""is_phishing"": true},
  {""id"": ""51982"", ""is_phishing"": false},
  {""id"": ""47003"", ""is_phishing"": false},
  {""id"": ""52673"", ""is_phishing"": false},
  {""id"": ""51249"", ""is_phishing"": false},
  {""id"": ""47702"", ""is_phishing"": false},
  {""id"": ""49844"", ""is_phishing"": true},
  {""id"": ""53805"", ""is_phishing"": true}
]",66.01089811325073,True,True
51982,सप्ताहांत में छुट्टियाँ... सप्ताहांत में छुट्टियाँ! आप भारत के जिस हिस्से में रहते हैं उसे चुनकर अपना गंतव्य चुनें 1) उत्तर 2) दक्षिण 3) पूर्व 4) पश्चिम 5) केंद्र ^1/2/3/4/5 एयरसेल पर ब्लीक पर आपके सभी उत्तर निःशुल्क हैं।,False,NOT_OTP,True,False,True,True,llama-3.3-70b-versatile,,2025-11-12T09:15:27.027929Z,True,True,False,"[
  {""id"": ""47095"", ""is_phishing"": false},
  {""id"": ""45303"", ""is_phishing"": false},
  {""id"": ""50360"", ""is_phishing"": true},
  {""id"": ""51982"", ""is_phishing"": false},
  {""id"": ""47003"", ""is_phishing"": false},
  {""id"": ""52673"", ""is_phishing"": false},
  {""id"": ""51249"", ""is_phishing"": false},
  {""id"": ""47702"", ""is_phishing"": false},
  {""id"": ""49844"", ""is_phishing"": true},
  {""id"": ""53805"", ""is_phishing"": true}
]",66.01089811325073,False,False
47003,3gbp apply best fone network new operator original rates reply ringtones text tone tones uk ur want weekly www,False,NOT_OTP,True,False,True,True,llama-3.3-70b-versatile,,2025-11-12T09:03:06.537346Z,True,True,False,"[
  {""id"": ""47095"", ""is_phishing"": false},
  {""id"": ""45303"", ""is_phishing"": false},
  {""id"": ""50360"", ""is_phishing"": true},
  {""id"": ""51982"", ""is_phishing"": false},
  {""id"": ""47003"", ""is_phishing"": false},
  {""id"": ""52673"", ""is_phishing"": false},
  {""id"": ""51249"", ""is_phishing"": false},
  {""id"": ""47702"", ""is_phishing"": false},
  {""id"": ""49844"", ""is_phishing"": true},
  {""id"": ""53805"", ""is_phishing"": true}
]",66.01089811325073,False,False
52673,"12 रुपये से रिचार्ज करें और तुरंत 8.9 रुपये का टॉकटाइम पाएं, साथ ही रात 11 बजे से शाम 6 बजे के बीच 30 दिनों के लिए केवल 30 पैसे/मिनट पर सभी स्थानीय कॉल करें! रिचार्ज के 48 घंटे में टैरिफ लाभ!",False,NOT_OTP,True,False,True,True,llama-3.3-70b-versatile,,2025-11-12T09:17:10.247880Z,True,True,False,"[
  {""id"": ""47095"", ""is_phishing"": false},
  {""id"": ""45303"", ""is_phishing"": false},
  {""id"": ""50360"", ""is_phishing"": true},
  {""id"": ""51982"", ""is_phishing"": false},
  {""id"": ""47003"", ""is_phishing"": false},
  {""id"": ""52673"", ""is_phishing"": false},
  {""id"": ""51249"", ""is_phishing"": false},
  {""id"": ""47702"", ""is_phishing"": false},
  {""id"": ""49844"", ""is_phishing"": true},
  {""id"": ""53805"", ""is_phishing"": true}
]",66.01089811325073,False,False
51249,"केवल 4 सप्ताह में 5 किलोग्राम तक वजन कम करें! नए 3 इन 1 के साथ, सुआना स्लिम बेल्ट, टीएमआरपी.2499कॉम, सीधी कीमत 999+ 300 मूल्य, पॉकेट जिम रस्सी मुफ्त, बुकिंग के लिए एसएमएस:एसएलआईएम से 57333 पर भेजें।",False,NOT_OTP,True,True,True,False,llama-3.3-70b-versatile,,2025-11-12T09:13:39.068002Z,True,True,False,"[
  {""id"": ""47095"", ""is_phishing"": false},
  {""id"": ""45303"", ""is_phishing"": false},
  {""id"": ""50360"", ""is_phishing"": true},
  {""id"": ""51982"", ""is_phishing"": false},
  {""id"": ""47003"", ""is_phishing"": false},
  {""id"": ""52673"", ""is_phishing"": false},
  {""id"": ""51249"", ""is_phishing"": false},
  {""id"": ""47702"", ""is_phishing"": false},
  {""id"": ""49844"", ""is_phishing"": true},
  {""id"": ""53805"", ""is_phishing"": true}
]",66.01089811325073,False,False
47702,awarded bonus customer following mob pleased prize review valued,False,NOT_OTP,True,True,True,False,llama-3.3-70b-versatile,,2025-11-12T09:04:44.432506Z,True,True,False,"[
  {""id"": ""47095"", ""is_phishing"": false},
  {""id"": ""45303"", ""is_phishing"": false},
  {""id"": ""50360"", ""is_phishing"": true},
  {""id"": ""51982"", ""is_phishing"": false},
  {""id"": ""47003"", ""is_phishing"": false},
  {""id"": ""52673"", ""is_phishing"": false},
  {""id"": ""51249"", ""is_phishing"": false},
  {""id"": ""47702"", ""is_phishing"": false},
  {""id"": ""49844"", ""is_phishing"": true},
  {""id"": ""53805"", ""is_phishing"": true}
]",66.01089811325073,False,False
49844,জনতা ব্যাংক থেকে জরুরি বার্তা। কল করুন: +8801918788890,False,NOT_OTP,True,False,True,True,llama-3.3-70b-versatile,,2025-11-12T09:10:04.544184Z,True,True,True,"[
  {""id"": ""47095"", ""is_phishing"": false},
  {""id"": ""45303"", ""is_phishing"": false},
  {""id"": ""50360"", ""is_phishing"": true},
  {""id"": ""51982"", ""is_phishing"": false},
  {""id"": ""47003"", ""is_phishing"": false},
  {""id"": ""52673"", ""is_phishing"": false},
  {""id"": ""51249"", ""is_phishing"": false},
  {""id"": ""47702"", ""is_phishing"": false},
  {""id"": ""49844"", ""is_phishing"": true},
  {""id"": ""53805"", ""is_phishing"": true}
]",66.01089811325073,True,True
53805,खुद को अमीर बनाने के लिए केवल एक कदम दूर हैं! यहाँ क्लिक करके शुरुआत करें: www.fastmoney.com,False,NOT_OTP,True,True,True,False,llama-3.3-70b-versatile,,2025-11-12T09:19:58.206242Z,True,True,True,"[
  {""id"": ""47095"", ""is_phishing"": false},
  {""id"": ""45303"", ""is_phishing"": false},
  {""id"": ""50360"", ""is_phishing"": true},
  {""id"": ""51982"", ""is_phishing"": false},
  {""id"": ""47003"", ""is_phishing"": false},
  {""id"": ""52673"", ""is_phishing"": false},
  {""id"": ""51249"", ""is_phishing"": false},
  {""id"": ""47702"", ""is_phishing"": false},
  {""id"": ""49844"", ""is_phishing"": true},
  {""id"": ""53805"", ""is_phishing"": true}
]",66.01089811325073,True,True
46400,150 150ppm 18 alert big box brother bt cash computer cost landline mobiles ntt po selected vary voucher,False,NOT_OTP,True,False,True,True,llama-3.3-70b-versatile,,2025-11-12T09:01:42.707727Z,True,True,False,"[
  {""id"": ""46400"", ""is_phishing"": false},
  {""id"": ""44982"", ""is_phishing"": true},
  {""id"": ""54048"", ""is_phishing"": false},
  {""id"": ""48266"", ""is_phishing"": false},
  {""id"": ""41037"", ""is_phishing"": false},
  {""id"": ""45349"", ""is_phishing"": false},
  {""id"": ""48296"", ""is_phishing"": true},
  {""id"": ""45423"", ""is_phishing"": false},
  {""id"": ""53998"", ""is_phishing"": true},
  {""id"": ""46577"", ""is_phishing"": false}
]",66.01089811325073,False,False
44982,200 88039 age16 awarded break city number shopping skilgme spree store summer txt ur win wk,False,NOT_OTP,True,False,True,True,llama-3.3-70b-versatile,,2025-11-12T08:58:37.300111Z,True,True,True,"[
  {""id"": ""46400"", ""is_phishing"": false},
  {""id"": ""44982"", ""is_phishing"": true},
  {""id"": ""54048"", ""is_phishing"": false},
  {""id"": ""48266"", ""is_phishing"": false},
  {""id"": ""41037"", ""is_phishing"": false},
  {""id"": ""45349"", ""is_phishing"": false},
  {""id"": ""48296"", ""is_phishing"": true},
  {""id"": ""45423"", ""is_phishing"": false},
  {""id"": ""53998"", ""is_phishing"": true},
  {""id"": ""46577"", ""is_phishing"": false}
]",66.01089811325073,True,True
54048,नया एसएमएस पैक! 26 रुपये से रिचार्ज करें और 15 दिनों के लिए प्रतिदिन 500 स्थानीय/राष्ट्रीय एसएमएस भेजें! 47 रुपये से रिचार्ज करें और 30 दिनों के लिए प्रतिदिन 500 स्थानीय/राष्ट्रीय एसएमएस भेजें!,False,NOT_OTP,True,False,True,False,llama-3.3-70b-versatile,,2025-11-12T09:20:35.297999Z,True,True,False,"[
  {""id"": ""46400"", ""is_phishing"": false},
  {""id"": ""44982"", ""is_phishing"": true},
  {""id"": ""54048"", ""is_phishing"": false},
  {""id"": ""48266"", ""is_phishing"": false},
  {""id"": ""41037"", ""is_phishing"": false},
  {""id"": ""45349"", ""is_phishing"": false},
  {""id"": ""48296"", ""is_phishing"": true},
  {""id"": ""45423"", ""is_phishing"": false},
  {""id"": ""53998"", ""is_phishing"": true},
  {""id"": ""46577"", ""is_phishing"": false}
]",66.01089811325073,False,False
48266,10p 11 bored bt chat date min national rate,False,NOT_OTP,True,False,True,False,llama-3.3-70b-versatile,,2025-11-12T09:06:06.121543Z,True,True,False,"[
  {""id"": ""46400"", ""is_phishing"": false},
  {""id"": ""44982"", ""is_phishing"": true},
  {""id"": ""54048"", ""is_phishing"": false},
  {""id"": ""48266"", ""is_phishing"": false},
  {""id"": ""41037"", ""is_phishing"": false},
  {""id"": ""45349"", ""is_phishing"": false},
  {""id"": ""48296"", ""is_phishing"": true},
  {""id"": ""45423"", ""is_phishing"": false},
  {""id"": ""53998"", ""is_phishing"": true},
  {""id"": ""46577"", ""is_phishing"": false}
]",66.01089811325073,False,False
41037,150p contacted dating entered fancy landline phone service,False,NOT_OTP,True,True,True,True,llama-3.3-70b-versatile,VERIFIED_llama-3.3-70b-versatile,2025-11-12T08:50:05.382128Z,False,True,False,"[
  {""id"": ""46400"", ""is_phishing"": false},
  {""id"": ""44982"", ""is_phishing"": true},
  {""id"": ""54048"", ""is_phishing"": false},
  {""id"": ""48266"", ""is_phishing"": false},
  {""id"": ""41037"", ""is_phishing"": false},
  {""id"": ""45349"", ""is_phishing"": false},
  {""id"": ""48296"", ""is_phishing"": true},
  {""id"": ""45423"", ""is_phishing"": false},
  {""id"": ""53998"", ""is_phishing"": true},
  {""id"": ""46577"", ""is_phishing"": false}
]",66.01089811325073,False,False
45349,2nite calls chat cum did heard hope just like luv make net night time wanna xx,False,NOT_OTP,True,False,True,False,llama-3.3-70b-versatile,,2025-11-12T08:59:26.038255Z,True,True,False,"[
  {""id"": ""46400"", ""is_phishing"": false},
  {""id"": ""44982"", ""is_phishing"": true},
  {""id"": ""54048"", ""is_phishing"": false},
  {""id"": ""48266"", ""is_phishing"": false},
  {""id"": ""41037"", ""is_phishing"": false},
  {""id"": ""45349"", ""is_phishing"": false},
  {""id"": ""48296"", ""is_phishing"": true},
  {""id"": ""45423"", ""is_phishing"": false},
  {""id"": ""53998"", ""is_phishing"": true},
  {""id"": ""46577"", ""is_phishing"": false}
]",66.01089811325073,False,False
48296,08000930705 100 200 300 3510i camcorder colour delivered free minutes mobile new nokia phone reply text texts tomorrow want,False,NOT_OTP,True,False,True,False,llama-3.3-70b-versatile,,2025-11-12T09:06:10.387165Z,True,True,True,"[
  {""id"": ""46400"", ""is_phishing"": false},
  {""id"": ""44982"", ""is_phishing"": true},
  {""id"": ""54048"", ""is_phishing"": false},
  {""id"": ""48266"", ""is_phishing"": false},
  {""id"": ""41037"", ""is_phishing"": false},
  {""id"": ""45349"", ""is_phishing"": false},
  {""id"": ""48296"", ""is_phishing"": true},
  {""id"": ""45423"", ""is_phishing"": false},
  {""id"": ""53998"", ""is_phishing"": true},
  {""id"": ""46577"", ""is_phishing"": false}
]",66.01089811325073,True,True
45423,10p 11 bored bt chat date min national rate,False,NOT_OTP,True,False,True,True,llama-3.3-70b-versatile,,2025-11-12T08:59:34.966406Z,True,True,False,"[
  {""id"": ""46400"", ""is_phishing"": false},
  {""id"": ""44982"", ""is_phishing"": true},
  {""id"": ""54048"", ""is_phishing"": false},
  {""id"": ""48266"", ""is_phishing"": false},
  {""id"": ""41037"", ""is_phishing"": false},
  {""id"": ""45349"", ""is_phishing"": false},
  {""id"": ""48296"", ""is_phishing"": true},
  {""id"": ""45423"", ""is_phishing"": false},
  {""id"": ""53998"", ""is_phishing"": true},
  {""id"": ""46577"", ""is_phishing"": false}
]",66.01089811325073,False,False
53998,अभी 1 लाख रुपये का इनाम जीतें। अधिक जानकारी के लिए यहाँ क्लिक करें।,False,NOT_OTP,True,True,True,False,llama-3.3-70b-versatile,,2025-11-12T09:20:28.095653Z,True,True,True,"[
  {""id"": ""46400"", ""is_phishing"": false},
  {""id"": ""44982"", ""is_phishing"": true},
  {""id"": ""54048"", ""is_phishing"": false},
  {""id"": ""48266"", ""is_phishing"": false},
  {""id"": ""41037"", ""is_phishing"": false},
  {""id"": ""45349"", ""is_phishing"": false},
  {""id"": ""48296"", ""is_phishing"": true},
  {""id"": ""45423"", ""is_phishing"": false},
  {""id"": ""53998"", ""is_phishing"": true},
  {""id"": ""46577"", ""is_phishing"": false}
]",66.01089811325073,True,True
46577,85 access direct fixed line minute number,False,NOT_OTP,True,False,True,False,llama-3.3-70b-versatile,,2025-11-12T09:02:07.898386Z,True,True,False,"[
  {""id"": ""46400"", ""is_phishing"": false},
  {""id"": ""44982"", ""is_phishing"": true},
  {""id"": ""54048"", ""is_phishing"": false},
  {""id"": ""48266"", ""is_phishing"": false},
  {""id"": ""41037"", ""is_phishing"": false},
  {""id"": ""45349"", ""is_phishing"": false},
  {""id"": ""48296"", ""is_phishing"": true},
  {""id"": ""45423"", ""is_phishing"": false},
  {""id"": ""53998"", ""is_phishing"": true},
  {""id"": ""46577"", ""is_phishing"": false}
]",66.01089811325073,False,False
