original_index,sms_text,predicted_is_otp,predicted_otp_intent,classification_status,batch_number,is_phishing
16819,"Dear Investor, your Change of Nominee request has been processed. Folio 910124253163. Axis MF",False,NOT_OTP,auto_not_otp,7,False
45672,150p 40gb 500 83355 collect guaranteed ipod latest mp3 mtmsgrcvd18 nokia phone player prize tc txt word,False,NOT_OTP,auto_not_otp,65,True
42928,dreams following glad,False,NOT_OTP,auto_not_otp,60,False
29265,"Dear Customer, Your Decathlon order #6821880 is out for delivery today with Saleem Basha( +919844832538).Share the OTP: 1674 with the delivery person. - #Blowhorn",True,DELIVERY_OR_SERVICE_OTP,success,32,True
58156,"Thank you for generating coupon code through MyJio. To get Jio SIM & experience Jio Digital Life, visit Jio Store with your Aadhar Card or PoA/PoI documents & passport size photo. Click www.jio.com/Jio/portal/storeLocator for nearest Jio Store. Team Jio",False,NOT_OTP,success,10,False
17027,"Dear Investor, As per recent regulatory guidelines, the contact details in the folio can only be of self or any of the Family members. We, therefore, request you kindly confirm if Email id baxxxi@gmail.com registered under your folio XXXXXXXX7567 pertains to self or any other family member by clicking the link https://services.kfintech.com/K/K?S=l2I7o2iUsCCi Regards -UTI MF",False,NOT_OTP,auto_not_otp,8,True
41906,asap hi kate ring xxx,False,NOT_OTP,auto_not_otp,58,False
22453,"Dear Customer, ICICI Bank Account XX762 is debited with INR 70,586.90 on 06-Jun-22. Info: EBA*MF-ICICI . The Available Balance is INR 22,365.39. Call 18002662 for dispute or SMS BLOCK 696 to 9633892793",False,NOT_OTP,auto_not_otp,19,False
37995,"SIP of Rs.28,657.59 in NIMF Income Fnd,Folio-499219018716 is processed with NAV 64.0772 & 234.093 units on 06/11/2019.T&C at http://bit.ly/2p3MLo3",False,NOT_OTP,auto_not_otp,50,True
32088,Your eatfit.in meal has just left our kitchen and will be delivered in 21 mins.,False,NOT_OTP,auto_not_otp,38,False
21272,"Dear Customer, INR 02.30 is debited on ICICI Bank Credit Card XX9223 on 25-Apr-21. Info: AMAZON. Available Limit: INR 25,882.58. Call on 18002662 for dispute or SMS BLOCK 7007 to 1912232390.",False,NOT_OTP,auto_not_otp,16,False
70324,"""കാറ്റു സ്നേഹിച്ചതു പൂവിനെ പക്ഷെ ആ പൂവു സ്നേഹിച്ചതോ.. വണ്ടിനെയുംപുതൂ വസന്തത്തിൽ പൂവിന്റെ തേൻ നുകർന്നു കൊണ്ടു വണ്ടു എവിടേക്കോ പറന്നകന്നു..ആ വേദനയിൽ പൂവിന്റെ ഓരോ ഇതളുകളും അടർന്നു വീണു അപ്പോഴും ആ ഭൂമിയിൽ ചിതറി കിടന്ന ഓരോ ഇതളുകളെയും തലോടികൊണ്ടിരുന്നു കാറ്റ്...",False,NOT_OTP,auto_not_otp,34,False
10960,"INR 16.76 spent on ICICI Bank Card XX8809 on 15-Jan-24 at BLUE HORIZON HO. Avl Lmt: INR 2,48,812.81. To dispute,call 18002662/SMS BLOCK 7007 to 7099138485",False,NOT_OTP,auto_not_otp,16,False
50831,"के, मुझे अपने बारे में कुछ बताओ?",False,NOT_OTP,auto_not_otp,75,False
58726,"Shipped: Your Rodid Solid Men's Roun... with order id OD110422125384462000 has been shipped and will be delivered  by Monday, Oct 30, 2017. You will receive another SMS when the Wishmaster is out to deliver it. Track your shipment here http://fkrt.it/uzHYa!NNNN",False,NOT_OTP,auto_not_otp,11,True
47556,16 2lands 7250i 86021 auction free hg nokia row send sms suite342 w1jhl win won,False,NOT_OTP,auto_not_otp,69,True
50871,"STREE 2 ऑफिस S2 एयरटेल एक्सस्ट्रीम प्ले पर लाइव है
अहा, सोनी लिव, इरोज नाउ, लायंसगेटप्ले और अन्य सहित 20+ ओटीटी तक पहुंच का आनंद लें। 
क्लिक करें - open.airtelxstream.in/watchAha",False,NOT_OTP,auto_not_otp,75,True
40255,going heard job talk tonight,False,NOT_OTP,auto_not_otp,54,False
56139,"Vodafone 3G offers!!
A)Rs482=4GB-3G,Dial *444*147#
B)Rs18=2GB-3G,Dial *444*99#
Val-28Days.Offer eTop & USSD pe
7-Sep tak, for more offers Dial *121#",False,NOT_OTP,auto_not_otp,6,False
6396,"Dear Customer, we have successfully processed the payment of INR 2767.85 for Google Workspace, as per the Standing Instruction WraOBd8SWH, on 03/12/2023 for your ICICI Bank Credit Card 0096. To manage your Standing Instructions, visit www.icicibank.com >Cards >Credit Cards>Standing Instructions and Recurring Charges>Manage Standing Instructions.",False,NOT_OTP,auto_not_otp,7,False
17869,126250 is OTP for purchase transaction initiated on ICICI Bank Credit Card XX4634. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,True,BANK_OR_CARD_TXN_OTP,success,10,False
58172,"Dear Customer, 
Thank you for choosing Jio. We have received your application for new connection. Your order number is NO00000N7W0D.
Thank you, 
Team Jio",False,NOT_OTP,auto_not_otp,10,False
56729,24 noon??? kalla paytm chesthhaa,False,NOT_OTP,auto_not_otp,7,True
53681,मैं आपके और आपके परिवार के लिए नये साल की हार्दिक शुभकामनाएँ देता हूँ...सादर सहित! के.बी.सिंह.,False,NOT_OTP,auto_not_otp,1,False
71307,ചാരിറ്റി ജോലിക്കായി നിങ്ങളുടെ രാജ്യത്ത് നിങ്ങളുടെ രാജ്യത്ത് സംഭാവന ചെയ്യാനും കൂടുതൽ വിവരങ്ങൾക്ക് എന്നെ ബന്ധപ്പെടാനും ശ്രീമതി,False,NOT_OTP,auto_not_otp,36,False
56731,Anudeep ni,False,NOT_OTP,auto_not_otp,7,False
34571,Congratulations! You won INR 9 cashback. We will deposit it into your credit card XXX-1840 in the next 7 days.,False,NOT_OTP,auto_not_otp,43,True
14637,"Google Pay registration is initiated for ICICI Bank. If not done by you, report to your bank. Card details/OTP/CVV are SECRET. DO NOT disclose it to anyone.",False,NOT_OTP,success,3,False
20147,"Dear Patron,
Your ACT bill on A/C 102596479355 for month of OCT-2021 Due: 837.8 Due date: 15-OCT-21 Pay @ fb7y.app.link/pay?username=102596479355 ACT",False,NOT_OTP,auto_not_otp,14,True
56167,"FREE FREE FREE! GET 400 MB 3G/2G FREE now by downloading VODAFONE PLAY App.Enjoy unlimited access to movie, music, TV shows!! Click  http://bit.ly/2u0zCKz",False,NOT_OTP,auto_not_otp,6,True
70472,തൊറ്റു പോയവനാണ് ഞാൻ സ്വന്തം എന്ന് പറയാൻ ഒന്നും നേടിയില്ല ഇതുവരെ എന്തിനേറെ നിൻറെ മനസ്സിൽ ഒരിടം പോലും,False,NOT_OTP,auto_not_otp,35,False
28176,"Dear , Your Hirect profile is substandard & you are missing out on high-paying jobs. Update your profile, click here api.whatsapp.com/send?phone=919673431783",False,NOT_OTP,auto_not_otp,30,True
72277,ನನ್ನನ್ನು ಬಿಟ್ಟರೆ,False,NOT_OTP,auto_not_otp,38,False
26434,"Hi! To stop getting commercial communications, you can activate DO NOT DISTURB on your Vi number through Vi App https://bit.ly/37gyXNC",False,NOT_OTP,auto_not_otp,27,True
52887,"मैं जल्द ही आपसे संपर्क करूँगा, उम्मीद है।",False,NOT_OTP,auto_not_otp,80,False
22921,"INR 349.99 spent on ICICI Bank Card XX8002 on 20-Feb-23 at SWIGGY. Avl Lmt: INR 3,74,199.49. To dispute,call 18002662/SMS BLOCK 7007 to 7485256479",False,NOT_OTP,auto_not_otp,20,False
67245,Not getting anywhere with this damn job hunting over here!,False,NOT_OTP,auto_not_otp,28,False
61689,No,False,NOT_OTP,auto_not_otp,17,False
46897,brand help info just loads min mob mobile new offer package phone pls plus reply request sorry term text themob unsubscribe weeks,False,NOT_OTP,auto_not_otp,68,True
51335,"सीमित अवधि की पेशकश, अपने खाते में रु. 5,00,000 जमा करवाएं। आवेदन पूरा करें - http://1kx.in/NUFIAN/O4WjtGslvqb NU वित्त",False,NOT_OTP,auto_not_otp,76,True
57306,"Vodafone 2G Data Offer-
1)Rs25/2GB/28Din/2G ,Dial*444*98#
2)Rs68/1GB/28Din/2G,Dial*444*5300# 
Offer 12th-May-Tak.",False,NOT_OTP,auto_not_otp,8,False
36031,Your mobile number and device is successfully captured for UPI registration.,False,NOT_OTP,auto_not_otp,46,True
3426,Refund of Rs 241.8 has been initiated for Swiggy order 210089898930006. Updated balance should reflect in 4-7 days. https://r.swiggy.com/refunds,False,NOT_OTP,auto_not_otp,1,False
20432,Your eatfit.in order for the day has been delivered at reception as per your instruction.,False,NOT_OTP,auto_not_otp,15,False
53986,सिर्फ आज! स्मार्टफोन्स पर 90% की छूट। खरीदारी के लिए इस लिंक पर जाएं: https://megaoffer.shop/zL8MkNj5 -HotDeals।,False,NOT_OTP,auto_not_otp,2,True
20290,Thank you for transacting with Cashify. We'd appreciate it if you could spare a moment and share your feedback with us cashi.fi/1d971d4e.,False,NOT_OTP,auto_not_otp,14,True
50980,अर कंप्लीट यू बन जाएगा साथ एम दो टेबल चाय एक साथ हो जाएगा,False,NOT_OTP,auto_not_otp,76,False
57073,"Dear Customer, +919398321127 is now available to take calls.",False,NOT_OTP,auto_not_otp,8,True
21233,ICICI Bank Acct XXX851 debited for INR 999.29 on 25-Mar-21 & bharatpe.4547189685@fbpe credited.UPI:108408022717.Call 18002662 for dispute or SMS BLOCK 696 to 9598026886.,False,NOT_OTP,auto_not_otp,16,True
12904,"Dear Customer, Your a/c no. XXXXXXXX3696 is credited by Rs.6.50 LL 82-DSJ-3501 10:47:27 by a/c linked to mobile XXXXX00000. (IMPS Ref no 107310785682).",False,NOT_OTP,auto_not_otp,20,False
20203,We have successfully linked your OnePlus 11R 5G device to your Online Banking ID. Reach us at https://www.sc.com/in/contact-us/ if not done by you - StanChart,False,NOT_OTP,auto_not_otp,14,True
26420,Hi! Payment of Rs. 619.4 is credited to your Vi number 0637104387. Your outstanding as on 2022-06-21 is Rs. 1.55.,False,NOT_OTP,auto_not_otp,27,False
65749,தமிழனின் பெருமை என்றும் அழிவதுமில்லை நாம் இல்லையென்றாலும்,False,NOT_OTP,auto_not_otp,25,False
68549,మేము వేగంగా ముందుకు వెళ్తున్నాము!,False,NOT_OTP,auto_not_otp,31,False
54240,"अत्यावश्यक! आपके मोबाइल नंबर पर 02/09/03 को ₹8,44,555 का बोनस बोनस पुरस्कार मिला है! यह आपसे संपर्क करने का हमारा दूसरा प्रयास है! 0871-872-9755 BOX95QU पर कॉल करें।",False,NOT_OTP,auto_not_otp,2,True
1384,"Dear Customer, transfer funds to SEBI INVESTOR PROTECTION . It has been 30 minutes since you have added the payee. Call ICICI Bank Customer Care, if payee not added by you.",False,NOT_OTP,success,1,True
25312,"Dear Customer, your payment of Rs 752.03 for Amazon, as per Standing Instruction Vlw5oHYxUZ, is due by 19/10/2022 and will be debited through your ICICI Bank Credit Card 6229. To cancel this debit or your Standing Instruction, please visit www.icicibank.com-Cards-Credit Cards-Standing Instruction & Recurring Charges-Manage Standing Instructions.",False,NOT_OTP,auto_not_otp,24,True
69603,"നിന്നെ കാണാൻ ഞാനുപയോഗിച്ച എന്റെ കണ്ണുകൾ... നീ വരാനിടയില്ലാത്ത ഇടങ്ങളിൽ പോലും നിന്നെ തേടി അലഞ്ഞപ്പോൾ, ഞാനറിഞ്ഞു എന്റെ പ്രണയത്തിന്റെ അനിർവചനീയമായ തീവ്രതയെ...Krrish David",False,NOT_OTP,auto_not_otp,33,False
24359,ICICI Bank Acct XXX019 debited for INR 25.73 on 07-Aug-21 & MOUNTAIN TRAIL FOODS PRIVATE L credited.UPI:121914528384.Call 18002662 for dispute or SMS BLOCK 696 to 5056308129.,False,NOT_OTP,auto_not_otp,23,False
23967,Acct XXX181 debited with INR77.86 on 06-Feb-21 and paytmqr281005050101us85n2e0791f@paytm credited.Info:UPI-103715078126.Call 18002662 for dispute or SMS BLOCK 696 to 9456293633,False,NOT_OTP,auto_not_otp,22,True
22938,"INR 7,541.77 spent on ICICI Bank Card XX7453 on 03-Mar-23 at GOOGLE WORKSPAC. Avl Lmt: INR 0,56,483.20. To dispute,call 18002662/SMS BLOCK 7007 to 9497585806",False,NOT_OTP,auto_not_otp,20,True
10759,"Dear Gandharv,

Thank you for booking with us. We are happy to inform you that your flight with booking ID NF7ABPQ444041612773 is confirmed.

Your Trip Details:

Departure Flight: Chennai-Mumbai | Date: 10 Jan 25 | Add-ons: MAA-BOM, 6E-5258(Seats: 24C)

Total amount paid: INR 3,054.17

You can manage your booking at https://mmyt.co/MMTRIP/bLW3Xp3G

We wish you a safe journey.
Team MakeMyTrip",False,NOT_OTP,auto_not_otp,15,False
5114,"Dear Customer, we have successfully processed the payment of INR 918.17 for Amazon, as per the Standing Instruction Wz5VPWtTPa, on 23/08/2024 for your ICICI Bank Credit Card 1138. To manage your Standing Instructions, visit www.icicibank.com >Cards >Credit Cards>Standing Instructions and Recurring Charges>Manage Standing Instructions.",False,NOT_OTP,auto_not_otp,4,True
30084,"Payment of INR 8,386 was received for card number -X7184 WG 55-MXR-7367 and you have earned 5,900 CRED coins. Payment will reflect in your credit card account in max 48 hours. ZKGLD95XJ7 is your order id.",False,NOT_OTP,auto_not_otp,34,False
36306,"Alert: You've spent INR 7,362.06 on your AMEX card **91009 at RAZORPAY   S on 16/01/2021 at 07:08AM IST. Please call 18004190691 if this was not made by you.",False,NOT_OTP,auto_not_otp,46,False
46098,bad com credit purpose tenants welcome,False,NOT_OTP,auto_not_otp,66,True
31361,You have received a Refund of Rs 11.35 in your Amazon Pay balance. Total Balance is now Rs 15.60.,False,NOT_OTP,auto_not_otp,36,False
38388,Arriving Today: Flybot Wave in-Ear Sport Wireless Bluetooth Earphone ... will be delivered by AmzAgent(+918061914444 PIN 4676). Track: http://amzn.in/d/6YEqcUP,False,NOT_OTP,auto_not_otp,51,True
10690,"Dear Archana S

As per DGCA guidelines, web check-in is mandatory for all passengers. As you are flying soon, please complete the web check-in for your upcoming Indigo Airlines flight 6E-6536 from Indore To Bangalore at the earliest. We also recommend that you select your preferred seat before it is sold out!

To web check-in on MakeMyTrip, click https://applinks.makemytrip.com/g9IwnLeLhob | Team MakeMyTrip",False,NOT_OTP,auto_not_otp,15,True
59173,No,False,NOT_OTP,auto_not_otp,12,False
5665,"INR 941.78 spent using ICICI Bank Card XX2823 on 13-Apr-25 on WWW SWIGGY COM. Avl Limit: INR 7,79,914.82. If not you, call 1800 2662/SMS BLOCK 7007 to 7581784523.",False,NOT_OTP,auto_not_otp,5,False
8166,"50% ದೈನಂದಿನ ಡೇಟಾ ಕೋಟಾ 17-Jul-21 16:41 ವರೆಗೆ ಬಳಕೆಯಾಗಿದೆ.
ಜಿಯೊ ಸಂಖ್ಯೆ: 3799266172
ಯೋಜನೆಯ ಪ್ರಕಾರ ದೈನಂದಿನ ಡೇಟಾ ಕೋಟಾ: 2 GB
MyJio ಅಪ್ಲಿಕೇಶನ್ ಮೂಲಕ ನಿಮ್ಮ ಖಾತೆಯನ್ನು ಹೇಗೆ ನಿರ್ವಹಿಸುವುದು ಎಂಬುದರ ಕುರಿತು ಇನ್ನಷ್ಟು ತಿಳಿದುಕೊಳ್ಳಲು, https://youtu.be/JadIvh5mJPQ ಕ್ಲಿಕ್ ಮಾಡಿ.
ನಿಮ್ಮ ಪ್ರಸ್ತುತ ಬ್ಯಾಲೆನ್ಸ್, ವ್ಯಾಲಿಡಿಟಿ, ಯೋಜನೆ ವಿವರಗಳನ್ನು ಮತ್ತು ಅತ್ಯಾಕರ್ಷಕ ರೀಚಾರ್ಜ್ ಯೋಜನೆಗಳಿಗಾಗಿ 1991 ಅನ್ನು ಡಯಲ್ ಮಾಡಿ.",False,NOT_OTP,auto_not_otp,10,False
71095,മനസിനെ മയക്കണ പാട്ടുണ്ടെങ്കിൽ അതിതാണ്....,False,NOT_OTP,auto_not_otp,36,False
28352,"Dear Investor, Payment of Rs. 8565.55 towards your SIP in Axis Focused 25 Fund - REGULAR GROWTH has been received and 30.749 units at NAV 48.78 are allotted in Folio XXXXXXXXX8403. Axis MF",False,NOT_OTP,auto_not_otp,30,False
47240,calls chat cum free fun hi lookin luv married meet phone set sort time ur wanna week wiv woman xx,False,NOT_OTP,auto_not_otp,68,True
21643,"Dear Customer, INR 748.42 is debited on ICICI Bank Credit Card XX6436 on 16-Jan-22. Info: CRED. Available Limit: INR 0,54,699.36. Call on 18002662 for dispute or SMS BLOCK 7007 to 1457102353.",False,NOT_OTP,auto_not_otp,17,False
33715,You have received 5 new applications for your Translation internship. See them here internshala.com/i/89 - Internshala,False,NOT_OTP,auto_not_otp,41,False
30654,"Gandharv, your eatfit.in order has been delivered. Enjoy and stay healthy!",False,NOT_OTP,auto_not_otp,35,False
40373,especially getting house thing watching,False,NOT_OTP,auto_not_otp,54,False
37402,"Dear Cardmember,Your balance on American Express card ending in 91009 is 1,726.75 as of 05/10/2019",False,NOT_OTP,auto_not_otp,49,False
7081,"INR 315.47 spent using ICICI Bank Card XX2308 on 19-Dec-24 on Swiggy. Avl Limit: INR 7,64,044.77. If not you, call 1800 2662/SMS BLOCK 7007 to 0984504869.",False,NOT_OTP,auto_not_otp,8,False
41503,princess,False,NOT_OTP,auto_not_otp,57,False
66870,Pick you up bout 7.30ish? What time are and that going?,False,NOT_OTP,auto_not_otp,27,False
69308,2022లో చూస్తున్న వెంకటేష్ ఫ్యాన్స్ ఒక్క 👍like వేసుకోండి,False,NOT_OTP,auto_not_otp,32,False
598,"INR 1,492.68 spent using ICICI Bank Card XX6727 on 27-Oct-25 on BUNDL TECHNOLOG. Avl Limit: INR 1,36,335.23. If not you, call 1800 2662/SMS BLOCK 7007 to 4391880772.",False,NOT_OTP,success,1,False
16431,387550 is OTP for txn of INR 909.42 at AMAZONRECHA on ICICI Bank Credit Card XX5451. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,True,BANK_OR_CARD_TXN_OTP,success,7,False
6004,Your Swiggy Instamart order #1160380376946 was delivered. Keep ordering from Instamart to get your favourite items instantly.,False,NOT_OTP,auto_not_otp,6,False
66502,Lol your always so convincing.,False,NOT_OTP,auto_not_otp,27,False
35587,"Don't download unknown applications on your phone / devices based on a call from an unknown person. Some apps can forward SMS received on your phone to other devices and can enable fraudsters to get your OTPs and complete fraudulent transactions. Please do not share your Debit card/Credit card no, CVV, expiry date, PIN, password, OTP, login ID etc with anyone and do not fill these details on unknown / unsecure online forms - StanChart",False,NOT_OTP,success,45,False
69068,సమయం సందర్భం లేనప్పుడు వచ్చే సాంగ్ ఇది...,False,NOT_OTP,auto_not_otp,32,False
7457,"We are waiting to hear from you! Click www.jio.com/r/zHUf8D7YI to share your feedback on Jio's network and help us serve you better. Thank you, Team Jio",False,NOT_OTP,auto_not_otp,9,True
2270,"ನಮಸ್ತೆ! ವಾಣಿಜ್ಯ ಸಂದೇಶಗಳನ್ನು ಪಡೆಯುವುದನ್ನು ನಿಲ್ಲಿಸಲು, ನೀವು Vi App https://bit.ly/3JAw87j ಮೂಲಕ ನಿಮ್ಮ Vi ಸಂಖ್ಯೆಯಲ್ಲಿ DO NOT DISTURB ಅನ್ನು ಆಕ್ಟೀವೇಟ್ ಮಾಡಬಹುದು",ERROR,ERROR,failed,2,True
64595,No,False,NOT_OTP,auto_not_otp,23,False
17755,"Dear Customer, your payment of INR 802.09 for Amazon to be debited from your ICICI Bank Credit Card 7234, as per Standing Instructions VkCP6gwTgD, is due by 14/05/2023. To cancel this debit or your Standing Instructions, visit www.icicibank.com >Cards>Credit Cards>Standing Instructions and Recurring Charges>Manage Standing Instructions.",False,NOT_OTP,auto_not_otp,9,True
39758,afternoon boy day early goes good grins hmmm italian love online waiting woke,False,NOT_OTP,auto_not_otp,53,False
48158,150p asked contact dating guess know pobox revealed service,False,NOT_OTP,auto_not_otp,70,True
37959,"Avbl Bal in your A/C. No.XXXXXXXXXXX0055 on EOD 15-DEC-2019 is USD 0.00, Tot. avbl bal (including linked deposits and Limit) is USD 0.00.",False,NOT_OTP,auto_not_otp,50,False
37571,I will call you after 07.30,False,NOT_OTP,auto_not_otp,49,False
46373,150p 40gb 500 83355 collect guaranteed ipod latest mp3 mtmsgrcvd18 nokia phone player prize txt word,False,NOT_OTP,auto_not_otp,66,True
18277,"INR 770.46 spent on ICICI Bank Card XX4932 on 16-Apr-23 at SWIGGY. Avl Lmt: INR 3,75,297.87. To dispute,call 18002662/SMS BLOCK 7007 to 8055515423",False,NOT_OTP,auto_not_otp,10,False
28526,"Avbl Bal in your A/C. No.XXXXXXXXXXX0055 on EOD 23-JUN-2020 is USD 0.00, Tot. avbl bal (including linked deposits and Limit) is USD 0.00.",False,NOT_OTP,auto_not_otp,31,False
16670,"Dear valued client, Please update the nominee details to secure the financial well-being of your near and dear ones. Login to online banking Login now bit.ly/3J5kdkh or SC mobile. Go to Help & Services >> Account Management >>Add/Modify a nomination for Savings Accounts, Term Deposits and Recurring Deposits. Please disregard if already completed. - StanChart",False,NOT_OTP,auto_not_otp,7,True
69914,മറന്ന് പിരിയാനല്ല ഞാൻ നിന്നെസ്നേഹിച്ചത്....മറിച്ച് പിരിയും വരെ നേഞ്ചോട്ചേർക്കാൻ തന്നെയാണ്...മറക്കില്ല നിന്നെ ഞാനീജന്മത്തിലൊരിക്കലും..മറക്കുമൊരുനാൾ സഖീനിന്നെ ഞാൻ....അന്നെൻ മുഖം വെള്ളകൊണ്ട് മൂടപ്പെടും...????????,False,NOT_OTP,auto_not_otp,34,False
23896,"Acct XX782 debited with INR 0,227.68 on 09-Dec-20.Info: BIL*ONL*00214.Avbl Bal:INR 4,00,652.87.Call 18002662 for dispute or SMS BLOCK 696 to 6855101066",False,NOT_OTP,auto_not_otp,22,False
55223,My steam guard code R86703,True,GENERIC_APP_ACTION_OTP,success,4,False
24395,"Dear Customer, INR 3,968.19 is debited on ICICI Bank Credit Card XX8114 on 01-Sep-21. Info: CRED. Available Limit: INR 07,336.90. Call on 18002662 for dispute or SMS BLOCK 7007 to 3769173908.",False,NOT_OTP,auto_not_otp,23,False
17644,"Hi, Pella 94XXXXX862 has scheduled a pickup with Dunzo. Partner Pramoda D (9267886740) shall reach your location within 5 minutes. Please be ready with the package. Feel free to contact the partner for any help.",False,NOT_OTP,auto_not_otp,9,False
52008,"G8METCHES का स्वर 4 सभी भीड़ के सामने ८०० से लेकर 8007 रुपये के शीर्षकों के साथ प्रतिक्रिया: कमीन, S…",False,NOT_OTP,auto_not_otp,78,True
72683,88800 ಮತ್ತು 89034 ಪ್ರೀಮಿಯಂ ಫೋನ್ ಸೇವೆಗಳು ಕರೆ 08718711108,False,NOT_OTP,auto_not_otp,39,True
65553,"அன்பான உறவுகளுக்கு
சுதந்திர தின நல்வாழ்த்துக்கள்",False,NOT_OTP,auto_not_otp,25,False
28686,"Dear Patron,
Your ACT bill on A/C 102596479355 for month of NOV-2022 Due: 1136.8 Due date: 15-NOV-22 Pay @ fb7y.app.link/pay?username=102596479355 ACT",False,NOT_OTP,auto_not_otp,31,True
39470,,False,NOT_OTP,auto_not_otp,53,False
35079,"Hi Gandharv,
You have successfully initiated your August rent payment(NRP-8135015) of INR 38904.54 (processing fees of INR 509.15 charged extra). We will deposit the money to beneficiary's bank account by 01-Aug (Sun) 12:04 PM and notify you once it is credited. Click http://nobr.kr/sv/HdtrC to get help.
NoBroker Pay",False,NOT_OTP,auto_not_otp,44,True
34480,Congratulations! You won INR 0 cashback. We will deposit it into your credit card -X6529 in the next 7 days.,False,NOT_OTP,auto_not_otp,43,True
9389,ICICI Bank Acct XX355 debited for Rs 876.85 on 22-Oct-23; RAHIL SHAFI KUT credited. UPI:329503056431. Call 18002662 for dispute. SMS BLOCK 696 to 8101661700.,False,NOT_OTP,auto_not_otp,13,False
31015,Indian Railways has restarted linen supply in trains in a phased manner.Please check the status of linen supply in your train by clicking this link: https://contents.irctc.co.in/en/LINEN.html IR,False,NOT_OTP,auto_not_otp,36,True
26892,"Dear Customer, we have activated Standing Instructions on your ICICI Bank Credit Card 7151. Merchant: Google Workspace, Maximum Amount: INR 68843.24, Frequency: As Presented, Start Date: 09/04/2023, End Date: 31/12/2033, Mandate ID: WYHbJZVZBL. To manage your Standing Instructions, visit www.icicibank.com >Cards>Credit Cards>Standing Instructions and Recurring Charges>Manage Standing Instructions.",False,NOT_OTP,auto_not_otp,28,False
8531,"INR 927.34 spent on ICICI Bank Card XX9706 on 21-Jan-24 at BUNDL TECHNOLOG. Avl Lmt: INR 0,87,840.56. To dispute,call 18002662/SMS BLOCK 7007 to 8376116631",False,NOT_OTP,auto_not_otp,11,False
48463,মাশরাফির সাথে ডিনার করার সুযোগ পেতে ক্যাসিনোতে বাজি ধরুন। শুরু করুন: ebayisapidlld.altervista.org/,False,NOT_OTP,auto_not_otp,71,True
36482,[Dropout Unsuccessful] Your slot in class at Cult Jayanagar on Mon 7th Oct at 06:00 AM couldn't be used. Your membership has been reduced by 1 day.,False,NOT_OTP,auto_not_otp,47,False
68556,"చాలా మంది సభ్యులకు క్రిప్టో వాలెట్‌లతో సమస్యలు ఉన్నాయని, వాటిని తెరవడానికి లేదా వాటిని స్వీకరించడానికి అధిక పన్నులు చెల్లించాలని మాకు తెలియజేయబడింది.",False,NOT_OTP,auto_not_otp,31,True
71166,ഞാൻ ഇതുവരെ നിന്നെ വിട്ടിരുന്നു പിന്നെ നിനക്ക് മനസ്സിലാക്കിയതോടെ ഞാൻ നിന്നെ പിന്തുടരുന്നു.,False,NOT_OTP,auto_not_otp,36,False
8278,667939 is OTP for txn of INR 802.60 at SWIGGY on ICICI Bank Credit Card XX8825. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,True,BANK_OR_CARD_TXN_OTP,success,10,False
5160,"INR 5,089.40 spent using ICICI Bank Card XX9330 on 07-Sep-24 on SWIGGY. Avl Limit: INR 0,51,829.64. If not you, call 1800 1080/SMS BLOCK 7007 to 5676766.",False,NOT_OTP,auto_not_otp,4,False
43482,aha job need po,False,NOT_OTP,auto_not_otp,61,False
63695,No,False,NOT_OTP,auto_not_otp,21,False
66962,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",False,NOT_OTP,auto_not_otp,28,True
7660,432960 is OTP for txn of INR 678.59 at SWIGGY INST on ICICI Bank Credit Card XX2245. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,True,BANK_OR_CARD_TXN_OTP,success,9,False
9057,Cheers! Your Meatigo Order ID #MEA26VWA37083 has been delivered. Looking forward to serving you again soon. #EatBetterMeat. -Meatigo,False,NOT_OTP,auto_not_otp,12,False
31045,Delivered: Your Amazon.in order 402-9351871-6212363 has been delivered. Thanks for shopping with us. Details https://amzn.in/d/ePLHRLa,False,NOT_OTP,auto_not_otp,36,True
9747,"Your 21-Jun-2023 e-bill for Jio Number 9730999172 has been sent to gandharv.bakshi@gmail.com.
Bill Summary : 
Bill period : 21-May-2023 EB 54-COW-8965
Total Amount payable : Rs. -5.61
Payment due date: 30-JUN-2023
To view your bill, click http://jio.com/my_bills",False,NOT_OTP,auto_not_otp,13,True
14627,"Dear Customer, Payment of INR 8669.91 has been received on your ICICI Bank Credit Card Account 4xxx7007 on 30-APR-23.Thank you.",False,NOT_OTP,auto_not_otp,3,False
7994,Your Licious order is out for delivery!. Track your order here https://track.licious.in/1072112 -Licious,False,NOT_OTP,auto_not_otp,10,True
53691,"फ्री गिफ्ट कार्ड ऑफर! एक सीमित समय के लिए, फ्री गिफ्ट कार्ड पाएं! यहाँ क्लिक करें: [https://win-free-giftcard.com]।",False,NOT_OTP,auto_not_otp,1,True
22588,"INR869.43 debited on Credit Card XX4130 on 09-Jun-19.Info:AMAZON.Avbl Lmt:INR8,90,129.16.Call 18002662 for dispute or SMS BLOCK 2004 to 9380030971",False,NOT_OTP,auto_not_otp,19,False
