id,sender,body,timestamp,language,is_otp,otp_intent,share_advice
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2494,No,"Im cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2495,No,How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2496,No,Ok... The theory test? when are ü going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2497,No,A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2498,No,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2499,yes,"Nationwide has noticed your debit card was recently used on 25-10-2015 13.04.43, at APPLE ONLINE STORE for 1976.00 GBP. If not you please urgently call fraud preventaion on 03303800232 or intl +443303800231. Do not reply by SMS http://www.Nationwide.co.uk/",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2500,yes,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 .  Help08718728876",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2501,yes,Urgent! Please call 09061213237 from a landline. £5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2502,No,That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2503,No,I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2504,yes,	December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2505,No,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2506,No,"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2507,yes,"One call can change your life.Weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.CALL-9779751406,4191809986",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2508,No,Thanks love. But am i doing torch or bold.,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2509,No,Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been?,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2510,No,Hi dis is yijue i would be happy to work wif ü all for gek1510...,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2511,No,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,children were there with her�.",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2512,No,Cos i want it to be your thing,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2513,No,"Life is nothing wen v get everything. But ""life is everything wen v miss something "". Real value of people wil be realized only in their absence.... gud mrng",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2514,No,"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks.",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2515,No,You will be in the place of that man�U hv to perform..,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2516,No,Ok no prob... I'll come after lunch then...,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2517,No,We owe you for the last tax year. Please follow our secure link http:Ow.ly/ozvo308t.Jxz for more information.,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2518,No,In that case I guess I'll see you at campus lodge,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2519,No,I want to sent  30 mesages today. Sorry,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2520,No,Lol great now im getting hungry.,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2521,No,"I got like $ <#> , I can get some more later though. Get whatever you feel like",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2522,yes,"As a valued customer, I am pleased to advise you that following recent review of your Mobile No. you are awarded with a Rs.8,82,537 Bonus Prize, call 9760483062",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2523,No,This is ur face test ( 1 2 3 4 5 6 7 8 9  <#>  ) select any number i will tell ur face astrology.... am waiting. quick reply...,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2524,No,"That means you got an A in epi, she.s fine. She.s here now.",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2525,No,That's y u haf 2 keep me busy...,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2526,No,"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2527,No,Are you still playing with gautham?,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2528,No,When i have stuff to sell i.ll tell you,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2529,No,"ow u dey.i paid 60,400thousad.i told  u would call . ",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2530,No,Tell rob to mack his gf in the theater,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2531,No,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2532,No,Yup ok...,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2533,No,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2534,No,Mm not entirely sure i understood that text but hey. Ho. Which weekend?,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2535,No,Thts god's gift for birds as humans hav some natural gift frm god..,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2536,No,Are you plans with your family set in stone ?,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2537,No,"K, if u bored up just come to my home..",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2538,No,No..but heard abt tat..,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2539,No,FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for £3/wk,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2540,No,Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2541,No,Oh ok.. Wat's ur email?,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2542,No,"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2543,yes,"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2544,No,When did you get to the library,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2545,No,Well its not like you actually called someone a punto. That woulda been worse.,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2546,yes,"44 5385153116, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2547,No,A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2548,No,Erutupalam thandiyachu,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2549,yes,"Please call our customer service representative on 1994835596 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.9,70,106. FL1PKART TEAM",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2550,No,Wat time u finish ur lect today?,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2551,No,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2552,No,Ok�great�.,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2553,No,Call me when u're done...,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2554,No,Well. Im computerless. Time to make some oreo truffles,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2555,No,Still in the area of the restaurant. Ill try to come back soon,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2556,No,What you thinked about me. First time you saw me in class.,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2557,No,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow for sure..,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2558,No,I dont know exactly could you ask chechi.,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2559,No,Your account has been refilled successfully by INR  <DECIMAL> . Your KeralaCircle prepaid account balance is Rs  <DECIMAL> . Your Transaction ID is KR <#> .,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2560,No,Where's my boytoy? I miss you ... What happened?,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2561,No,CDs 4u: Congratulations ur awarded £500 of CD gift vouchers or £125 gift guaranteed & Freeentry 2 £100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2562,No,I am joining today formally.Pls keep praying.will talk later.,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2563,No,Cheers for the card ... Is it that time of year already?,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2564,No,If he wll start searching he will get job in few days.,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2565,No,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2566,yes,	YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2567,No,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW!,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2568,No,So i asked how's anthony. Dad. And your bf,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2569,No,Merry christmas to u too annie!,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2570,No,"Aight, I'll hit you up when I get some cash",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2571,No,"Come to me right now, Ahmad",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2572,No,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2573,No,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money.",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2574,No,I can take you at like noon,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2575,No,"Cool, I'll text you in a few",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2576,No,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2577,No,"Not yet chikku..going to room nw, i'm in bus..",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2578,No,"No, I was trying it all weekend ;V",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2579,No,"Sorry, I'll call later..I have some urgent work..",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2580,No,Great. So should i send you my account number.,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2581,yes,"Dear customer your PAY2TMKYC has been expired, It�s will be bl0cked within 24 hour, please contact customer! Care ph� 7651314476 immediately to verify",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2582,yes,ONLY FOR GIRLS BBA/MBA/EXECUTIVE MBA/B.SC.IT/BIO TECH/B.TECH FLEXIBLE TIMINGS GOVT.RECOGNIZED(www.bsaitm.in) JOIN BSAITM VIKASPURI 7097298889/0531089577,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2583,No,"34000 of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  <#>  frnds in <#>  mins whn u read...",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2584,No,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2585,No,Me too baby! I promise to treat you well! I bet you will take good care of me...,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2586,No,"Hey babe! I saw you came online for a second and then you disappeared, what happened ?",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2587,No,"I will call you later, I don't have network. ",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2588,No,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2589,No," The problem I have felt is you have the time to do it, but you choose not to.",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2590,No,Bbq this sat at mine from 6ish. Ur welcome 2 come,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2591,No,"Yeah I should be able to, I'll text you when I'm ready to meet up",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2592,No,"Aight no rush, I'll ask jay",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2593,No,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2594,No,No. Did you multimedia message them or e-mail?,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2595,No,How come guoyang go n tell her? Then u told her?,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2596,No,Well there's still a bit left if you guys want to tonight,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2597,No,Will ü b going to esplanade fr home?,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2598,No,"Keep ur problems in ur heart, b'coz nobody will fight for u. Only u & u have to fight for ur self & win the battle. -VIVEKANAND- G 9t.. SD",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2599,No,Wat time ü finish?,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2600,No,Am in gobi arts college,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2601,No,K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2602,yes,Need to clear doubts before exams? Experienced tutors help is just a click away- Free helpdesk round the clock. Just logon to eAgetutor.com or call 011-46592191,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2603,No,"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2604,No,I will come tomorrow di,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2605,No,What u talking bout early morning? It's almost noon where your at!,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2606,No,Then wat r u doing now? Busy wif work?,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2607,No,Hai priya are you right. What doctor said pa. Where are you.,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2608,yes,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2609,No,Boooo you always work. Just quit.,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2610,No,Tell me pa. How is pain de.,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2611,No,"I am in tirupur da, once you started from office call me.",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2612,No,"I've got ten bucks, jay is being noncomittal",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2613,No,1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-),,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2614,No,Tomarrow i want to got to court. At  <DECIMAL> . So you come to bus stand at 9.,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2615,No,I got a call from a landline number. . . I am asked to come to malviya nagar. . . I will go in the evening,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2616,No,I'm expressing  my gratitude brother. I promise i wont take your help for granted. You have been helping at all times.,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2617,No,you'hv completed a transaction for AUD 788.93 on 06/02/17 03-27-31 pm. Please follow the link if it is not done by you http://commbank.netban,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2618,No,How are you with moneY...as in to you...money aint a thing....how are you sha!,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2619,No,I WILL CAL YOU SIR. In meeting,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2620,No,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed & irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2621,No,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2622,yes,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+ ",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2623,yes,"Todays Vodafone numbers ending 8023 are selected to receive a Rs.1,09,854 award. If you have a match please call 5935320736 quoting claim code 6001 standard rates apply",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2624,No,Glad to see your reply.,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2625,No,"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2626,No,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2627,No,"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2628,No,*deep sigh* ... I miss you :-( ... I am really surprised you haven't gone to the net cafe yet to get to me ... Don't you miss me?,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2629,No,My sister cleared two round in birla soft yesterday.,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2630,yes,Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2631,No,Its not that time of the month nor mid of the time?,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2632,No,For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p,,en,,,
SMS PHISHING DATASET FOR MACHINE LEARNING AND PATTERN RECOGNITION Dataset_5971_row_2633,No,What is your record for one night? :),,en,,,
