original_index,sms_text,predicted_is_otp,predicted_otp_intent,is_phishing,is_phishing_truth,predicted_is_phishing,model_id,model_name,raw_response,elapsed_seconds,pred_bool,correct
47792,04 10 2003 24 800 account code expires identifier points private redeemed shows statement,False,NOT_OTP,True,True,False,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""50723"", ""is_phishing"": true},
  {""id"": ""39439"", ""is_phishing"": false},
  {""id"": ""44359"", ""is_phishing"": false},
  {""id"": ""19889"", ""is_phishing"": false},
  {""id"": ""48070"", ""is_phishing"": true},
  {""id"": ""39165"", ""is_phishing"": false},
  {""id"": ""47705"", ""is_phishing"": true},
  {""id"": ""46284"", ""is_phishing"": false},
  {""id"": ""47792"", ""is_phishing"": false},
  {""id"": ""44212"", ""is_phishing"": false}
]
```",201.23826217651367,False,False
47792,04 10 2003 24 800 account code expires identifier points private redeemed shows statement,False,NOT_OTP,True,True,False,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""50723"", ""is_phishing"": true},
  {""id"": ""39439"", ""is_phishing"": false},
  {""id"": ""44359"", ""is_phishing"": false},
  {""id"": ""19889"", ""is_phishing"": false},
  {""id"": ""48070"", ""is_phishing"": true},
  {""id"": ""39165"", ""is_phishing"": false},
  {""id"": ""47705"", ""is_phishing"": true},
  {""id"": ""46284"", ""is_phishing"": false},
  {""id"": ""47792"", ""is_phishing"": false},
  {""id"": ""44212"", ""is_phishing"": false}
]
```",201.23826217651367,False,False
44212,juz lor,False,NOT_OTP,False,False,False,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""50723"", ""is_phishing"": true},
  {""id"": ""39439"", ""is_phishing"": false},
  {""id"": ""44359"", ""is_phishing"": false},
  {""id"": ""19889"", ""is_phishing"": false},
  {""id"": ""48070"", ""is_phishing"": true},
  {""id"": ""39165"", ""is_phishing"": false},
  {""id"": ""47705"", ""is_phishing"": true},
  {""id"": ""46284"", ""is_phishing"": false},
  {""id"": ""47792"", ""is_phishing"": false},
  {""id"": ""44212"", ""is_phishing"": false}
]
```",201.23826217651367,False,True
44212,juz lor,False,NOT_OTP,False,False,False,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""50723"", ""is_phishing"": true},
  {""id"": ""39439"", ""is_phishing"": false},
  {""id"": ""44359"", ""is_phishing"": false},
  {""id"": ""19889"", ""is_phishing"": false},
  {""id"": ""48070"", ""is_phishing"": true},
  {""id"": ""39165"", ""is_phishing"": false},
  {""id"": ""47705"", ""is_phishing"": true},
  {""id"": ""46284"", ""is_phishing"": false},
  {""id"": ""47792"", ""is_phishing"": false},
  {""id"": ""44212"", ""is_phishing"": false}
]
```",201.23826217651367,False,True
47146,contacted dating know land line service,False,NOT_OTP,True,True,False,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""47146"", ""is_phishing"": false},
  {""id"": ""46946"", ""is_phishing"": false},
  {""id"": ""50212"", ""is_phishing"": true},
  {""id"": ""44397"", ""is_phishing"": true},
  {""id"": ""44324"", ""is_phishing"": false},
  {""id"": ""52326"", ""is_phishing"": true},
  {""id"": ""48150"", ""is_phishing"": true},
  {""id"": ""44466"", ""is_phishing"": false},
  {""id"": ""42151"", ""is_phishing"": false},
  {""id"": ""50277"", ""is_phishing"": true}
]
```",201.23826217651367,False,False
47146,contacted dating know land line service,False,NOT_OTP,True,True,False,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""47146"", ""is_phishing"": false},
  {""id"": ""46946"", ""is_phishing"": false},
  {""id"": ""50212"", ""is_phishing"": true},
  {""id"": ""44397"", ""is_phishing"": true},
  {""id"": ""44324"", ""is_phishing"": false},
  {""id"": ""52326"", ""is_phishing"": true},
  {""id"": ""48150"", ""is_phishing"": true},
  {""id"": ""44466"", ""is_phishing"": false},
  {""id"": ""42151"", ""is_phishing"": false},
  {""id"": ""50277"", ""is_phishing"": true}
]
```",201.23826217651367,False,False
46946,new,False,NOT_OTP,True,True,False,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""47146"", ""is_phishing"": false},
  {""id"": ""46946"", ""is_phishing"": false},
  {""id"": ""50212"", ""is_phishing"": true},
  {""id"": ""44397"", ""is_phishing"": true},
  {""id"": ""44324"", ""is_phishing"": false},
  {""id"": ""52326"", ""is_phishing"": true},
  {""id"": ""48150"", ""is_phishing"": true},
  {""id"": ""44466"", ""is_phishing"": false},
  {""id"": ""42151"", ""is_phishing"": false},
  {""id"": ""50277"", ""is_phishing"": true}
]
```",201.23826217651367,False,False
46946,new,False,NOT_OTP,True,True,False,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""47146"", ""is_phishing"": false},
  {""id"": ""46946"", ""is_phishing"": false},
  {""id"": ""50212"", ""is_phishing"": true},
  {""id"": ""44397"", ""is_phishing"": true},
  {""id"": ""44324"", ""is_phishing"": false},
  {""id"": ""52326"", ""is_phishing"": true},
  {""id"": ""48150"", ""is_phishing"": true},
  {""id"": ""44466"", ""is_phishing"": false},
  {""id"": ""42151"", ""is_phishing"": false},
  {""id"": ""50277"", ""is_phishing"": true}
]
```",201.23826217651367,False,False
50212,"অভিনন্দন! আপনি 50,000 টাকা নগদ পুরস্কার জিতেছেন। আপনার পুরস্কার দাবি করতে 018XXXXXXXXX নম্বরে কল করুন।",False,NOT_OTP,True,True,True,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""47146"", ""is_phishing"": false},
  {""id"": ""46946"", ""is_phishing"": false},
  {""id"": ""50212"", ""is_phishing"": true},
  {""id"": ""44397"", ""is_phishing"": true},
  {""id"": ""44324"", ""is_phishing"": false},
  {""id"": ""52326"", ""is_phishing"": true},
  {""id"": ""48150"", ""is_phishing"": true},
  {""id"": ""44466"", ""is_phishing"": false},
  {""id"": ""42151"", ""is_phishing"": false},
  {""id"": ""50277"", ""is_phishing"": true}
]
```",201.23826217651367,True,True
50212,"অভিনন্দন! আপনি 50,000 টাকা নগদ পুরস্কার জিতেছেন। আপনার পুরস্কার দাবি করতে 018XXXXXXXXX নম্বরে কল করুন।",False,NOT_OTP,True,True,True,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""47146"", ""is_phishing"": false},
  {""id"": ""46946"", ""is_phishing"": false},
  {""id"": ""50212"", ""is_phishing"": true},
  {""id"": ""44397"", ""is_phishing"": true},
  {""id"": ""44324"", ""is_phishing"": false},
  {""id"": ""52326"", ""is_phishing"": true},
  {""id"": ""48150"", ""is_phishing"": true},
  {""id"": ""44466"", ""is_phishing"": false},
  {""id"": ""42151"", ""is_phishing"": false},
  {""id"": ""50277"", ""is_phishing"": true}
]
```",201.23826217651367,True,True
44397,100 80062 ans correct draw entered gift no1 receipt registered subscriber ur voucher whats,False,NOT_OTP,True,True,True,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""47146"", ""is_phishing"": false},
  {""id"": ""46946"", ""is_phishing"": false},
  {""id"": ""50212"", ""is_phishing"": true},
  {""id"": ""44397"", ""is_phishing"": true},
  {""id"": ""44324"", ""is_phishing"": false},
  {""id"": ""52326"", ""is_phishing"": true},
  {""id"": ""48150"", ""is_phishing"": true},
  {""id"": ""44466"", ""is_phishing"": false},
  {""id"": ""42151"", ""is_phishing"": false},
  {""id"": ""50277"", ""is_phishing"": true}
]
```",201.23826217651367,True,True
44397,100 80062 ans correct draw entered gift no1 receipt registered subscriber ur voucher whats,False,NOT_OTP,True,True,True,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""47146"", ""is_phishing"": false},
  {""id"": ""46946"", ""is_phishing"": false},
  {""id"": ""50212"", ""is_phishing"": true},
  {""id"": ""44397"", ""is_phishing"": true},
  {""id"": ""44324"", ""is_phishing"": false},
  {""id"": ""52326"", ""is_phishing"": true},
  {""id"": ""48150"", ""is_phishing"": true},
  {""id"": ""44466"", ""is_phishing"": false},
  {""id"": ""42151"", ""is_phishing"": false},
  {""id"": ""50277"", ""is_phishing"": true}
]
```",201.23826217651367,True,True
44324,2nite calls chat cum did heard hope just like luv make net night time wanna xx,False,NOT_OTP,True,True,False,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""47146"", ""is_phishing"": false},
  {""id"": ""46946"", ""is_phishing"": false},
  {""id"": ""50212"", ""is_phishing"": true},
  {""id"": ""44397"", ""is_phishing"": true},
  {""id"": ""44324"", ""is_phishing"": false},
  {""id"": ""52326"", ""is_phishing"": true},
  {""id"": ""48150"", ""is_phishing"": true},
  {""id"": ""44466"", ""is_phishing"": false},
  {""id"": ""42151"", ""is_phishing"": false},
  {""id"": ""50277"", ""is_phishing"": true}
]
```",201.23826217651367,False,False
44324,2nite calls chat cum did heard hope just like luv make net night time wanna xx,False,NOT_OTP,True,True,False,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""47146"", ""is_phishing"": false},
  {""id"": ""46946"", ""is_phishing"": false},
  {""id"": ""50212"", ""is_phishing"": true},
  {""id"": ""44397"", ""is_phishing"": true},
  {""id"": ""44324"", ""is_phishing"": false},
  {""id"": ""52326"", ""is_phishing"": true},
  {""id"": ""48150"", ""is_phishing"": true},
  {""id"": ""44466"", ""is_phishing"": false},
  {""id"": ""42151"", ""is_phishing"": false},
  {""id"": ""50277"", ""is_phishing"": true}
]
```",201.23826217651367,False,False
52326,"👉VIP समूह में प्रवेश करने के लिए क्लिक करें 30 सेकंड का प्लान प्राप्त करें

https://t.me/+Rlh9gBDpYc05NDEy

👉पंजीकरण लिंक 

😬 https://usdtbet6.net/#/register?invिटेशनCode=864652392920

👑128 🔴🔴🔴 🌟🌟बड़ा 🌟🌟",False,NOT_OTP,True,True,True,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""47146"", ""is_phishing"": false},
  {""id"": ""46946"", ""is_phishing"": false},
  {""id"": ""50212"", ""is_phishing"": true},
  {""id"": ""44397"", ""is_phishing"": true},
  {""id"": ""44324"", ""is_phishing"": false},
  {""id"": ""52326"", ""is_phishing"": true},
  {""id"": ""48150"", ""is_phishing"": true},
  {""id"": ""44466"", ""is_phishing"": false},
  {""id"": ""42151"", ""is_phishing"": false},
  {""id"": ""50277"", ""is_phishing"": true}
]
```",201.23826217651367,True,True
52326,"👉VIP समूह में प्रवेश करने के लिए क्लिक करें 30 सेकंड का प्लान प्राप्त करें

https://t.me/+Rlh9gBDpYc05NDEy

👉पंजीकरण लिंक 

😬 https://usdtbet6.net/#/register?invिटेशनCode=864652392920

👑128 🔴🔴🔴 🌟🌟बड़ा 🌟🌟",False,NOT_OTP,True,True,True,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""47146"", ""is_phishing"": false},
  {""id"": ""46946"", ""is_phishing"": false},
  {""id"": ""50212"", ""is_phishing"": true},
  {""id"": ""44397"", ""is_phishing"": true},
  {""id"": ""44324"", ""is_phishing"": false},
  {""id"": ""52326"", ""is_phishing"": true},
  {""id"": ""48150"", ""is_phishing"": true},
  {""id"": ""44466"", ""is_phishing"": false},
  {""id"": ""42151"", ""is_phishing"": false},
  {""id"": ""50277"", ""is_phishing"": true}
]
```",201.23826217651367,True,True
48150,awarded bonus customer following mob pleased prize review valued,False,NOT_OTP,True,True,True,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""47146"", ""is_phishing"": false},
  {""id"": ""46946"", ""is_phishing"": false},
  {""id"": ""50212"", ""is_phishing"": true},
  {""id"": ""44397"", ""is_phishing"": true},
  {""id"": ""44324"", ""is_phishing"": false},
  {""id"": ""52326"", ""is_phishing"": true},
  {""id"": ""48150"", ""is_phishing"": true},
  {""id"": ""44466"", ""is_phishing"": false},
  {""id"": ""42151"", ""is_phishing"": false},
  {""id"": ""50277"", ""is_phishing"": true}
]
```",201.23826217651367,True,True
48150,awarded bonus customer following mob pleased prize review valued,False,NOT_OTP,True,True,True,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""47146"", ""is_phishing"": false},
  {""id"": ""46946"", ""is_phishing"": false},
  {""id"": ""50212"", ""is_phishing"": true},
  {""id"": ""44397"", ""is_phishing"": true},
  {""id"": ""44324"", ""is_phishing"": false},
  {""id"": ""52326"", ""is_phishing"": true},
  {""id"": ""48150"", ""is_phishing"": true},
  {""id"": ""44466"", ""is_phishing"": false},
  {""id"": ""42151"", ""is_phishing"": false},
  {""id"": ""50277"", ""is_phishing"": true}
]
```",201.23826217651367,True,True
44466,08000839402 1000 bluetooth call2optout double free latest linerental mins mobileupd8 motorola nokia orange price sonyericsson tariffs txts,False,NOT_OTP,True,True,False,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""47146"", ""is_phishing"": false},
  {""id"": ""46946"", ""is_phishing"": false},
  {""id"": ""50212"", ""is_phishing"": true},
  {""id"": ""44397"", ""is_phishing"": true},
  {""id"": ""44324"", ""is_phishing"": false},
  {""id"": ""52326"", ""is_phishing"": true},
  {""id"": ""48150"", ""is_phishing"": true},
  {""id"": ""44466"", ""is_phishing"": false},
  {""id"": ""42151"", ""is_phishing"": false},
  {""id"": ""50277"", ""is_phishing"": true}
]
```",201.23826217651367,False,False
44466,08000839402 1000 bluetooth call2optout double free latest linerental mins mobileupd8 motorola nokia orange price sonyericsson tariffs txts,False,NOT_OTP,True,True,False,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""47146"", ""is_phishing"": false},
  {""id"": ""46946"", ""is_phishing"": false},
  {""id"": ""50212"", ""is_phishing"": true},
  {""id"": ""44397"", ""is_phishing"": true},
  {""id"": ""44324"", ""is_phishing"": false},
  {""id"": ""52326"", ""is_phishing"": true},
  {""id"": ""48150"", ""is_phishing"": true},
  {""id"": ""44466"", ""is_phishing"": false},
  {""id"": ""42151"", ""is_phishing"": false},
  {""id"": ""50277"", ""is_phishing"": true}
]
```",201.23826217651367,False,False
42151,00 300 bank buy com issues pick strong,False,NOT_OTP,True,True,False,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""47146"", ""is_phishing"": false},
  {""id"": ""46946"", ""is_phishing"": false},
  {""id"": ""50212"", ""is_phishing"": true},
  {""id"": ""44397"", ""is_phishing"": true},
  {""id"": ""44324"", ""is_phishing"": false},
  {""id"": ""52326"", ""is_phishing"": true},
  {""id"": ""48150"", ""is_phishing"": true},
  {""id"": ""44466"", ""is_phishing"": false},
  {""id"": ""42151"", ""is_phishing"": false},
  {""id"": ""50277"", ""is_phishing"": true}
]
```",201.23826217651367,False,False
42151,00 300 bank buy com issues pick strong,False,NOT_OTP,True,True,False,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""47146"", ""is_phishing"": false},
  {""id"": ""46946"", ""is_phishing"": false},
  {""id"": ""50212"", ""is_phishing"": true},
  {""id"": ""44397"", ""is_phishing"": true},
  {""id"": ""44324"", ""is_phishing"": false},
  {""id"": ""52326"", ""is_phishing"": true},
  {""id"": ""48150"", ""is_phishing"": true},
  {""id"": ""44466"", ""is_phishing"": false},
  {""id"": ""42151"", ""is_phishing"": false},
  {""id"": ""50277"", ""is_phishing"": true}
]
```",201.23826217651367,False,False
50277,আপনার বিদ্যুৎ বিল পরিশোধ না হওয়ায় সংযোগ কেটে দেয়া হবে। কল করুন +8801912233445,False,NOT_OTP,True,True,True,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""47146"", ""is_phishing"": false},
  {""id"": ""46946"", ""is_phishing"": false},
  {""id"": ""50212"", ""is_phishing"": true},
  {""id"": ""44397"", ""is_phishing"": true},
  {""id"": ""44324"", ""is_phishing"": false},
  {""id"": ""52326"", ""is_phishing"": true},
  {""id"": ""48150"", ""is_phishing"": true},
  {""id"": ""44466"", ""is_phishing"": false},
  {""id"": ""42151"", ""is_phishing"": false},
  {""id"": ""50277"", ""is_phishing"": true}
]
```",201.23826217651367,True,True
50277,আপনার বিদ্যুৎ বিল পরিশোধ না হওয়ায় সংযোগ কেটে দেয়া হবে। কল করুন +8801912233445,False,NOT_OTP,True,True,True,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""47146"", ""is_phishing"": false},
  {""id"": ""46946"", ""is_phishing"": false},
  {""id"": ""50212"", ""is_phishing"": true},
  {""id"": ""44397"", ""is_phishing"": true},
  {""id"": ""44324"", ""is_phishing"": false},
  {""id"": ""52326"", ""is_phishing"": true},
  {""id"": ""48150"", ""is_phishing"": true},
  {""id"": ""44466"", ""is_phishing"": false},
  {""id"": ""42151"", ""is_phishing"": false},
  {""id"": ""50277"", ""is_phishing"": true}
]
```",201.23826217651367,True,True
49547,https://t.me/darazbotpay_bot?start=r05257773745 একটা রেফার করলে 200 টাকা 25 টা রেফার করলেই টাকা তুলতে পারবেন তো আর দেরি না করে এখনি টেলিগ্রাম  এ গিয়ে start কইরা দেন সবাই😊🫶,False,NOT_OTP,True,True,True,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""49547"", ""is_phishing"": true},
  {""id"": ""43745"", ""is_phishing"": false},
  {""id"": ""45161"", ""is_phishing"": true},
  {""id"": ""45350"", ""is_phishing"": true},
  {""id"": ""44836"", ""is_phishing"": true},
  {""id"": ""49878"", ""is_phishing"": true},
  {""id"": ""45079"", ""is_phishing"": true},
  {""id"": ""1691"", ""is_phishing"": false},
  {""id"": ""48810"", ""is_phishing"": true},
  {""id"": ""43960"", ""is_phishing"": false}
]
```",201.23826217651367,True,True
49547,https://t.me/darazbotpay_bot?start=r05257773745 একটা রেফার করলে 200 টাকা 25 টা রেফার করলেই টাকা তুলতে পারবেন তো আর দেরি না করে এখনি টেলিগ্রাম  এ গিয়ে start কইরা দেন সবাই😊🫶,False,NOT_OTP,True,True,True,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""49547"", ""is_phishing"": true},
  {""id"": ""43745"", ""is_phishing"": false},
  {""id"": ""45161"", ""is_phishing"": true},
  {""id"": ""45350"", ""is_phishing"": true},
  {""id"": ""44836"", ""is_phishing"": true},
  {""id"": ""49878"", ""is_phishing"": true},
  {""id"": ""45079"", ""is_phishing"": true},
  {""id"": ""1691"", ""is_phishing"": false},
  {""id"": ""48810"", ""is_phishing"": true},
  {""id"": ""43960"", ""is_phishing"": false}
]
```",201.23826217651367,True,True
43745,aha talking,False,NOT_OTP,False,False,False,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""49547"", ""is_phishing"": true},
  {""id"": ""43745"", ""is_phishing"": false},
  {""id"": ""45161"", ""is_phishing"": true},
  {""id"": ""45350"", ""is_phishing"": true},
  {""id"": ""44836"", ""is_phishing"": true},
  {""id"": ""49878"", ""is_phishing"": true},
  {""id"": ""45079"", ""is_phishing"": true},
  {""id"": ""1691"", ""is_phishing"": false},
  {""id"": ""48810"", ""is_phishing"": true},
  {""id"": ""43960"", ""is_phishing"": false}
]
```",201.23826217651367,False,True
43745,aha talking,False,NOT_OTP,False,False,False,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""49547"", ""is_phishing"": true},
  {""id"": ""43745"", ""is_phishing"": false},
  {""id"": ""45161"", ""is_phishing"": true},
  {""id"": ""45350"", ""is_phishing"": true},
  {""id"": ""44836"", ""is_phishing"": true},
  {""id"": ""49878"", ""is_phishing"": true},
  {""id"": ""45079"", ""is_phishing"": true},
  {""id"": ""1691"", ""is_phishing"": false},
  {""id"": ""48810"", ""is_phishing"": true},
  {""id"": ""43960"", ""is_phishing"": false}
]
```",201.23826217651367,False,True
45161,08712460324 10p chat cheap cheaper gay good hot min national rate sale stop texts,False,NOT_OTP,True,True,True,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""49547"", ""is_phishing"": true},
  {""id"": ""43745"", ""is_phishing"": false},
  {""id"": ""45161"", ""is_phishing"": true},
  {""id"": ""45350"", ""is_phishing"": true},
  {""id"": ""44836"", ""is_phishing"": true},
  {""id"": ""49878"", ""is_phishing"": true},
  {""id"": ""45079"", ""is_phishing"": true},
  {""id"": ""1691"", ""is_phishing"": false},
  {""id"": ""48810"", ""is_phishing"": true},
  {""id"": ""43960"", ""is_phishing"": false}
]
```",201.23826217651367,True,True
45161,08712460324 10p chat cheap cheaper gay good hot min national rate sale stop texts,False,NOT_OTP,True,True,True,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""49547"", ""is_phishing"": true},
  {""id"": ""43745"", ""is_phishing"": false},
  {""id"": ""45161"", ""is_phishing"": true},
  {""id"": ""45350"", ""is_phishing"": true},
  {""id"": ""44836"", ""is_phishing"": true},
  {""id"": ""49878"", ""is_phishing"": true},
  {""id"": ""45079"", ""is_phishing"": true},
  {""id"": ""1691"", ""is_phishing"": false},
  {""id"": ""48810"", ""is_phishing"": true},
  {""id"": ""43960"", ""is_phishing"": false}
]
```",201.23826217651367,True,True
45350,awaiting com day fantastic http important information log lucky orange surprise today ur urawinner user www,False,NOT_OTP,True,True,True,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""49547"", ""is_phishing"": true},
  {""id"": ""43745"", ""is_phishing"": false},
  {""id"": ""45161"", ""is_phishing"": true},
  {""id"": ""45350"", ""is_phishing"": true},
  {""id"": ""44836"", ""is_phishing"": true},
  {""id"": ""49878"", ""is_phishing"": true},
  {""id"": ""45079"", ""is_phishing"": true},
  {""id"": ""1691"", ""is_phishing"": false},
  {""id"": ""48810"", ""is_phishing"": true},
  {""id"": ""43960"", ""is_phishing"": false}
]
```",201.23826217651367,True,True
45350,awaiting com day fantastic http important information log lucky orange surprise today ur urawinner user www,False,NOT_OTP,True,True,True,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""49547"", ""is_phishing"": true},
  {""id"": ""43745"", ""is_phishing"": false},
  {""id"": ""45161"", ""is_phishing"": true},
  {""id"": ""45350"", ""is_phishing"": true},
  {""id"": ""44836"", ""is_phishing"": true},
  {""id"": ""49878"", ""is_phishing"": true},
  {""id"": ""45079"", ""is_phishing"": true},
  {""id"": ""1691"", ""is_phishing"": false},
  {""id"": ""48810"", ""is_phishing"": true},
  {""id"": ""43960"", ""is_phishing"": false}
]
```",201.23826217651367,True,True
44836,08712460324 10p 60p calling don fun girls just min miss rate send stop texts weekend,False,NOT_OTP,True,True,True,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""49547"", ""is_phishing"": true},
  {""id"": ""43745"", ""is_phishing"": false},
  {""id"": ""45161"", ""is_phishing"": true},
  {""id"": ""45350"", ""is_phishing"": true},
  {""id"": ""44836"", ""is_phishing"": true},
  {""id"": ""49878"", ""is_phishing"": true},
  {""id"": ""45079"", ""is_phishing"": true},
  {""id"": ""1691"", ""is_phishing"": false},
  {""id"": ""48810"", ""is_phishing"": true},
  {""id"": ""43960"", ""is_phishing"": false}
]
```",201.23826217651367,True,True
44836,08712460324 10p 60p calling don fun girls just min miss rate send stop texts weekend,False,NOT_OTP,True,True,True,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""49547"", ""is_phishing"": true},
  {""id"": ""43745"", ""is_phishing"": false},
  {""id"": ""45161"", ""is_phishing"": true},
  {""id"": ""45350"", ""is_phishing"": true},
  {""id"": ""44836"", ""is_phishing"": true},
  {""id"": ""49878"", ""is_phishing"": true},
  {""id"": ""45079"", ""is_phishing"": true},
  {""id"": ""1691"", ""is_phishing"": false},
  {""id"": ""48810"", ""is_phishing"": true},
  {""id"": ""43960"", ""is_phishing"": false}
]
```",201.23826217651367,True,True
49878,"২০০ টাকা বিনামূল্যে বোনাস!
৫০০০টাকা জেতার সুযোগ।
https://cutt.ly/JiliG",False,NOT_OTP,True,True,True,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""49547"", ""is_phishing"": true},
  {""id"": ""43745"", ""is_phishing"": false},
  {""id"": ""45161"", ""is_phishing"": true},
  {""id"": ""45350"", ""is_phishing"": true},
  {""id"": ""44836"", ""is_phishing"": true},
  {""id"": ""49878"", ""is_phishing"": true},
  {""id"": ""45079"", ""is_phishing"": true},
  {""id"": ""1691"", ""is_phishing"": false},
  {""id"": ""48810"", ""is_phishing"": true},
  {""id"": ""43960"", ""is_phishing"": false}
]
```",201.23826217651367,True,True
49878,"২০০ টাকা বিনামূল্যে বোনাস!
৫০০০টাকা জেতার সুযোগ।
https://cutt.ly/JiliG",False,NOT_OTP,True,True,True,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""49547"", ""is_phishing"": true},
  {""id"": ""43745"", ""is_phishing"": false},
  {""id"": ""45161"", ""is_phishing"": true},
  {""id"": ""45350"", ""is_phishing"": true},
  {""id"": ""44836"", ""is_phishing"": true},
  {""id"": ""49878"", ""is_phishing"": true},
  {""id"": ""45079"", ""is_phishing"": true},
  {""id"": ""1691"", ""is_phishing"": false},
  {""id"": ""48810"", ""is_phishing"": true},
  {""id"": ""43960"", ""is_phishing"": false}
]
```",201.23826217651367,True,True
45079,500 activate com conditions free message messages replying terms text visit word www,False,NOT_OTP,True,True,True,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""49547"", ""is_phishing"": true},
  {""id"": ""43745"", ""is_phishing"": false},
  {""id"": ""45161"", ""is_phishing"": true},
  {""id"": ""45350"", ""is_phishing"": true},
  {""id"": ""44836"", ""is_phishing"": true},
  {""id"": ""49878"", ""is_phishing"": true},
  {""id"": ""45079"", ""is_phishing"": true},
  {""id"": ""1691"", ""is_phishing"": false},
  {""id"": ""48810"", ""is_phishing"": true},
  {""id"": ""43960"", ""is_phishing"": false}
]
```",201.23826217651367,True,True
45079,500 activate com conditions free message messages replying terms text visit word www,False,NOT_OTP,True,True,True,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""49547"", ""is_phishing"": true},
  {""id"": ""43745"", ""is_phishing"": false},
  {""id"": ""45161"", ""is_phishing"": true},
  {""id"": ""45350"", ""is_phishing"": true},
  {""id"": ""44836"", ""is_phishing"": true},
  {""id"": ""49878"", ""is_phishing"": true},
  {""id"": ""45079"", ""is_phishing"": true},
  {""id"": ""1691"", ""is_phishing"": false},
  {""id"": ""48810"", ""is_phishing"": true},
  {""id"": ""43960"", ""is_phishing"": false}
]
```",201.23826217651367,True,True
1691,"Dear Customer,
Thanks for choosing Licious. Your order la2hfcmmvwtd is scheduled for 2025-09-02 between 7 PM - 9 PM. -Licious",False,NOT_OTP,False,False,False,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""49547"", ""is_phishing"": true},
  {""id"": ""43745"", ""is_phishing"": false},
  {""id"": ""45161"", ""is_phishing"": true},
  {""id"": ""45350"", ""is_phishing"": true},
  {""id"": ""44836"", ""is_phishing"": true},
  {""id"": ""49878"", ""is_phishing"": true},
  {""id"": ""45079"", ""is_phishing"": true},
  {""id"": ""1691"", ""is_phishing"": false},
  {""id"": ""48810"", ""is_phishing"": true},
  {""id"": ""43960"", ""is_phishing"": false}
]
```",201.23826217651367,False,True
1691,"Dear Customer,
Thanks for choosing Licious. Your order la2hfcmmvwtd is scheduled for 2025-09-02 between 7 PM - 9 PM. -Licious",False,NOT_OTP,False,False,False,gemma3:12b,Gemma3 12B,"```json
[
  {""id"": ""49547"", ""is_phishing"": true},
  {""id"": ""43745"", ""is_phishing"": false},
  {""id"": ""45161"", ""is_phishing"": true},
  {""id"": ""45350"", ""is_phishing"": true},
  {""id"": ""44836"", ""is_phishing"": true},
  {""id"": ""49878"", ""is_phishing"": true},
  {""id"": ""45079"", ""is_phishing"": true},
  {""id"": ""1691"", ""is_phishing"": false},
  {""id"": ""48810"", ""is_phishing"": true},
  {""id"": ""43960"", ""is_phishing"": false}
]
```",201.23826217651367,False,True
