id,sender,body,timestamp,language,is_otp,otp_intent,share_advice
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2619,1261983070,7798701035,,unknown,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2620,Let's video chat and text on imo! Get the free app https://n7265.app.goo.gl/pGuk,Let's video chat and text on imo! Get the free app https://n7265.app.goo.gl/pGuk,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2621,Let's video chat and text on imo! Get the free app https://n7265.app.goo.gl/pGuk,Let's video chat and text on imo! Get the free app https://n7265.app.goo.gl/pGuk,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2622,Let's video chat and text on imo! Get the free app https://n7265.app.goo.gl/pGuk,Let's video chat and text on imo! Get the free app https://n7265.app.goo.gl/pGuk,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2623,"Dear Customer, You have 3 missed calls from +919570088333 The last missed call was at 03:16 PM FY 49-ENF-2303 Thankyou, Team Jio.","Dear Customer, You have 3 missed calls from +919570088333 The last missed call was at 03:16 PM SG 39-GUK-3097 Thankyou, Team Jio.",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2624,theeskuni raa,theeskuni raa,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2625,motion tablets,motion tablets,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2626,Cnu.9715127973,Cnu.0970938207,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2627,0458885873,1557273762,,unknown,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2628,kalvaltle*,kalvaltle*,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2629,Ahey phone kavatle raaa,Ahey phone kavatle raaa,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2630,Veldhaam ,Veldhaam ,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2631,Mrng call cheyu raaa,Mrng call cheyu raaa,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2632,rey late.... ngaa mrng raalenu,rey late.... ngaa mrng raalenu,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2633,7097876421,1283945213,,unknown,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2634,Mama cl me once,Mama cl me once,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2635,Cl me mama,Cl me mama,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2636,😡,😡,,unknown,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2637,bike possible aa kadhaa,bike possible aa kadhaa,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2638,areyyy.... jaffagaa... ,areyyy.... jaffagaa... ,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2639,cheppu raa babu plz,cheppu raa babu plz,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2640,evadu raa ayyaa,evadu raa ayyaa,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2641,Bye tc. . Waste of time,Bye tc. . Waste of time,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2642,evaru cheppu nvu? ,evaru cheppu nvu? ,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2643,nijam gaa.... raa babu,nijam gaa.... raa babu,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2644,Apu ra . . Chalu ega ,Apu ra . . Chalu ega ,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2645,epdu? ,epdu? ,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2646,ndhi,ndhi,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2647,Oka 100 sarlu cl chesina kuda lift cheyaledu. . Kanisam thirigi cl cheyaledu,Oka 100 sarlu cl chesina kuda lift cheyaledu. . Kanisam thirigi cl cheyaledu,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2648,evaru andi cheppandi,evaru andi cheppandi,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2649,Kadhu. . .apj abdul kalam ni,Kadhu. . .apj abdul kalam ni,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2650,abdup rehman em kaadhu,abdup rehman em kaadhu,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2651,??? ,??? ,,unknown,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2652,elagelagaa,elagelagaa,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2653,Apj abdul kalam,Apj abdul kalam,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2654,who,who,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2655,Arun?,Arun?,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2656,sorry Rong number..,sorry Rong number..,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2657,gud mrng.. ,gud mrng.. ,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2658,who r u?,who r u?,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2659,+91 82376 56882,+91 82376 56882,,unknown,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2660,+91 82376 56882,+91 82376 56882,,unknown,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2661,"Hello all, today's class topics are LR 3.1 and QA 3.5 . Kindly inform all your friends also - IMS Begumpet","Hello all, today's class topics are LR 3.1 and QA 3.5 . Kindly inform all your friends also - IMS Begumpet",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2662,Password. & username.  vutnoori,Password. & username.  vutnoori,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2663,Username but port,Username but port,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2664,Your account have been activated,Your account have been activated,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2665,Hii arun cl mee now,Hii arun cl mee now,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2666,"Dear Customer, You have a missed call from +919966684970 The last missed call was at 07:37 PM TH 56-ETH-7406 Thankyou, Team Jio.","Dear Customer, You have a missed call from +919966684970 The last missed call was at 07:37 PM NZ 50-QJK-4708 Thankyou, Team Jio.",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2667,"Dear Customer, You have a missed call from +919966684970 The last missed call was at 05:51 PM IR 03-PQJ-1896 Thankyou, Team Jio.","Dear Customer, You have a missed call from +919966684970 The last missed call was at 05:51 PM AX 93-QPN-3540 Thankyou, Team Jio.",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2668,"PNR:8186982111,TRAIN:12791,DOJ:16-10-16,3A,MCI-DNR,Dep:13:20,
ARUN+1,B4 17,B4 20,
Fare:4220,SC:46.0+PG CHGS
","PNR:9389407971,TRAIN:12791,DOJ:16-10-16,3A,MCI-DNR,Dep:13:20,
ARUN+1,B4 17,B4 20,
Fare:4220,SC:46.0+PG CHGS
",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2669,Join our group video call on imo! Get the free app http://imocall.com/,Join our group video call on imo! Get the free app http://imocall.com/,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2670,Have you watched S S Rajamouli's magnum opus Baahubali - The Conclusion? Book your tickets now only on Justickets.in. http://bit.ly/B2tixJT,Have you watched S S Rajamouli's magnum opus Baahubali - The Conclusion? Book your tickets now only on Justickets.in. http://bit.ly/B2tixJT,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2671,Bookings open for S S Rajamouli's magnum opus Baahubali 2 for this weekend. Book your tickets now on Justickets.in. http://bit.ly/B2tixJT,Bookings open for S S Rajamouli's magnum opus Baahubali 2 for this weekend. Book your tickets now on Justickets.in. http://bit.ly/B2tixJT,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2672,FLAT 50% OFF @ColorPlus stores on 2 garments. Taxes Extra. Shop with SBI Debit Card & earn 9pts/Rs180 spent. T&C,FLAT 50% OFF @ColorPlus stores on 2 garments. Taxes Extra. Shop with SBI Debit Card & earn 9pts/Rs121 spent. T&C,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2673,You're a Champ! You've gained 82 points last week in State Bank Rewardz a/c. Now your total points balance is 5301 points. Why wait? Redeem points NOW for exciting products & services at StateBankRewardz.com. T&C,You're a Champ! You've gained 82 points last week in State Bank Rewardz a/c. Now your total points balance is 6763 points. Why wait? Redeem points NOW for exciting products & services at StateBankRewardz.com. T&C,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2674,SBI-Visit https://goo.gl/HMsM9q & search Patanjali in Product Name. Pay with 2648 pts worth Rs 737 in your State Bank Rewardz A/c.T&C,SBI-Visit https://goo.gl/HMsM9q & search Patanjali in Product Name. Pay with 2648 pts worth Rs 950 in your State Bank Rewardz A/c.T&C,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2675,Firstnaukri Online Pre-Placement chat session for GreyOrange. Click on the link to register https://goo.gl/3Ch4X4 Date: 18th January 3-4:30 PM. Register Now!!,Firstnaukri Online Pre-Placement chat session for GreyOrange. Click on the link to register https://goo.gl/3Ch4X4 Date: 18th January 3-4:30 PM. Register Now!!,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2676,"EaseMyTrip.com has acquired distribution rights for ""Jab Hary Met Sejal"" in Delhi&UP

Thanks
EaseMyTrip
5th largest travel portal
No convenience fees on tickets","EaseMyTrip.com has acquired distribution rights for ""Jab Hary Met Sejal"" in Delhi&UP

Thanks
EaseMyTrip
5th largest travel portal
No convenience fees on tickets",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2677,"Join Welingkars FREE Online Webinar on CMAT Strategy 20th Dec, 9pm. Register: http://bit.ly/2nUn8Fr","Join Welingkars FREE Online Webinar on CMAT Strategy 20th Dec, 9pm. Register: http://bit.ly/2nUn8Fr",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2678,Firstnaukri Online Pre-Placement chat session for GreyOrange. Click on the link to register https://goo.gl/3Ch4X4 Date: 18th January 3-4:30 PM. Register Now!!,Firstnaukri Online Pre-Placement chat session for GreyOrange. Click on the link to register https://goo.gl/3Ch4X4 Date: 18th January 3-4:30 PM. Register Now!!,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2679,Be the face of Internshala in your campus. Applications for ISP 8.0 are now open! Know more http://bit.ly/ispprogram8,Be the face of Internshala in your campus. Applications for ISP 8.0 are now open! Know more http://bit.ly/ispprogram8,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2680,"Kotak introduces 811. A digital savings account. Install & get Zero Balance Banking, interest up to 6%*  in just 5 minutes http://bit.ly/Open811 
*T&C apply","Kotak introduces 811. A digital savings account. Install & get Zero Balance Banking, interest up to 6%*  in just 5 minutes http://bit.ly/Open811 
*T&C apply",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2681,"Kotak introduces 811.Install & get Zero Balance savings A/c , interest up to 6%* & a chance to video chat with Shane Warne or KP  http://bit.ly/k-811 
*T&C
","Kotak introduces 811.Install & get Zero Balance savings A/c , interest up to 6%* & a chance to video chat with Shane Warne or KP  http://bit.ly/k-811 
*T&C
",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2682,vere anni booked ,vere anni booked ,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2683,slot 9 ki okate kaaligaa undi,slot 9 ki okate kaaligaa undi,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2684,arre cheppu vyaaa,arre cheppu vyaaa,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2685,????????????? ,????????????? ,,unknown,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2686,ayndi,ayndi,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2687,class start ayyi nthaa sepu,class start ayyi nthaa sepu,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2688,nee class epdu aypoyidi??? ,nee class epdu aypoyidi??? ,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2689,manalni vastharaa ani aduguthundu ,manalni vastharaa ani aduguthundu ,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2690,rey brooo owner gaadu mundu room vallani kaali cheyinchaadu,rey brooo owner gaadu mundu room vallani kaali cheyinchaadu,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2691,bro... proxy bro,bro... proxy bro,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2692,PHONEPE-SMS-VERIFY 30e06ddb6479910c0492f5b1d2e3bb35160991e5cf87ccbf8f052dbb1e9ecf90,PHONEPE-SMS-VERIFY 30e06ddb6479910c0492f5b1d2e3bb35160991e5cf87ccbf8f052dbb1e9ecf90,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2693,PHONEPE-SMS-VERIFY e5dbbd3c6dd402181fdc51d9997b48f1953d5954fee86404185cdffefa378596,PHONEPE-SMS-VERIFY e5dbbd3c6dd402181fdc51d9997b48f1953d5954fee86404185cdffefa378596,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2694,PHONEPE-SMS-VERIFY 9e387c32dbbb136dc522310c1e1cdea8a7e893c917b7a07393cd938db96ae354,PHONEPE-SMS-VERIFY 9e387c32dbbb136dc522310c1e1cdea8a7e893c917b7a07393cd938db96ae354,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2695,PHONEPE-SMS-VERIFY d2a3e7d55aab12a699e77b0f6235f9e3ca80db225ffb17d87d9b590adf9542b1,PHONEPE-SMS-VERIFY d2a3e7d55aab12a699e77b0f6235f9e3ca80db225ffb17d87d9b590adf9542b1,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2696,PHONEPE-SMS-VERIFY 337d2831742329eb8c406a179ede6bf6c0c80574d9e576d6894ce0594f6c862f,PHONEPE-SMS-VERIFY 337d7685367343eb8c406a179ede6bf6c0c80574d9e576d6894ce0594f6c862f,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2697,Pinni : +918779017495,Pinni : +918779017495,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2698,"Rchrg of MRP Rs57.0 on 18-Jul-17 successful.Tlktime rcvd Rs1.74 ,GST Rs7.84 ,AccessFee Rs8.9,New Bal Rs71.1.TransID BR9373121133.Dial *111# for a/c info","Rchrg of MRP Rs46.2 on 18-Jul-17 successful.Tlktime rcvd Rs0.80 ,GST Rs4.07 ,AccessFee Rs0.0,New Bal Rs88.2.TransID BR9632517296.Dial *111# for a/c info",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2699,"Rchrg of MRP Rs68.2 on 16-Mar-17 successful.Tlktime rcvd Rs77.52 ,STax Rs9.86 ,AccessFee Rs6.6,New Bal Rs51.15.TransID BR5860634626.Dial *111# for a/c info","Rchrg of MRP Rs32.1 on 16-Mar-17 successful.Tlktime rcvd Rs89.09 ,STax Rs0.52 ,AccessFee Rs2.3,New Bal Rs40.77.TransID BR9002505395.Dial *111# for a/c info",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2700,"Rchrg of MRP Rs55.5 on 26-Jan-17 successful.Tlktime rcvd Rs45.2 ,STax Rs1.7 ,AccessFee Rs2.2,New Bal Rs69.80.TransID BR8627712360.Dial *111# for a/c info","Rchrg of MRP Rs36.9 on 26-Jan-17 successful.Tlktime rcvd Rs62.1 ,STax Rs9.4 ,AccessFee Rs7.8,New Bal Rs91.61.TransID BR0828959158.Dial *111# for a/c info",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2701,"Rchrg of MRP Rs55.7 on 20-Nov-16 successful.Tlktime rcvd Rs28.0 ,STax Rs7.8 ,AccessFee Rs1.7,New Bal Rs114.10.TransID BR5547830371.Dial *111# for a/c info","Rchrg of MRP Rs69.4 on 20-Nov-16 successful.Tlktime rcvd Rs40.2 ,STax Rs4.8 ,AccessFee Rs1.4,New Bal Rs045.73.TransID BR9662356962.Dial *111# for a/c info",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2702,"Rchrg of MRP Rs15.8 on 17-Nov-16 successful.Tlktime rcvd Rs56.7 ,STax Rs2.1 ,AccessFee Rs6.2,New Bal Rs71.0.TransID BR0555624210.Dial *111# for a/c info","Rchrg of MRP Rs96.0 on 17-Nov-16 successful.Tlktime rcvd Rs03.8 ,STax Rs7.4 ,AccessFee Rs4.5,New Bal Rs21.6.TransID BR2251151761.Dial *111# for a/c info",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2703,"Rchrg of MRP Rs27.9 on 9-Nov-16 successful.Tlktime rcvd Rs4.9 ,STax Rs8.8 ,AccessFee Rs2.5,New Bal Rs97.46.TransID BR7077353698.Dial *111# for a/c info","Rchrg of MRP Rs53.0 on 9-Nov-16 successful.Tlktime rcvd Rs3.0 ,STax Rs9.7 ,AccessFee Rs2.6,New Bal Rs94.07.TransID BR8916750068.Dial *111# for a/c info",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2704,"Rchrg of MRP Rs76.0 on 16-Oct-16 successful.Tlktime rcvd Rs69.0 ,STax Rs8.0 ,AccessFee Rs7.4,New Bal Rs15.30.TransID BR0376668052.Dial *111# for a/c info","Rchrg of MRP Rs05.2 on 16-Oct-16 successful.Tlktime rcvd Rs13.2 ,STax Rs6.2 ,AccessFee Rs5.3,New Bal Rs00.65.TransID BR1888079823.Dial *111# for a/c info",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2705,"Rchrg of MRP Rs53.8 on 12-Oct-16 successful.Tlktime rcvd Rs7.02 ,STax Rs9.52 ,AccessFee Rs24.24,New Bal Rs4.67.TransID BR4027082260.Dial *111# for a/c info","Rchrg of MRP Rs03.7 on 12-Oct-16 successful.Tlktime rcvd Rs9.32 ,STax Rs7.06 ,AccessFee Rs95.70,New Bal Rs8.69.TransID BR1754722914.Dial *111# for a/c info",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2706,"Rchrg of MRP Rs80.6 on 7-Oct-16 successful.Tlktime rcvd Rs8.86 ,STax Rs2.10 ,AccessFee Rs08.75,New Bal Rs19.60.TransID BR5956614779.Dial *111# for a/c info","Rchrg of MRP Rs77.9 on 7-Oct-16 successful.Tlktime rcvd Rs1.53 ,STax Rs5.50 ,AccessFee Rs09.68,New Bal Rs01.17.TransID BR4141842484.Dial *111# for a/c info",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2707,"Rchrg of MRP Rs87.9 on 2-Oct-16 successful.Tlktime rcvd Rs4.26 ,STax Rs5.55 ,AccessFee Rs50.26,New Bal Rs78.37.TransID BR2900308012.Dial *111# for a/c info","Rchrg of MRP Rs00.5 on 2-Oct-16 successful.Tlktime rcvd Rs8.19 ,STax Rs6.89 ,AccessFee Rs43.86,New Bal Rs92.58.TransID BR4754578410.Dial *111# for a/c info",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2708,"Rchrg of MRP Rs22.1 on 29-Sep-16 successful.Tlktime rcvd Rs42.4 ,STax Rs1.2 ,AccessFee Rs5.4,New Bal Rs96.46.TransID BR7950445309.Dial *111# for a/c info","Rchrg of MRP Rs74.3 on 29-Sep-16 successful.Tlktime rcvd Rs48.7 ,STax Rs7.3 ,AccessFee Rs7.3,New Bal Rs72.68.TransID BR4536752111.Dial *111# for a/c info",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2709,Use 208202 as your login code for Samosa. (Account Kit by Facebook),Use 208202 as your login code for Samosa. (Account Kit by Facebook),,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2710,Your Google verification code is 498231,Your Google verification code is 498231,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2711,"Arun, get back on Facebook by clicking https://fb.com/l/9Ehllj2MJutL39","Arun, get back on Facebook by clicking https://fb.com/l/9Ehllj2MJutL39",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2712,You are connected to fast and free Wi-Fi. Enjoy!,You are connected to fast and free Wi-Fi. Enjoy!,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2713,Your code is 5408. Return to the RailWire Wi-Fi website and enter the code to get online.,Your code is 5408. Return to the RailWire Wi-Fi website and enter the code to get online.,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2714,Your code is 5408. Return to the RailWire Wi-Fi website and enter the code to get online.,Your code is 5408. Return to the RailWire Wi-Fi website and enter the code to get online.,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2715,You are connected to fast and free Wi-Fi. Enjoy!,You are connected to fast and free Wi-Fi. Enjoy!,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2716,Your code is 7036. Return to the RailWire Wi-Fi website and enter the code to get online.,Your code is 7036. Return to the RailWire Wi-Fi website and enter the code to get online.,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2717,Your Google verification code is 918376,Your Google verification code is 918376,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2718,Your Google verification code is 918376,Your Google verification code is 918376,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2719,"WeChat verification code (3203) may only be used once to verify mobile number. For account safety, don't forward the code to others.","WeChat verification code (3203) may only be used once to verify mobile number. For account safety, don't forward the code to others.",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2720,"Rchrg of MRP Rs 92 on 01/07/17 successful.Tlktime rcvd Rs 59.74,GST Rs 8.05,AccessFee Rs 3,New Bal Rs 76.57.TransID BRH1707011914210714..","Rchrg of MRP Rs 21 on 01/07/17 successful.Tlktime rcvd Rs 23.68,GST Rs 7.01,AccessFee Rs 5,New Bal Rs 42.97.TransID BRH1707011914210714..",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2721,We have received your request for Port Out and you will receive the UPC shortly. Please share UPC only with the agent at point of sale not with others.,We have received your request for Port Out and you will receive the UPC shortly. Please share UPC only with the agent at point of sale not with others.,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2722,PORT 0027164848,PORT 4423828620,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2723,Hello! Your Unique Porting Code is VB529344. This code will be used as an reference during porting and will be valid till 2018-02-07 23:59:59.,Hello! Your Unique Porting Code is VB529344. This code will be used as an reference during porting and will be valid till 2018-02-07 23:59:59.,,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2724,"Play Rummy FREE!
Rs.3,268 as Welcome Bonus
Click Here: http://chk.bz/7ffzpmedfk
Win REAL Money!","Play Rummy FREE!
Rs.0,639 as Welcome Bonus
Click Here: http://chk.bz/7ffzpmedfk
Win REAL Money!",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2725,"CETKING Education will love to be a part of your Graduation  College Festival by sponsoring in any which way possible
Contact 9584060244 for college festival sponsorship discussion
GRADUATION COLLEGES ONLY PLEASE 
www.cetking.com","CETKING Education will love to be a part of your Graduation  College Festival by sponsoring in any which way possible
Contact 5219966229 for college festival sponsorship discussion
GRADUATION COLLEGES ONLY PLEASE 
www.cetking.com",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2726,"CET 2018 is not far !!
Check out 90 days to CET++ 2018 plan 
http://Cetking.com/cet90
CALL OR WHATSAPP 7349600339","CET 2018 is not far !!
Check out 90 days to CET++ 2018 plan 
http://Cetking.com/cet90
CALL OR WHATSAPP 0963320429",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2727,"Official notification out for MBA CET 2018
Download official brochure of 2018
Check Important dates and timelines
Video on CET 2018 timelines important dates
Link : http://cetking.com/cet
Call us : 09594441448/5287264592","Official notification out for MBA CET 2018
Download official brochure of 2018
Check Important dates and timelines
Video on CET 2018 timelines important dates
Link : http://cetking.com/cet
Call us : 09594441448/9838464379",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2728,"Increase your Mock Score by 20 marks with CET 2018 Score Maximiser Mock Program By Cetking
Avail discount till limited period
Call us on 9495685676 for details","Increase your Mock Score by 20 marks with CET 2018 Score Maximiser Mock Program By Cetking
Avail discount till limited period
Call us on 7199384368 for details",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2729,"Cetking Launches CET Turbo 2018 Program
Shortcut Mocks New pattern handouts
http://cetking.com/product/cetturbo/
Avail discount - Call 3945865985 for details","Cetking Launches CET Turbo 2018 Program
Shortcut Mocks New pattern handouts
http://cetking.com/product/cetturbo/
Avail discount - Call 5879297038 for details",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2730,"Cetking Launches CET 2018 Program.
Shortcut Mocks Books..
http://cetking.com/product/cet/
Avail discount - Call 6465493655 for details","Cetking Launches CET 2018 Program.
Shortcut Mocks Books..
http://cetking.com/product/cet/
Avail discount - Call 0910264244 for details",,en,,,
shshnk158 Multilingual-SMS-spam-detection-using-RNN revisedindiandataset_row_2731,Post your queries on B-school selection after CAT 2017 and let the experts guide you. Hurry visit goo.gl/NSpfWY now.,Post your queries on B-school selection after CAT 2017 and let the experts guide you. Hurry visit goo.gl/NSpfWY now.,,en,,,
