original_index,sms_text,predicted_is_otp,predicted_otp_intent,classification_status,batch_number,is_phishing_original
synthetic_KYC_OR_ESIGN_OTP_65cdc6fd,OTP for CKYC No XX5678 download request at RBL Bank is 135794. Valid for 10 minutes -CERSAI,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_2abb12a8,Your Aadhaar OTP (XX1234) (valid for 5 mins) at Canara Bank. Download e/mAadhaar from uidai.gov.in/playstore -UIDAI,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_3c4f5ce0,OTP for KYC verification at Yes Bank is 963258. Valid for 15 mins. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_4ffe3f80,Your OTP for e-signing at Syndicate Bank is 421095. Valid for 10 minutes. Do not share with anyone.,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_fc00344d,OTP for Aadhaar (XX9012) (valid for 5 mins) at Corporation Bank. Visit uidai.gov.in -UIDAI,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_8642b13a,Your eKYC OTP at Bank of Baroda is 983451. Valid for 15 minutes. Do not share with anyone.,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_f7080f91,OTP for CKYC No XX6789 download request at Karur Vysya Bank is 135792. Valid for 10 mins -CERSAI,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_db11a32c,Your OTP for e-signing at Central Bank of India is 421095. Valid for 15 minutes. Do not share with anyone.,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_b5a75948,964552 is OTP for KYC verification (XX2030) at SBI Bank. Valid for 10 mins. Use sbi.co.in to update account details.,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_16c93479,856605 is OTP for e-signing documents (XX9369) at Paytm. Send SMS to 9876543210/visit paytm.com to verify identity.,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_8663919b,801385 is OTP for CKYC registration (XX8586) at HDFC Bank. Download request at hdfcbank.com. Valid for 10 minutes.,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_f8d6bfec,OTP for e-KYC verification at ICICI Bank: 288913 (valid for 15 mins). Use icicibank.com to complete process -ICICI,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_4b02c271,962115 is OTP for PAN card linking (XX6135) at IDFC First Bank. Valid for 10 mins. Visit idfcfirstbank.com to update details.,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_383cc0d0,OTP for e-signing documents at Federal Bank: 854321 (valid for 15 mins). Do not share with anyone -FEDERAL BANK,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_a205e19c,825654 is OTP for KYC verification (XX9369) at Axis Bank. Valid for 10 mins. Use axisbank.com to update account details.,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_1875a9d0,OTP for CKYC registration at Kotak Mahindra Bank: 741258 (valid for 10 minutes). Visit kotakmahindra.com to download request.,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_7e4be5d5,963215 is OTP for e-signing documents (XX6135) at SBI Card. Send SMS to 9876543210/visit sbicard.com to verify identity.,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_bbfda724,OTP for KYC verification at RBL Bank: 854734 (valid for 15 mins). Use rblbank.com to update account details -RBL BANK,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_f9a57f33,828954 is OTP for PAN card linking (XX2030) at IndusInd Bank. Valid for 10 mins. Visit indusindbank.com to update details.,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_8c763bd0,OTP for e-KYC verification at Yes Bank: 741852 (valid for 15 mins). Do not share with anyone -YES BANK,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_18dfa6d7,965432 is OTP for CKYC registration (XX8586) at Canara Bank. Download request at canarabank.com. Valid for 10 minutes.,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_68104469,OTP for e-signing documents at Bank of Baroda: 823741 (valid for 15 mins). Use bobbank.co.in to complete process -BOB,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_7b0b8d4b,967834 is OTP for KYC verification (XX9369) at Union Bank. Valid for 10 mins. Visit unionbankonline.co.in to update details.,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_f94a2912,OTP for CKYC No XX9237 download request at PRAGATI FINANCE PRIVATE LIMITED is 463819. OTP will be valid for 10 minutes -CERSAI,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_b8145249,"964552 is OTP for PAN (XX2012) (valid for 10 mins) at Income Tax Department. Do not share, use this link: incometax.gov.in -Income Tax Department",True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_988df3ad,"OTP for e-Signing XX9876 at ZEBPAY PRIVATE LIMITED is 219856. OTP valid till 2 min, do not disclose to anyone -ZEBPAY",True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_2cb21614,288913 is OTP for Aadhaar (XX6114) (valid for 10 mins) at ICICI Bank. Download e/mAadhaar from uidai.gov.in/playstore -UIDAI,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_d9115f0e,OTP for CKYC No XX8211 download request at RUSH FINANCE PRIVATE LIMITED is 748392. OTP will be valid for 10 minutes -CERSAI,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_3d8cf037,"456987 is OTP for PAN (XX2345) (valid for 15 mins) at NSDL. Do not share, use this link: nsdl.com -NSDL",True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_04c80760,"OTP for e-Signing XX9012 at FINSECURITIES PRIVATE LIMITED is 135794. OTP valid till 10 min, do not disclose to anyone -FINSECURITIES",True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_986e0a5a,964552 is OTP for Aadhaar (XX2030) (valid for 15 mins) at NIC. Use this link: uidai.gov.in to lock/unlock your biometrics -UIDAI,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_f92655e5,OTP for CKYC No XX8234 download request at SHRI FINANCE PRIVATE LIMITED is 982713. OTP will be valid for 10 minutes -CERSAI,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_64fcdde7,"288913 is OTP for PAN (XX6135) (valid for 15 mins) at ICICI Bank. Do not share, use this link: incometax.gov.in -Income Tax Department",True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_49229e58,"OTP for e-Signing XX9867 at ZEBPAY PRIVATE LIMITED is 219856. OTP valid till 2 min, do not disclose to anyone -ZEBPAY",True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_23be9ac9,456987 is OTP for Aadhaar (XX9369) (valid for 10 mins) at NSDL. Use this link: nsdl.com to lock/unlock your biometrics -NSDL,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_159d5044,"964552 is OTP for PAN (XX2012) (valid for 15 mins) at Income Tax Department. Do not share, use this link: incometax.gov.in -Income Tax Department",True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_4b6584e3,"OTP for e-Signing XX9013 at FINSECURITIES PRIVATE LIMITED is 135794. OTP valid till 10 min, do not disclose to anyone -FINSECURITIES",True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_add5863a,"Use OTP 942107 for CKYC No XX4567 download request at ZEST FINANCE LIMITED, valid for 10 minutes. Do not share with anyone.",True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_8d16ff8e,Your OTP 351824 is for e-signing of document at HDFC Bank. Valid for 5 minutes. Never share with others.,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_f250f123,हभे एकरद 764319 समीजेल्ल KYC/esign at AXIS BANK. सोत शरीं.,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_df790771,OTP 928736 for e-document signing is valid for 10 minutes at ICICI Bank. Do not share your OTP with anyone.,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_1211d5ed,Use OTP 421986 to complete KYC at YES BANK. Valid for 5 minutes. Keep it confidential.,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_KYC_OR_ESIGN_OTP_51e29ebc,हभे एकरद 219852 समीजेल्ल e-sign at Kotak Mahindra Bank. सोत शरीं.,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_d4641b4e,Your Zerodha login OTP is: 82145678. Validity: 2 hours. Never share with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_21b48a00,"Dear Customer, your SBI Card online login OTP is: 98637241. Don't share it with others.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_77dac0a8,Your Kotak Securities trading account OTP is: 45213892. Valid till 10 minutes. Keep safe!,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_54b17c4e,"₹45,000 invested in Groww! Your login OTP is: 81923456. Use within 5 minutes. Don't share.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_88284835,Your Axis Bank FASTag login OTP is: 83241987. Validity: 1 hour. Protect your details!,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_1f5586bf,"Dear Customer, your Upstox trading account login OTP is: 64517321. Don't share with anyone.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_51aadcb1,Your Paytm Money investment OTP is: 82376543. Valid for next 2 minutes. Keep it secret!,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_a1914212,Your RBL Bank online banking OTP is: 92134567. Validity: 30 minutes. Be cautious!,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_d1ac849c,"₹25,000 invested in Navi! Your login OTP is: 81987654. Use within 10 minutes. Don't share.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_33b5f543,Your HDFC Securities trading account OTP is: 83219876. Valid till 1 hour. Keep safe!,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_9c7d8e94,"Dear Customer, your ICICI Bank FASTag online login OTP is: 94567832. Never share with others.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_7a2dfeeb,Your CDSL e-Auction OTP is: 81976543. Valid for next 5 minutes. Don't disclose!,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_b5cb2267,"₹1,00,000 invested in Axis Direct! Your login OTP is: 82345678. Use within 2 hours.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_b3c55ad4,Your Bank of Baroda online banking OTP is: 92123456. Validity: 30 minutes. Be vigilant!,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_e687a0db,"Dear Customer, your NSE trading account login OTP is: 64532178. Don't share with anyone.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_4abe083f,"Dear Customer, your One Time Password to Login to Kotak Mahindra Bank Net Banking is: 84219574. Please do not share this with anybody.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_4ca210a1,Your login OTP for ICICI Direct Trading Platform is: 82563792. Validity: next 4 minutes. Do not share your OTP with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_493a6880,আপনার লগিন ওটিপি হল 81246875। শেষকৃত 5 মিনিটের মধ্যে ইনফিসিয়া ব্যাংক অনলাইন প্লাটফর্মে লগিন করুন।,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_587f6143,"আপনার CRED ভেরিফিকেশন OTP: 93627542। 5 মিনিটের জন্য সংবহন৷ অথবা দেওয়া না, আপনার ভ্যাঙ্গের কোন ঝুঁকি নেই।",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_9bdee59f,Your login OTP for HDFC Securities is: 93214562. Do not share this with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_0a479f76,"আপনার ICICI Bank FASTag Customer Portal-এর OTP হল 82363827। কোন দ্বিতীয় বা অন্যের সাথে শেয়ার না, আপনার জুতা ভুল হয়ে গেছে।",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_0fcff02b,আপনি ব্যাংক অফ বারোডা ই-ব্যাংকিং এর জন্য OTP 82493752 হিসেবে। শেষ পঞ্চমিনিটের মধ্যে,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_a36e64c4,Your login OTP for Zerodha is: 92837216. Do not share this with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_d749e8b8,আপনার Kotak Mahindra Bank Net Banking-এর OTP হল 92563481।,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_266fcd9a,যোগ্য ভেটিকান ওটিপি: 81246875. আরও অনুমতি দেবেন?,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_2e433862,Your login OTP for ICICI Direct is: 92837216.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_9b9c3359,এইচডিএফসি নেট ব্যাংকিং OTP: 92563481।,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_7e15dbf6,আপনার Cred Verification OTP: 93627542. Do not share this with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_9adcad73,Your login OTP for Axis Bank Net Banking is: 82563792. Validity: next 4 minutes,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_65fb7a3f,আপনার Kotak Mahindra নেট ব্যাংকিং-এর OTP হল 92563481।,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_eb93ac2b,"Dear Customer, your One Time Password to Login to Axis Bank Online Trading Portal is: 4211. Please do not share this with anybody.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_c138bafc,Your login OTP for Zerodha Kite trading platform is 8143. Valid for next 5 minutes. Do not share with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_c0054c15,"Hindi SMS: आपके लॉगिन ओटीपी कोड है: 1236, Zerodha Kite में वैलिडिटी 5 मिनट. इस ओटीपी को किसी के साथ शेयर न करें.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_50e86be7,Your INDmoney login secret OTP is 9823. Please do not share this with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_aa9620f2,"Dear Customer, your CRED verification OTP is: 9287. Valid for next 5 minutes. Do not share this OTP with anyone.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_7c677345,Your Axis Bank FASTag login OTP is 3519. The code will be valid for 2 minutes only. Do not share it.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_44155a89,"Hindi SMS: आपके CRED वेरिफिकेशन ओटीपी कोड है: 1238, 5 मिनट तक वैलिड. इस ओटीपी को शेयर न करें.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_46c32457,Your RBL Bank Online Banking OTP is 6179. Do not share this with anyone as it's confidential.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_64134a40,"Dear Customer, your Paytm Wallet login OTP is: 9825. Valid for next 2 minutes. Do not share this OTP with anyone.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_7ccae928,Your ICICI Bank Online Trading Portal login OTP is 8149. The code will be valid for 10 minutes only. Be cautious!,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_a67f8672,"Hindi SMS: आपके Paytm वॉलेट लॉगिन ओटीपी कोड है: 1232, 2 मिनट तक वैलिड. इस ओटीपी को शेयर न करें.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_9d0e3d01,Your IndusInd Bank Online Banking OTP is 2891. Please do not share this with anyone as it's confidential.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_f7562c87,"Dear Customer, your HDFC Securities login OTP is: 4218. Valid for next 5 minutes. Do not share this OTP with anyone.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_7300bb41,Your Kotak Mahindra Bank Online Trading Portal login OTP is 6174. The code will be valid for 2 minutes only. Be alert!,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_6727de9a,"Hindi SMS: आपके ICICI बैंक ऑनलाइन ट्रेडिंग पोर्टल लॉगिन ओटीपी कोड है: 1239, 10 मिनट तक वैलिड. इस ओटीपी को शेयर न करें.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_1415557d,"Dear Zerodha customer, your login OTP is: 42563781. Valid for 10 minutes. Do not share.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_a8b15683,Your Axis Direct login OTP is: 91342156. Don't share with anyone. T&C apply.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_5926f80b,"આપનો HDFC લોગિન OTS, 98765432 છે! વૈધતા 5 મિનિટ. કોઈને શેર નહીં.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_fdb80628,Your Paytm Wallet login OTP is: 21987653. Only for secure transactions.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_d8aeba98,"Your RBL Bank NetBanking OTP is: 47219683. Do not share with anyone, it's confidential.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_d3196f85,"આપનો ICICI લોગિન OTS, 83190213 છે! વૈધતા 5 મિનિટ. કોઈને શેર નહીં.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_430d918f,"Your Groww Investment login OTP is: 64532198. Keep it secure, don't share.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_6c8e9f7e,Your Federal Bank NetBanking OTP is: 98213754. Only for authorized transactions.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_d2a0563a,"આપનો Kotak Mahindra લોગિન OTS, 91376543 છે! વૈધતા 5 મિનિટ. કોઈને શેર નહીં.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_3a76fa45,"Your Upstox trading OTP is: 65432179. Do not share with anyone, it's sensitive info.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_a146a413,"આપનો Induslnd Bank લોગિન OTS, 98765321 છે! વૈધતા 5 મિનિટ. કોઈને શેર નહીં.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_02a2002e,"Your Aditya Birla Sun Life login OTP is: 54321987. Keep it confidential, don't share.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_e88d81b3,"આપનો Yes Bank લોગિન OTS, 76543219 છે! વૈધતા 5 મિનિટ. કોઈને શેર નહીં.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_0cb45921,"Your Edelweiss Tokio login OTP is: 98765432. Don't share with anyone, it's secure info.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_bb856aff,"Dear Customer, your One Time Password to Login to Axis Bank Invest portal is: 82104934. Please do not share this with anybody.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_b45f987a,"Your login OTP for Paytm Money investment platform is: 6243, valid for next 2 minutes only. Do not share with anyone.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_7f2a6a4d,8142 is your login OTP for Zerodha Trading Portal. Validity expires in 4 minutes. Bank never asks for OTP via SMS.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_797de622,"Dear Investor, your INDmoney login OTP is: 92562317. Don't share it with anyone; it's a one-time code.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_e80b0579,Login to HDFC Bank TradeSmart portal using OTP 63219542. Valid for next 10 minutes only; do not forward.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_bb4577b7,"Your CRED Wallet verification OTP is: 9381, valid for 5 minutes only. Do not share this with anyone.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_74a0a0c7,"Razorpay merchant login OTP: 6723, expires in 2 minutes. Please do not share your OTP with others.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_847ec741,"Dear Customer, use 81234567 as your login OTP for ICICI Bank Online Banking portal. Validity ends soon; don't share!",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_b1d8f9db,Your Groww investment login OTP is: 54218942. It's a one-time code; keep it confidential.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_61ea1d26,"Dear Investor, your Bank of Baroda Trade portal login OTP is: 92516389. Don't share with anyone.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_05231c44,Your NSE Trading Portal login OTP is: 62345982. Valid for next 5 minutes; do not share!,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_6f8bdf35,"Dear Customer, use 93827492 as your ICICI Bank Wealth Management portal login OTP. It's a one-time code.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_cee84300,Your ZestMoney merchant login OTP is: 72531654. Valid for next 2 minutes; please keep confidential.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_40142ff2,"Dear Investor, use 89562312 as your Inditrade portal login OTP. Do not share with anyone.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_62d0fc84,Your PayU Money merchant login OTP is: 62458934. Valid for next 5 minutes; do not forward.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_77a97f16,Your login OTP to Zerodha TradeStation is: 4219. Validity: next 5 minutes. Do not share.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_7f539d0d,"Dear Customer, your Axis Bank Net Banking OTP is: 65432178. Please do not disclose this with anyone.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_84dc5f7c,Your Paytm Wallet login OTP is: 81234567. Security alert: Never share OTP with others!,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_de6bc2e1,Kotak Securiti Trade Login OTP: 98213548. Only valid for next 2 minutes. Do not share.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_01f17799,"Navi Mutual Fund login OTP is: 45678923. Bank never asks for OTP via call or SMS, ignore such messages!",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_f1ee9d8c,Upstox Trading Terminal OTP: 13579246. Remember: Don't share OTP with anyone for security reasons.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_56602bc4,Indiabulls Securities login OTP is: 98765432. Be cautious and never give out this code to anyone!,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_67ebd6a8,Your ICICI Bank mobile banking OTP is: 32108765. Security advice: Don't share with others or via email.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_ce1231d0,HDFC Securities login OTP: 54321098. Only valid for next 3 minutes. Be secure and don't disclose!,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
synthetic_FINANCIAL_LOGIN_OTP_938d788d,"Angel Broking Trade Login OTP: 98765412. Remember, bank never asks for OTP via calls or SMS.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False
