original_index,sms_text,predicted_is_otp,predicted_otp_intent,classification_status,batch_number,is_phishing_original
synthetic_FINANCIAL_LOGIN_OTP_91745f68,Zerodha trading platform OTP: 829364. Valid 5 mins. Do not share. Secure your stocks & equity.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_722bec07,Groww investment login OTP 4815. Expires in 5 mins. OTP kisi ko na dein. Bank kabhi nahi maangta.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_cf180a0e,Upstox broker login OTP: 73928. Valid 10 mins. Never share OTP. Protect your NSE/BSE trades.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_9a9dee28,Angel One demat OTP 692417 for portfolio access. Valid 5 mins. Do not disclose to anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_ecdf30da,Kotak Securities equity OTP: 3851. Valid 5 mins. OTP secret hai. Bank never asks for it.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_71f651c0,ICICI Direct stock trading login OTP 827493. Expires in 10 mins. Never share your OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_d8975a5f,HDFC Securities mutual fund OTP: 5642. Valid 5 mins. Do not share. Secure your investments.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_dc903153,Zerodha portfolio login OTP 91837. Valid 5 mins. OTP kisi ko na batayein. Bank kabhi nahi maangta.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_2555489b,Groww: 48192 is your OTP for investment portfolio login. Valid 10 mins. Never share OTP. Stay secure.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_8485bf3f,Upstox trading login OTP: 836175. Valid 5 mins. Do not share. Bank never asks for OTP. Secure your demat.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_451a6a32,"Angel One: 5729 is your OTP for equity trading login. Valid 5 mins. OTP rahasya hai, kisi ko na batayein.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_90d1724e,Kotak Securities: 62843 is your OTP for stocks portfolio access. Valid 10 mins. Do not share OTP with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_3a6c4e0d,ICICI Direct login OTP: 394817. Valid 5 mins for demat account. Bank never asks for OTP. Keep confidential.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_bdedffe5,HDFC Securities: 8613 is your OTP for trading platform login. Valid 5 mins. Do not share. Secure your investments.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_88820cc8,Zerodha: 925704 is your OTP for demat account login. Valid 10 mins. OTP kisi ko na dein. Bank kabhi nahi mangta.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_03d7034b,Groww mutual fund login OTP: 7382. Valid 5 mins. Never share OTP. Protect your investment portfolio.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_78a4601f,Upstox: 45961 is your OTP for equity trading login. Valid 5 mins. Do not share. Broker never asks for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_bbd14ea8,Angel One demat login OTP: 682394. Valid 10 mins. OTP secret hai. Kisi ko share na karein. Safe trading.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_20d70509,Kotak Securities: 5178 is your OTP for stocks portfolio login. Valid 5 mins. Bank never asks for OTP. Keep safe.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_0c056ec1,ICICI Direct: 873625 is your OTP for investment platform login. Valid 10 mins. Do not share OTP with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_c7c6a25b,HDFC Securities login OTP: 9462. Valid 5 mins for trading account. OTP rahasya rakhein. Bank kabhi nahi mangta.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_1aec9183,Zerodha mutual fund login OTP: 719583. Valid 10 mins. Do not share OTP. Secure your demat and investments.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_ed225682,Your OTP for Zerodha trading platform login is 7294. Valid for 5 mins. Do not share OTP. Bank never asks for it.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_00e2935c,Groww OTP 482157 for investment portfolio login. Valid 10 mins. Never share this secret code with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_2631037e,Upstox login OTP: 83629. Access your demat & trading account. Valid 5 mins. Do not disclose OTP to anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_913adfc8,Angel One OTP 7153 for equity trading login. Valid 5 mins. Bank never asks for OTP. Keep it confidential.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_12419ab5,Kotak Securities OTP 924718 for stocks portfolio access. Valid 7 mins. Yeh OTP kisi se share na karein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_8f94375e,"ICICI Direct login OTP: 5832. Access your mutual fund investments. Valid 5 mins. OTP secret hai, batayein nahi.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_7b524b71,HDFC Securities OTP 67491 for trading platform login. Valid 8 mins. Do not share this code with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_3d7fceb0,Zerodha OTP 3857 for demat account login. Valid 5 mins. Never share OTP. Your broker won't ask for it.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_2ad136ed,Groww mutual fund login OTP: 62943. Valid 10 mins. Do not share this secret code. Bank never requests OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_b322cece,Upstox OTP 8714 for NSE/BSE trading login. Valid 5 mins. OTP kisi ko na dein. Bank kabhi nahi maangta.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_0d8010fb,Angel One demat login OTP: 49628. Valid 6 mins. Keep confidential. Do not share with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_f2b1848e,Kotak Securities OTP 7325 for investment portfolio access. Valid 5 mins. Never share this secret code.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_05b2a2a0,ICICI Direct OTP 91846 for stocks trading login. Valid 7 mins. Do not disclose. Bank never asks for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_e3d65786,"HDFC Securities login OTP: 2579. Access your equity portfolio. Valid 5 mins. OTP secret hai, share na karein.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_59fbcfde,Zerodha mutual fund login OTP 68432. Valid 10 mins. Do not share this code. Your broker won't request it.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_8cbd277c,Your Zerodha trading login OTP is 7294. Valid for 5 mins. Never share OTP. Bank never asks for it.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_c2555ec1,Groww: Use 618305 to access your investment portfolio. Do not share this OTP. Valid 10 mins.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_a3ff7137,Upstox Demat login OTP: 482917. Valid 5 mins. Secure your stocks - never share OTP with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_e65faa4f,Angel One: 8372 is your OTP for equity trading platform login. Bank never asks for OTP. Valid 5 mins.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_ed026368,Kotak Securities: 519063 is your OTP to access demat account. Do not share. Valid 7 mins.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_f6132e28,ICICI Direct: Your mutual fund login OTP is 8842. Valid 5 mins. Yeh OTP kisi ko na batayein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_4a0792dd,HDFC Securities: 726418 for BSE/NSE trading login. OTP secret hai - kisi ko na dein. Valid 8 mins.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_66310a68,Zerodha: 9357 is your OTP to login to trading platform. Do not share this code. Valid 5 mins.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_c2c9ebfa,Groww mutual fund OTP: 620384. Access your portfolio securely. Bank never asks for OTP. Valid 10 mins.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_47bbeaee,Upstox: 4719 is your demat login OTP. Valid 5 mins. Apna OTP kisi ke saath share na karein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_bcdfd60a,Angel One broker login OTP: 829405. Secure your equity investments. Never share OTP. Valid 6 mins.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_b3809881,Kotak Securities: 3841 for stock trading login. OTP ko confidential rakhein. Valid 5 mins.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_907beec1,ICICI Direct investment OTP: 729630. Access your portfolio. Do not share this code. Valid 7 mins.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_c1bf8eb1,HDFC Securities: 5829 is your NSE login OTP. Valid 5 mins. Yeh OTP sirf aapke liye hai - kisi ko na batayein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_1ef74816,Zerodha demat OTP: 694027. Login to manage your stocks. Bank never asks for OTP. Valid 10 mins.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_f057f21f,Groww investment OTP: 482617 to access your portfolio. Valid 10 mins. Never share OTP. Stay secure!,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_a243ad27,Upstox demat login OTP: 83625. Valid 3 mins. Do not share with anyone. Bank never asks for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_ee1ddc90,"Angel One trading OTP: 715382 for equity login. Valid 5 mins. OTP rahasya hai, kisi ko na batayein.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_3ab3e973,Kotak Securities: Your OTP 9407 to login to stock trading platform. Valid 5 mins. Do not share OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_0ee6a893,ICICI Direct mutual fund login OTP: 62841. Valid 5 mins. Bank never asks for OTP. Keep it confidential.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_7b218e6d,HDFC Securities: OTP 592063 for demat account access. Valid 10 mins. Do not share this secret code.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_ad4413f1,Zerodha: 3849 is your OTP for trading platform login. Valid 5 mins. OTP kisi ko na dein. Stay safe!,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_03095da7,Groww investment OTP: 720615 to view stocks portfolio. Valid 3 mins. Never share OTP with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_694a2b26,Upstox: Your login OTP for equity trading is 8572. Valid 5 mins. Bank never asks for OTP. Secure your account.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_4015f39a,Angel One demat OTP: 493817 for BSE/NSE login. Valid 10 mins. Do not share. OTP apne paas rakhein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_5270364f,Kotak Securities OTP: 6394 to access mutual fund investments. Valid 5 mins. Never share this code.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_32ec5908,ICICI Direct: OTP 281745 for stock trading login. Valid 3 mins. Do not share OTP. Bank never asks for it.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_52698f89,"HDFC Securities login OTP: 5063 for portfolio access. Valid 5 mins. OTP secret hai, kisi ko na batayein.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_d601b611,Zerodha trading OTP: 914827 to login demat account. Valid 10 mins. Do not share. Bank never asks for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_879660d0,Your Zerodha trading login OTP is 7284. Valid for 5 mins. Do not share OTP. Bank never asks for it.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_c636f856,Upstox demat login OTP: 846291. Expires in 5 mins. Do not disclose. Bank never asks for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_80be69e6,"Angel One equity trading OTP: 3628. Valid 5 mins. OTP rahasya hai, kisi ko na batayein.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_ffee2b2c,Kotak Securities: Your OTP 715093 for stock trading login. Valid 10 mins. Do not share OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_47299318,"ICICI Direct mutual fund login OTP is 4827. Valid 5 mins. OTP secret hai, share mat karein.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_fd35c88f,HDFC Securities: OTP 639184 for demat account access. Expires in 5 mins. Never share OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_dadf9741,Zerodha NSE trading OTP: 9254. Valid 5 mins. Do not share. Bank never asks for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_6c296706,Groww investment platform OTP 704815. Valid 10 mins. Secure your portfolio. Never share OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_54013b4d,Upstox BSE equity login OTP: 8372. Expires in 5 mins. OTP kisi ko na dein. Bank never asks.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_1a3789a4,Angel One broker login OTP 619483. Valid 5 mins. Do not share OTP. Secure your stocks.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_9be4d3ae,"Kotak Securities demat OTP: 2846. Valid 5 mins. OTP rahasya rakhein, kisi ko na batayein.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_dc4a51fc,ICICI Direct mutual fund OTP 572039. Valid 10 mins. Never share OTP. Bank never asks.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_7ef0097a,HDFC Securities trading login OTP: 7391. Valid 5 mins. Do not disclose. Secure investments.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_082d6b89,"Zerodha portfolio OTP 846275 for login. Valid 10 mins. OTP secret hai, share mat karein.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_d523b481,Your OTP for Zerodha trading login is 7294. Valid for 5 mins. Do not share OTP. Bank never asks for it.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_0c97238a,Upstox login OTP: 8407. Use for demat access. Valid 5 mins. Bank never asks for OTP. Do not share.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_fa15715b,"Angel One OTP: 592618 for equity trading login. Valid 7 mins. OTP rahasya hai, kisi ko na batayein.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_87a35351,Kotak Securities OTP: 3741 for stock trading. Valid 5 mins. Do not share. Secure your demat account.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_54de0ebc,ICICI Direct login OTP: 826417. Valid 10 mins for mutual fund access. Bank never asks for OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_8b0a7e8b,HDFC Securities OTP: 9352 for NSE/BSE login. Valid 5 mins. Do not share OTP with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_07e7f332,"Zerodha OTP: 481639 for trading platform. Valid 5 mins. OTP secret hai, kisi ko na dein.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_251a114f,Groww investment OTP: 7048. Valid 7 mins for portfolio login. Never share OTP. Bank never asks.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_1d9b7dc2,Upstox demat login OTP: 263817. Valid 5 mins. Do not share OTP. Secure your stocks and equity.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_c65ea840,Angel One OTP: 6593 for broker login. Valid 10 mins. OTP kisi ko na batayein. Bank never asks.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_f1285b36,Kotak Securities OTP: 417285 for mutual fund login. Valid 5 mins. Do not share OTP with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_d0ba3468,ICICI Direct OTP: 8394 for stock trading. Valid 7 mins. OTP rahasya hai. Bank never asks for it.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_4de292a1,HDFC Securities login OTP: 572619. Valid 5 mins for demat access. Do not share OTP. Secure investments.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_7a411f72,Zerodha OTP: 9247 for equity trading login. Valid 10 mins. Never share OTP. Bank never asks for it.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_644825e5,Groww OTP 48162 for portfolio login. Valid 10 mins. Never share OTP. Secure your investments.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_943c7eb4,Upstox demat login OTP: 836291. Expires in 5 mins. Do not disclose. Protect your equity holdings.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_effea2cc,Angel One trading OTP: 5728. Valid 5 mins. Bank never asks for OTP. Secure your broker account.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_200e1a24,"Kotak Securities login OTP 628417 for stock trading. Valid 7 mins. OTP secret hai, kisi ko na batayein.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_faf629a2,ICICI Direct mutual fund login OTP: 39481. Expires in 8 mins. Do not share. Secure your investments.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_a6c65f66,HDFC Securities OTP 9253 for equity trading login. Valid 5 mins. Never share OTP with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_63113b56,Your NSE trading platform login OTP is 76142. Valid 6 mins. Do not share. Protect your portfolio.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_09e154a9,BSE investment portal OTP: 4386. Expires in 5 mins. Bank never asks for OTP. Keep it confidential.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_5cec4b4c,Zerodha demat login OTP 68259. Valid 10 mins. OTP kisi ko na dein. Apne stocks secure rakhein.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_ab41dd26,Groww mutual fund login OTP: 7143. Valid 5 mins. Do not share. Secure your investment portfolio.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_6a9f2780,Upstox trading OTP 829461 for login. Expires in 7 mins. Never share OTP. Bank never asks for it.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_d63100ee,Angel One equity login OTP: 9357. Valid 5 mins. Do not disclose. Protect your broker account.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_d85a18c7,"Kotak Securities demat OTP 64728 for login. Valid 8 mins. OTP secret hai, share mat karein.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_71188281,ICICI Direct stocks login OTP: 5824. Expires in 5 mins. Do not share. Secure your investments.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_f0a20618,Groww investment OTP: 519372 to access your portfolio. Valid 10 mins. Never share OTP with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_ca7aee2b,Upstox demat login code: 846291. Expires in 5 mins. Secure your stocks - do not disclose OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_27618dd1,Angel One equity trading OTP: 3628. Valid 5 mins. Bank never asks for OTP. Keep confidential.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_241085a6,Kotak Securities: 70415 is your OTP for investment portal login. Valid 7 mins. Do not share.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_e22f0aa8,ICICI Direct mutual fund login OTP: 928364. Expires in 10 mins. Your OTP is secret - never share.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_b8d10acb,HDFC Securities: 5739 is your OTP for stock trading login. Valid 5 mins. Do not share with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_defc8a6c,Zerodha demat OTP: 618254 for portfolio access. Valid 8 mins. Bank never asks for OTP. Stay secure.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_4853d424,Groww stocks login code: 4827. Expires in 5 mins. OTP mat kisi se share karen - financial security ke liye.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_52274292,Upstox broker portal OTP: 739501. Valid 10 mins. Secure your equity investments - never share OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_02ab59ae,Angel One trading OTP: 8642 for NSE/BSE login. Valid 5 mins. Do not share this secret code.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_28bda512,Kotak Securities mutual fund OTP: 29573. Valid 7 mins. Bank never asks for OTP. Keep confidential.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_1170eb5f,ICICI Direct investment login OTP: 417386. Expires in 10 mins. Do not share OTP with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_a9613e7e,HDFC Securities demat OTP: 6308 for portfolio access. Valid 5 mins. OTP ko secret rakhen - kisi ko na batayen.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_b7f0b7a4,Zerodha stocks OTP: 925174 for trading login. Valid 8 mins. Never share OTP. Bank never asks for it.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_b56a36d0,Upstox login OTP: 8407. Access your demat & equity portfolio. Valid 5 mins. OTP is confidential.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
synthetic_FINANCIAL_LOGIN_OTP_f958519b,Angel One OTP 592718 for broker login. Trade stocks on NSE/BSE. Valid 7 mins. Do not disclose OTP.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic_deepseek,False
