id,sender,body,timestamp,language,is_otp,otp_intent,share_advice
balanced_spam_dataset_row_6784,2004 786 account bonus claim code expires identifier points private shows statement unredeemed,2004 786 account bonus claim code expires identifier points private shows statement unredeemed,,en,,,
balanced_spam_dataset_row_6785,1000 5000 cash code congratulations draw prize ve win winner won worth,1000 5000 cash code congratulations draw prize ve win winner won worth,,en,,,
balanced_spam_dataset_row_6786,apply bloomberg center com credits future http message pin wait www,apply bloomberg center com credits future http message pin wait www,,en,,,
balanced_spam_dataset_row_6787,18 250 comp entry free just send uk weekly win word www,18 250 comp entry free just send uk weekly win word www,,en,,,
balanced_spam_dataset_row_6788,100 50 82277 high know moby new prize pub quiz sp stop street txt unsub win,100 50 82277 high know moby new prize pub quiz sp stop street txt unsub win,,en,,,
balanced_spam_dataset_row_6789,000 02 03 06 150ppm 2nd asap attempt bonus caller mobile prize reach urgent won,000 02 03 06 150ppm 2nd asap attempt bonus caller mobile prize reach urgent won,,en,,,
balanced_spam_dataset_row_6790,10p 2nd 400 750 bt claim contact easy just min minute national pound prize rate time tried won,10p 2nd 400 750 bt claim contact easy just min minute national pound prize rate time tried won,,en,,,
balanced_spam_dataset_row_6791,05 com crazy free http id just message msg reply right ringtone totally,05 com crazy free http id just message msg reply right ringtone totally,,en,,,
balanced_spam_dataset_row_6792,apply break claim conditions number terms uk,apply break claim conditions number terms uk,,en,,,
balanced_spam_dataset_row_6793,awaiting com day fantastic http important information log lucky orange surprise today urawinner user www,awaiting com day fantastic http important information log lucky orange surprise today urawinner user www,,en,,,
balanced_spam_dataset_row_6794,85 access direct fixed line minute number uk www,85 access direct fixed line minute number uk www,,en,,,
balanced_spam_dataset_row_6795,amazing believe learn mind reply things true truly txt txts won,amazing believe learn mind reply things true truly txt txts won,,en,,,
balanced_spam_dataset_row_6796,08000839402 1000 bluetooth call2optout double free latest linerental mins mobileupd8 motorola nokia orange price sonyericsson tariffs txts,08000839402 1000 bluetooth call2optout double free latest linerental mins mobileupd8 motorola nokia orange price sonyericsson tariffs txts,,en,,,
balanced_spam_dataset_row_6797,2004 click england flag following info message offer phone service tone ur,2004 click england flag following info message offer phone service tone ur,,en,,,
balanced_spam_dataset_row_6798,sms,sms,,en,,,
balanced_spam_dataset_row_6799,150pm 3g 5we bx420 congrats dload games ip4 java mates mobile music noline play rentl ur videochat videophones wid,150pm 3g 5we bx420 congrats dload games ip4 java mates mobile music noline play rentl ur videochat videophones wid,,en,,,
balanced_spam_dataset_row_6800,admirer contact looking make reveal secret special thinks ur,admirer contact looking make reveal secret special thinks ur,,en,,,
balanced_spam_dataset_row_6801,85 access direct fixed line minute number,85 access direct fixed line minute number,,en,,,
balanced_spam_dataset_row_6802,5000 careful claim details enter mobile personal prize tells ur,5000 careful claim details enter mobile personal prize tells ur,,en,,,
balanced_spam_dataset_row_6803,150p 40gb 500 83355 collect guaranteed ipod mp3 nokia phone player prize tc txt word,150p 40gb 500 83355 collect guaranteed ipod mp3 nokia phone player prize tc txt word,,en,,,
balanced_spam_dataset_row_6804,babes check com content games mobile pix poly ringtones selection sport text themob tones true wap www,babes check com content games mobile pix poly ringtones selection sport text themob tones true wap www,,en,,,
balanced_spam_dataset_row_6805,03 05 06 2004 26 786 account bonus claim code expires identifier points private shows statement unredeemed,03 05 06 2004 26 786 account bonus claim code expires identifier points private shows statement unredeemed,,en,,,
balanced_spam_dataset_row_6806,message new,message new,,en,,,
balanced_spam_dataset_row_6807,16 2lands 7250i 86021 auction free hg nokia row send sms suite342 w1jhl win won,16 2lands 7250i 86021 auction free hg nokia row send sms suite342 w1jhl win won,,en,,,
balanced_spam_dataset_row_6808,50 darling freemsg fun hey like ok send std tb week word xxx,50 darling freemsg fun hey like ok send std tb week word xxx,,en,,,
balanced_spam_dataset_row_6809,08712460324 10p 60p calling don fantasies fun just like min miss rate stop tell texts weekend,08712460324 10p 60p calling don fantasies fun just like min miss rate stop tell texts weekend,,en,,,
balanced_spam_dataset_row_6810,04 10 2003 800 account code expires identifier points private redeemed shows statement,04 10 2003 800 account code expires identifier points private redeemed shows statement,,en,,,
balanced_spam_dataset_row_6811,2day amazing enjoy sent text video xxx,2day amazing enjoy sent text video xxx,,en,,,
balanced_spam_dataset_row_6812,comes did hear new stuff,comes did hear new stuff,,en,,,
balanced_spam_dataset_row_6813,18 87121 apply chance comp cup details entry fa final free ipod pod question rate receive std text tkts txt weekly win wkly,18 87121 apply chance comp cup details entry fa final free ipod pod question rate receive std text tkts txt weekly win wkly,,en,,,
balanced_spam_dataset_row_6814,150ppm 16 5000 await award box cash collection cs holiday landline po sae urgent,150ppm 16 5000 await award box cash collection cs holiday landline po sae urgent,,en,,,
balanced_spam_dataset_row_6815,000 10 150 18 434 await box cash collection complimentary cs holiday ibiza landline po ppm sae urgent,000 10 150 18 434 await box cash collection complimentary cs holiday ibiza landline po ppm sae urgent,,en,,,
balanced_spam_dataset_row_6816,150p 50 bt direct dogging ec2a join laid largest locations mob mobile msg network nt nyt real sent tonight txt txting uk ur want,150p 50 bt direct dogging ec2a join laid largest locations mob mobile msg network nt nyt real sent tonight txt txting uk ur want,,en,,,
balanced_spam_dataset_row_6817,500 activate com conditions free im lets message messages replying send sending terms text visit word www,500 activate com conditions free im lets message messages replying send sending terms text visit word www,,en,,,
balanced_spam_dataset_row_6818,000 02 03 06 10 150ppm 2000 2nd asap attempt awarded bonus box caller contact mobile number prize reach urgent won,000 02 03 06 10 150ppm 2000 2nd asap attempt awarded bonus box caller contact mobile number prize reach urgent won,,en,,,
balanced_spam_dataset_row_6819,1000s 50 area chat free msg partner people real send single waiting,1000s 50 area chat free msg partner people real send single waiting,,en,,,
balanced_spam_dataset_row_6820,driving faster going idiot notice,driving faster going idiot notice,,en,,,
balanced_spam_dataset_row_6821,08712460324 10p chat cheap cheaper feeling gay guys hot hungry just min national rate sale stop texts,08712460324 10p chat cheap cheaper feeling gay guys hot hungry just min national rate sale stop texts,,en,,,
balanced_spam_dataset_row_6822,000 0800 500 credit free help loan purpose refused tenants text welcome,000 0800 500 credit free help loan purpose refused tenants text welcome,,en,,,
balanced_spam_dataset_row_6823,04 10 2003 2004 786 800 account bonus claim code expires identifier points private redeemed shows statement unredeemed,04 10 2003 2004 786 800 account bonus claim code expires identifier points private redeemed shows statement unredeemed,,en,,,
balanced_spam_dataset_row_6824,08000930705 750 anytime camcorder contact del free handset mins mobile offer reply sms text thurs tried unlimited video,08000930705 750 anytime camcorder contact del free handset mins mobile offer reply sms text thurs tried unlimited video,,en,,,
balanced_spam_dataset_row_6825,150p 16 bored dating don em like msg new pobox36504w45wq try txt,150p 16 bored dating don em like msg new pobox36504w45wq try txt,,en,,,
balanced_spam_dataset_row_6826,150p club free good join ladies msg polys reply stop sub subs tone txt uk week weekly,150p club free good join ladies msg polys reply stop sub subs tone txt uk week weekly,,en,,,
balanced_spam_dataset_row_6827,11mths camera free half latest line orange phone phones price rental update,11mths camera free half latest line orange phone phones price rental update,,en,,,
balanced_spam_dataset_row_6828,admirer contact looking make reveal secret special thinks ur,admirer contact looking make reveal secret special thinks ur,,en,,,
balanced_spam_dataset_row_6829,00 150 16 85023 chance claim cs discount final m263uz member mobile offers pobox84 remove savamob stop sub subs text today txt ur vouchers worth yes,00 150 16 85023 chance claim cs discount final m263uz member mobile offers pobox84 remove savamob stop sub subs text today txt ur vouchers worth yes,,en,,,
balanced_spam_dataset_row_6830,500 activate com conditions free message messages replying terms text visit word www,500 activate com conditions free message messages replying terms text visit word www,,en,,,
balanced_spam_dataset_row_6831,1000 10am 10p 2000 7pm cash claim cost customer guaranteed prize representative service won yr,1000 10am 10p 2000 7pm cash claim cost customer guaranteed prize representative service won yr,,en,,,
balanced_spam_dataset_row_6832,150p 2lands 86688 adult chat exciting hi invited ldn lucky meet msg msgrcvdhg night place row singles suite342 town txt uk ur w1j6hl xchat yes,150p 2lands 86688 adult chat exciting hi invited ldn lucky meet msg msgrcvdhg night place row singles suite342 town txt uk ur w1j6hl xchat yes,,en,,,
balanced_spam_dataset_row_6833,12hrs 629 claim contact draw guaranteed land line po prize shows todays trying urgent valid won,12hrs 385 claim contact draw guaranteed land line po prize shows todays trying urgent valid won,,en,,,
balanced_spam_dataset_row_6834,150p 4u 8007 eerie getzed nokia pobox36504w45wq rply title tone tones uk www,150p 4u 8007 eerie getzed nokia pobox36504w45wq rply title tone tones uk www,,en,,,
balanced_spam_dataset_row_6835,admirer contact looking make reveal secret special thinks ur,admirer contact looking make reveal secret special thinks ur,,en,,,
balanced_spam_dataset_row_6836,brand info just loads mob mobile new ok phone plus send text word,brand info just loads mob mobile new ok phone plus send text word,,en,,,
balanced_spam_dataset_row_6837,150p 16 1st 36504 8007 free getzed just mates mob no1 nokia norm150p pobox tell tone txt txting uk ur w45wq week www,150p 16 1st 36504 8007 free getzed just mates mob no1 nokia norm150p pobox tell tone txt txting uk ur w45wq week www,,en,,,
balanced_spam_dataset_row_6838,away claim lucky money normal number prize rate text winner won wot,away claim lucky money normal number prize rate text winner won wot,,en,,,
balanced_spam_dataset_row_6839,21 4u 62468 ac check date dates friend frnd http inviting reply send sms stop www yes,21 4u 62468 ac check date dates friend frnd http inviting reply send sms stop www yes,,en,,,
balanced_spam_dataset_row_6840,10 150p 4t 81151 customer hi loyalty mobile new offer start tc txt txtauction word,10 150p 4t 81151 customer hi loyalty mobile new offer start tc txt txtauction word,,en,,,
balanced_spam_dataset_row_6841,50 82277 ansr country dvd know mid played player quiz sony sp sunshine txt tyrone week win wkly,50 82277 ansr country dvd know mid played player quiz sony sp sunshine txt tyrone week win wkly,,en,,,
balanced_spam_dataset_row_6842,08000930705 100 200 300 3510i camcorder colour delivered free minutes mobile new nokia phone reply text texts tomorrow want,08000930705 100 200 300 3510i camcorder colour delivered free minutes mobile new nokia phone reply text texts tomorrow want,,en,,,
balanced_spam_dataset_row_6843,02 1000 18 200 500 award claim free guaranteed stop ur urgent won,02 1000 18 200 500 award claim free guaranteed stop ur urgent won,,en,,,
balanced_spam_dataset_row_6844,150p 18 auction club dogging free message msgs new reply service sex stop subscription thanks txt unsubscribe using welcome,150p 18 auction club dogging free message msgs new reply service sex stop subscription thanks txt unsubscribe using welcome,,en,,,
balanced_spam_dataset_row_6845,0870 08707509020 1327 20p 5wb box cr9 croydon fantasies hot just live min national ntt po rate,0870 08707509020 1327 20p 5wb box cr9 croydon fantasies hot just live min national ntt po rate,,en,,,
balanced_spam_dataset_row_6846,00 150 16 85023 chance claim cs discount m263uz member mobile offer offers pobox84 reply savamob shop sub text today unsub ur vouchers worth yes,00 150 16 85023 chance claim cs discount m263uz member mobile offer offers pobox84 reply savamob shop sub text today unsub ur vouchers worth yes,,en,,,
balanced_spam_dataset_row_6847,12hrs 141ppm 2000 3030 awarded claim guaranteed land line mobile number prize urgent valid win,12hrs 372ppm 2000 3030 awarded claim guaranteed land line mobile number prize urgent valid win,,en,,,
balanced_spam_dataset_row_6848,18 250 com comp enter entry forwarded free just send weekly word www,18 250 com comp enter entry forwarded free just send weekly word www,,en,,,
balanced_spam_dataset_row_6849,message new order tones week,message new order tones week,,en,,,
balanced_spam_dataset_row_6850,08002986906 11mths camera colour december entitled free latest mobile update,08002986906 11mths camera colour december entitled free latest mobile update,,en,,,
balanced_spam_dataset_row_6851,1000 10p 2000 7pm award cash claim cost flights holiday live operator receive selected speak specially winner,1000 10p 2000 7pm award cash claim cost flights holiday live operator receive selected speak specially winner,,en,,,
balanced_spam_dataset_row_6852,50 84199 box39822 colour eng england flag game mobile official opt optout poly ringtone stop text tone txt w111wx yer,50 84199 box39822 colour eng england flag game mobile official opt optout poly ringtone stop text tone txt w111wx yer,,en,,,
balanced_spam_dataset_row_6853,02 awaiting com day fantastic http important information log lucky orange surprise today urawinner urgent user www,02 awaiting com day fantastic http important information log lucky orange surprise today urawinner urgent user www,,en,,,
balanced_spam_dataset_row_6854,08000839402 1000 bluetooth call2optout double dvd free latest mins mobileupd8 motorola nokia offer orange sonyericsson tariffs txt txts xmas,08000839402 1000 bluetooth call2optout double dvd free latest mins mobileupd8 motorola nokia offer orange sonyericsson tariffs txt txts xmas,,en,,,
balanced_spam_dataset_row_6855,18 apply collect extra free mobile movie ordered player text video yrs,18 apply collect extra free mobile movie ordered player text video yrs,,en,,,
balanced_spam_dataset_row_6856,new,new,,en,,,
balanced_spam_dataset_row_6857,50 82277 ansr country dvd know mid played player quiz sony sp sunshine txt tyrone week win wkly,50 82277 ansr country dvd know mid played player quiz sony sp sunshine txt tyrone week win wkly,,en,,,
balanced_spam_dataset_row_6858,150p 16 1st 4info 87575 free friends hl just mob polyphonic reply tell tone txt txtin ur week,150p 16 1st 4info 87575 free friends hl just mob polyphonic reply tell tone txt txtin ur week,,en,,,
balanced_spam_dataset_row_6859,50 chat darling dont freemsg fun hello hey like look love ok send sexy std tb tell today week word xxx,50 chat darling dont freemsg fun hello hey like look love ok send sexy std tb tell today week word xxx,,en,,,
balanced_spam_dataset_row_6860,08718720201 150p 2lands 500 86688 balance cash cc currently hg maximize msg pounds row send suite342 ur w1j6hl,08718720201 150p 2lands 500 86688 balance cash cc currently hg maximize msg pounds row send suite342 ur w1j6hl,,en,,,
balanced_spam_dataset_row_6861,150p 87077 eve heart joined logo love lover pobox36504w45wq send txt ur yahoo,150p 87077 eve heart joined logo love lover pobox36504w45wq send txt ur yahoo,,en,,,
balanced_spam_dataset_row_6862,150p contacted dating entered fancy landline phone service,150p contacted dating entered fancy landline phone service,,en,,,
balanced_spam_dataset_row_6863,500 80488 account credit free just ll msgs ok text,500 80488 account credit free just ll msgs ok text,,en,,,
balanced_spam_dataset_row_6864,admirer contact looking make reveal secret special thinks ur,admirer contact looking make reveal secret special thinks ur,,en,,,
balanced_spam_dataset_row_6865,08000839402 call2optout half line mobileupd8 orange price rental,08000839402 call2optout half line mobileupd8 orange price rental,,en,,,
balanced_spam_dataset_row_6866,com password pc phone use wap,com password pc phone use wap,,en,,,
balanced_spam_dataset_row_6867,150p 20p 30 costs know min pobox ring sex want,150p 20p 30 costs know min pobox ring sex want,,en,,,
balanced_spam_dataset_row_6868,000 10p 2nd 750 bt claim congratulations contact easy friend good just min minute national pound prize rate thanks time tried won xmas,000 10p 2nd 750 bt claim congratulations contact easy friend good just min minute national pound prize rate thanks time tried won xmas,,en,,,
balanced_spam_dataset_row_6869,150ppm 16 3mins ave calls camera close congrats cost ldn mobiles nokia phone post vary video wc1n3xx,150ppm 16 3mins ave calls camera close congrats cost ldn mobiles nokia phone post vary video wc1n3xx,,en,,,
balanced_spam_dataset_row_6870,18 apply chance comp details entry free ipod pod rate std txt weekly win,18 apply chance comp details entry free ipod pod rate std txt weekly win,,en,,,
balanced_spam_dataset_row_6871,1000s choose download like ringtones send sir txt yr,1000s choose download like ringtones send sir txt yr,,en,,,
balanced_spam_dataset_row_6872,150p 18 cost text xxx,150p 18 cost text xxx,,en,,,
balanced_spam_dataset_row_6873,08000839402 1000 available bluetooth call2optout double free latest mins mobileupd8 motorola nokia orange phones sony sonyericsson tariffs txts,08000839402 1000 available bluetooth call2optout double free latest mins mobileupd8 motorola nokia orange phones sony sonyericsson tariffs txts,,en,,,
balanced_spam_dataset_row_6874,150ppm 16 25p 3mins ave box calls camera chat close congrats cost entry ldn mobiles nokia phone pm post reply rooms vary video wc1n3xx,150ppm 16 25p 3mins ave box calls camera chat close congrats cost entry ldn mobiles nokia phone pm post reply rooms vary video wc1n3xx,,en,,,
balanced_spam_dataset_row_6875,12hrs 925ppm 2000 3030 awarded claim guaranteed land line mobile number prize urgent valid win,12hrs 036ppm 2000 3030 awarded claim guaranteed land line mobile number prize urgent valid win,,en,,,
balanced_spam_dataset_row_6876,150p asked contact dating guess know po pobox84 revealed service,150p asked contact dating guess know po pobox84 revealed service,,en,,,
balanced_spam_dataset_row_6877,150p 87077 club eve free heart joined kick logo love lover mobile new news pobox36504w45wq season send txt ur yahoo,150p 87077 club eve free heart joined kick logo love lover mobile new news pobox36504w45wq season send txt ur yahoo,,en,,,
balanced_spam_dataset_row_6878,08715705022 1x150p 250 cash chance com comp custcare entry free great http latest nokia shop shopping spree txt ur win wk wkly www,08715705022 1x150p 250 cash chance com comp custcare entry free great http latest nokia shop shopping spree txt ur win wk wkly www,,en,,,
balanced_spam_dataset_row_6879,150p 16 1st 4info 87575 free friends hl just mob polyphonic reply tell tone txt txtin ur week,150p 16 1st 4info 87575 free friends hl just mob polyphonic reply tell tone txt txtin ur week,,en,,,
balanced_spam_dataset_row_6880,150p 3g 5we bx420 congrats dload games ip4 java mates mobile music noline play rentl ur videochat videophones wid,150p 3g 5we bx420 congrats dload games ip4 java mates mobile music noline play rentl ur videochat videophones wid,,en,,,
balanced_spam_dataset_row_6881,1000 12hrs 660p 900 claim code contact draw guaranteed pm prize shows trying urgent valid weekends won,1000 12hrs 970p 900 claim code contact draw guaranteed pm prize shows trying urgent valid weekends won,,en,,,
balanced_spam_dataset_row_6882,16 2lands 7250i 86021 auction brand free hg join new nokia row send sms suite342 today txt w1j6hl w1jhl win won,16 2lands 7250i 86021 auction brand free hg join new nokia row send sms suite342 today txt w1j6hl w1jhl win won,,en,,,
balanced_spam_dataset_row_6883,100 500 87066 awarded cd cds choice com cs draw enter entry free gift ldew music store ts txt ur vouchers weekly win worth www xmas year,100 500 87066 awarded cd cds choice com cs draw enter entry free gift ldew music store ts txt ur vouchers weekly win worth www xmas year,,en,,,
balanced_spam_dataset_row_6884,50 activate calls charge cost min month net network pobox84 standard upto ur,50 activate calls charge cost min month net network pobox84 standard upto ur,,en,,,
balanced_spam_dataset_row_6885,08002986906 11mths camera colour december entitled free latest mobile update,08002986906 11mths camera colour december entitled free latest mobile update,,en,,,
balanced_spam_dataset_row_6886,0870 08707509020 1327 20p 5wb box chance cr9 croydon fantasies fantasy hot just live min national ntt po rate,0870 08707509020 1327 20p 5wb box chance cr9 croydon fantasies fantasy hot just live min national ntt po rate,,en,,,
balanced_spam_dataset_row_6887,apply available camera claim customer ends free loyalty offer opt orange phone,apply available camera claim customer ends free loyalty offer opt orange phone,,en,,,
balanced_spam_dataset_row_6888,08718727870 50 500 activate awarded bin calls cash charge claim cost min month net network optout play player pobox84 standard upto ur ve wins,08718727870 50 500 activate awarded bin calls cash charge claim cost min month net network optout play player pobox84 standard upto ur ve wins,,en,,,
balanced_spam_dataset_row_6889,000 02 03 2nd attempt awarded bonus caller contact mobile prize urgent,000 02 03 2nd attempt awarded bonus caller contact mobile prize urgent,,en,,,
balanced_spam_dataset_row_6890,25 440 62468 ac friend frnd inviting reply send sms stop www yes,25 440 62468 ac friend frnd inviting reply send sms stop www yes,,en,,,
balanced_spam_dataset_row_6891,sms,sms,,en,,,
balanced_spam_dataset_row_6892,08001950382 100 12 500 call2optout camera cross free half line mins mobileupd8 mths ntwk phones price rental txts video,08001950382 100 12 500 call2optout camera cross free half line mins mobileupd8 mths ntwk phones price rental txts video,,en,,,
balanced_spam_dataset_row_6893,08712405020 18 250 care com comp cust enter entry forwarded free just send weekly word www,08712405020 18 250 care com comp cust enter entry forwarded free just send weekly word www,,en,,,
balanced_spam_dataset_row_6894,05 com free http id msg ringtone true,05 com free http id msg ringtone true,,en,,,
balanced_spam_dataset_row_6895,admirer contact looking make reveal secret special thinks ur,admirer contact looking make reveal secret special thinks ur,,en,,,
balanced_spam_dataset_row_6896,08712460324 60p fantasies just like min rate stop tell texts,08712460324 60p fantasies just like min rate stop tell texts,,en,,,
balanced_spam_dataset_row_6897,balance big complete good luck question text ur,balance big complete good luck question text ur,,en,,,
balanced_spam_dataset_row_6898,18 daily days euro2004 informed kept latest news police results send station stop unsubscribe,18 daily days euro2004 informed kept latest news police results send station stop unsubscribe,,en,,,
balanced_spam_dataset_row_6899,08000839402 best camera cs double free great latest mins mobileupd8 new offer orange phones tariffs txt,08000839402 best camera cs double free great latest mins mobileupd8 new offer orange phones tariffs txt,,en,,,
balanced_spam_dataset_row_6900,150p 18 guess know landline min somebody wanna,150p 18 guess know landline min somebody wanna,,en,,,
balanced_spam_dataset_row_6901,150p 18 2lands 86688 chat don hg hi invited know ldn let lucky msg msgrcvdhg night rcvd row send suite342 txt ur w1j6hl xchat years,150p 18 2lands 86688 chat don hg hi invited know ldn let lucky msg msgrcvdhg night rcvd row send suite342 txt ur w1j6hl xchat years,,en,,,
balanced_spam_dataset_row_6902,0800 announcement customer freephone important service,0800 announcement customer freephone important service,,en,,,
balanced_spam_dataset_row_6903,2nite calls chat cum did heard hope just like luv make net night time wanna xx,2nite calls chat cum did heard hope just like luv make net night time wanna xx,,en,,,
balanced_spam_dataset_row_6904,25p date dating fancy flirt freemsg join just mobile msgs optout rcvd reply service stop txt,25p date dating fancy flirt freemsg join just mobile msgs optout rcvd reply service stop txt,,en,,,
balanced_spam_dataset_row_6905,50 babe cancel cost fantasy horny hot im make need send stop turn txt,50 babe cancel cost fantasy horny hot im make need send stop turn txt,,en,,,
balanced_spam_dataset_row_6906,150p 500 86688 answer balance bonus cash com currently easy hmv info just maximize msg play pounds questions quiz real send special ur vouchers won www,150p 500 86688 answer balance bonus cash com currently easy hmv info just maximize msg play pounds questions quiz real send special ur vouchers won www,,en,,,
balanced_spam_dataset_row_6907,1000 attempt away caller claim contact final guaranteed lucky money normal prize rate text winner,1000 attempt away caller claim contact final guaranteed lucky money normal prize rate text winner,,en,,,
balanced_spam_dataset_row_6908,babe check choose sms,babe check choose sms,,en,,,
balanced_spam_dataset_row_6909,800 cash collect cup euro2004 final pobox tkts ve won,800 cash collect cup euro2004 final pobox tkts ve won,,en,,,
balanced_spam_dataset_row_6910,21 25 440 62468 ac friend frnd inviting reply send sms stop www yes,21 25 440 62468 ac friend frnd inviting reply send sms stop www yes,,en,,,
balanced_spam_dataset_row_6911,attempt com content mobile msg network order uk,attempt com content mobile msg network order uk,,en,,,
balanced_spam_dataset_row_6912,0800 1000 10am 10p 2000 5000 7pm 9pm cash claim cost customer guaranteed prize representative service won yr,0800 1000 10am 10p 2000 5000 7pm 9pm cash claim cost customer guaranteed prize representative service won yr,,en,,,
balanced_spam_dataset_row_6913,16 1st 36504 8007 free getzed just mates mob mobile no1 nokia norm150p pobox tell tone txt txting uk ur w45wq week www,16 1st 36504 8007 free getzed just mates mob mobile no1 nokia norm150p pobox tell tone txt txting uk ur w45wq week www,,en,,,
balanced_spam_dataset_row_6914,000 0800 500 credit free help loan purpose refused tenants text welcome,000 0800 500 credit free help loan purpose refused tenants text welcome,,en,,,
balanced_spam_dataset_row_6915,arrange customer delivery new service waiting years,arrange customer delivery new service waiting years,,en,,,
balanced_spam_dataset_row_6916,100 500 87066 awarded cd com com1win150ppmx3age16 congratulations draw entry free gift ldew music tncs txt ur vouchers weekly www,100 500 87066 awarded cd com com1win150ppmx3age16 congratulations draw entry free gift ldew music tncs txt ur vouchers weekly www,,en,,,
balanced_spam_dataset_row_6917,150p 2nite dogging ec2a entry join just msg nyt service sex sign txt uk,150p 2nite dogging ec2a entry join just msg nyt service sex sign txt uk,,en,,,
balanced_spam_dataset_row_6918,2day calls day fancy fri hi hotel leave msg pls,2day calls day fancy fri hi hotel leave msg pls,,en,,,
balanced_spam_dataset_row_6919,0870 08707509020 1327 20p 5wb box cr9 croydon fantasies hot just live min national ntt po rate,0870 08707509020 1327 20p 5wb box cr9 croydon fantasies hot just live min national ntt po rate,,en,,,
balanced_spam_dataset_row_6920,16 2lands 7250i 86021 auction camera digital free hg nokia plus row send suite342 w1 w1jhl win won,16 2lands 7250i 86021 auction camera digital free hg nokia plus row send suite342 w1 w1jhl win won,,en,,,
balanced_spam_dataset_row_6921,50p cost currently greet meet std text tour win,50p cost currently greet meet std text tour win,,en,,,
balanced_spam_dataset_row_6922,best content days enjoyed help hope mobile new send service stop text uk unsubscribe,best content days enjoyed help hope mobile new send service stop text uk unsubscribe,,en,,,
balanced_spam_dataset_row_6923,admirer contact looking make reveal secret special thinks ur,admirer contact looking make reveal secret special thinks ur,,en,,,
balanced_spam_dataset_row_6924,25p 8007 charity children mob moon need poly polys profit song tell tone txt ur zed,25p 8007 charity children mob moon need poly polys profit song tell tone txt ur zed,,en,,,
balanced_spam_dataset_row_6925,09061221066 28 awarded camera days delivery digital fromm landline sipix,09061221066 28 awarded camera days delivery digital fromm landline sipix,,en,,,
balanced_spam_dataset_row_6926,50 babe cancel chat cost details fantasy girls gr8 horny hot im live make mob need new phone send service sex stop text turn txt ur video,50 babe cancel chat cost details fantasy girls gr8 horny hot im live make mob need new phone send service sex stop text turn txt ur video,,en,,,
balanced_spam_dataset_row_6927,04 06 11 2003 26 800 account code expires identifier points private redeemed shows statement,04 06 11 2003 26 800 account code expires identifier points private redeemed shows statement,,en,,,
balanced_spam_dataset_row_6928,50 anytime arrive calling charged colour customer mobile number order red reference ringtone services text thanks tone unsubscribe week,50 anytime arrive calling charged colour customer mobile number order red reference ringtone services text thanks tone unsubscribe week,,en,,,
balanced_spam_dataset_row_6929,150p action cost end hear horny hot live local looking married match matches msg netcollex phone real reply stop text txt willing,150p action cost end hear horny hot live local looking married match matches msg netcollex phone real reply stop text txt willing,,en,,,
balanced_spam_dataset_row_6930,2nite calls chat cum hope luv time wanna xx,2nite calls chat cum hope luv time wanna xx,,en,,,
balanced_spam_dataset_row_6931,1000 18 8007 age girl good join just life living mobile partner perfect sms thought txt ur,1000 18 8007 age girl good join just life living mobile partner perfect sms thought txt ur,,en,,,
balanced_spam_dataset_row_6932,new,new,,en,,,
balanced_spam_dataset_row_6933,08712460324 10p chat fact feeling gay guys hungry just min pete photo pic stop texts try,08712460324 10p chat fact feeling gay guys hungry just min pete photo pic stop texts try,,en,,,
balanced_spam_dataset_row_6934,50 arrive charged customer mobile number order ref reference ringtone services thanks tone,50 arrive charged customer mobile number order ref reference ringtone services thanks tone,,en,,,
balanced_spam_dataset_row_6935,message new,message new,,en,,,
balanced_spam_dataset_row_6936,16 2lands 7250i 86021 auction brand free hg join new nokia row send sms suite342 today txt w1j6hl w1jhl win won,16 2lands 7250i 86021 auction brand free hg join new nokia row send sms suite342 today txt w1j6hl w1jhl win won,,en,,,
balanced_spam_dataset_row_6937,150p 18 action auction away end free man message need real service stop subscription thanks txt unsubscribe using want wife,150p 18 action auction away end free man message need real service stop subscription thanks txt unsubscribe using want wife,,en,,,
balanced_spam_dataset_row_6938,150p 16 1st 8007 club com fantastic free game gr8 hit nokia poly polys reply review tones txt unsubscribe wk word www,150p 16 1st 8007 club com fantastic free game gr8 hit nokia poly polys reply review tones txt unsubscribe wk word www,,en,,,
balanced_spam_dataset_row_6939,bt check com help info just line min mob offer opt package pls reply request sorry stop term text themob unsubscribe weeks,bt check com help info just line min mob offer opt package pls reply request sorry stop term text themob unsubscribe weeks,,en,,,
balanced_spam_dataset_row_6940,150ppm 16 awarded camera cs delivery digital landline sipix,150ppm 16 awarded camera cs delivery digital landline sipix,,en,,,
balanced_spam_dataset_row_6941,50 84199 box39822 colour eng england flag free game ll man mobile official optout play poly right ringtone send stop text tone txt ur w111wx yer,50 84199 box39822 colour eng england flag free game ll man mobile official optout play poly right ringtone send stop text tone txt ur w111wx yer,,en,,,
balanced_spam_dataset_row_6942,10p 2nd 750 bt claim contact easy min national pound prize rate time tried won,10p 2nd 750 bt claim contact easy min national pound prize rate time tried won,,en,,,
balanced_spam_dataset_row_6943,16 claim freemsg hours phone reward stop talk time tv txt use www,16 claim freemsg hours phone reward stop talk time tv txt use www,,en,,,
balanced_spam_dataset_row_6944,50p boys day direct free hey hot just phone pics porn sent stop text txt ur want wc1n3xx xxx,50p boys day direct free hey hot just phone pics porn sent stop text txt ur want wc1n3xx xxx,,en,,,
balanced_spam_dataset_row_6945,150pm charged chat hey horny hot naked really stop text unsubscribe want,150pm charged chat hey horny hot naked really stop text unsubscribe want,,en,,,
