original_index,sms_text,predicted_is_otp,predicted_otp_intent,classification_status,batch_number,is_phishing_original,sender
synthetic_726ede84,Your OTP for resetting filters on Flipkart is 6284. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_0112adfa,Your OTP for Aadhaar eSign with Axis Bank is 3659. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_9d391f5d,Your OTP for adding a new beneficiary via UPI on BHIM app is 3759. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_be04c4ea,Your OTP for updating profile email in MyJio app is 3759. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_68439023,Your OTP for logging into MyJio is 7482. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_d0478926,Your OTP for NetBanking login with HDFC Bank is 7284. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_4e112225,Your OTP for resetting your Swiggy delivery preferences is 6193. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_38ddaee2,Your OTP for Aadhaar e-KYC verification with HDFC Bank is 7284. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_abbddf92,Your OTP for adding a new beneficiary via UPI on BHIM is 7482. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_2f9bd0fe,Your OTP for updating profile email in Myntra is 8472. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_0b074783,Your OTP for logging into Flipkart is 7283. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_c687edb2,Your OTP for NetBanking login is 7284. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_574784ff,Your OTP for verifying your email on Swiggy is 6183. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_894a7653,Your OTP for Aadhaar eKYC verification with HDFC Bank is 7284. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_947c24e6,Your OTP for adding a new beneficiary via UPI on BHIM app is 7482. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_9613adc5,Your OTP for updating profile email in Myntra app is 7284. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_c7a97488,Your OTP for logging into Flipkart is 7143. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_9c21b429,Your OTP for YONO SBI NetBanking login is 5397. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_f2f3af58,Your OTP for verifying your email on Zomato is 8473. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_25d4e81d,Your OTP for eSign of KYC documents with ICICI Bank is 5397. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_743e97ef,Your OTP for adding a new beneficiary via UPI on BHIM app is 5398. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_dace6a50,Your OTP for updating profile email in Myntra is 5392. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_3c6a6c0a,Your OTP for Myntra login is 5392. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_d216b9dd,Your OTP for YONO SBI login is 5397. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_db89d701,Your OTP for verifying your email on Flipkart is 8473. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_4ab79d36,Your OTP for Aadhaar eSign document verification is 5397. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_f5ef8486,Your OTP for adding a new beneficiary via UPI on BHIM is 5398. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_2e8db3e5,Your OTP for updating email address on Myntra is 5392. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_cd636969,Your OTP for PhonePe login is 8642. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_390e5d03,Your OTP for YONO SBI NetBanking login is 8153. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_de4db757,Your OTP for verifying your email on Zomato is 7294. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_3239181a,Your OTP for eSign document verification with ICICI Bank is 8361. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_629d94f0,Your OTP for adding a new beneficiary via UPI on PhonePe is 8361. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_8e2c6b80,Your OTP for updating your profile email on Flipkart is 8614. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_aa0afbca,Your OTP for PhonePe login is 8473. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_6cd1cc94,Your OTP for YONO SBI login is 8153. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_a1daae05,Your OTP for resetting your password on Zomato is 7493. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_3d33ca3f,Your OTP for eSign document verification with ICICI Bank is 8156. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_07fbc950,Your OTP for UPI transaction on Google Pay is 4729. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_2d9283a8,Your OTP for updating your profile email on Swiggy is 4729. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_bef3a640,Your OTP for Flipkart login is 4927. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_094a4312,Your OTP for YONO SBI NetBanking login is 4957. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_b717fbb5,Your OTP for confirming your food order on Zomato is 8153. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_75ac15cb,Your OTP for completing KYC via eSign on ICICI Bank is 4729. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_293d5731,Your OTP for UPI PIN change on Paytm is 6184. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_07175a72,Your OTP for updating your profile email in Swiggy is 6148. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_353cbd30,Your OTP for Flipkart app login is 6148. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_93f8547f,Your OTP for YONO SBI login is 6148. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_225b62d3,Your OTP for resetting your Zomato delivery address is 8472. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_5685bc6b,Your OTP for Aadhaar e-KYC verification with ICICI Bank is 6184. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_fef627c1,OTP 6158 for UPI PIN change on Paytm. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_52a922b7,Your OTP for updating profile email on Flipkart is 6184. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_bb476200,Your OTP for Flipkart login is 6148. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_39730ec5,Your OTP for YONO SBI login is 6194. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_e66ec223,Your OTP for resetting your Zomato delivery preferences is 8472. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_a255f9f4,Your OTP for Aadhaar e-KYC verification with ICICI Bank is 6148. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_b1f0d67c,Your OTP for UPI PIN setup on BHIM is 3759. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_3836c6f0,Your OTP for updating your profile email on Swiggy is 8473. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_566194bb,Your OTP for Swiggy app login is 3857. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_e980657d,Your OTP for YONO SBI login is 3857. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_b237cf7c,Your OTP for updating delivery preferences on Zomato is 6293. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_c650311e,Your OTP for Aadhaar linking with ICICI Bank is 4759. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_4adc6f22,Your OTP for UPI transaction on BHIM is 3759. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_ed1ebc67,Your OTP for updating profile email on Swiggy is 4759. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_d8d2f5e7,Your OTP for Swiggy app login is 8159. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_ef2c81a5,Your OTP for YONO SBI login is 1947. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_0da85399,Your OTP for updating delivery address on BigBasket is 6293. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_eb4338e2,Your OTP for eSign of KYC document with ICICI Bank is 8157. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_505d2566,Your OTP for UPI transaction on Amazon Pay is 7284. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_3e35a9ba,Your OTP for updating email address on Swiggy is 7284. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_47c371fb,Your OTP for Amazon India login is 7248. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_b3a31fa1,Your OTP for NetBanking login is 7248. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_8017b864,Your OTP for updating delivery address on BigBasket is 6295. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_4022f2d2,Your OTP for eSign of KYC document with ICICI Bank is 7284. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_5591951b,Your OTP for UPI transaction on MobiKwik is 5308. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_0a3d816f,Your OTP for updating email address on Myntra is 5293. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_65364cb8,Your OTP for logging into MyJio app is 5392. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_38cf8ffe,Your OTP for NetBanking login is 5729. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_d5ea5e73,Your OTP for verifying your delivery address on Swiggy is 6143. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_37142657,Your OTP for KYC verification via eSign on ICICI Bank is 5297. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_64444aaf,Your OTP for adding a new beneficiary via UPI on PhonePe is 8416. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_3acb439e,Your OTP for updating email address on PhonePe is 8261. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_7f5375ad,Your OTP for login to PhonePe is 8472. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_e3b4c609,Your OTP for NetBanking login is 8462. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_e7e48612,Your OTP for updating delivery preferences on Swiggy is 5927. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_84e83074,Your OTP for KYC verification via eSign on ICICI Bank is 8371. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_ef2f7b41,Your OTP for adding a new beneficiary via UPI on PhonePe is 8462. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_2d5dfe99,Your OTP for updating your email address on PhonePe is 8416. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_a08096dd,Your OTP for PhonePe login is 8462. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_f2663352,Your OTP for NetBanking login is 8472. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_8758e811,Your OTP for verifying your email on Flipkart is 5839. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_9eff98c6,Your OTP for KYC document verification on PhonePe is 8361. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_e21345ee,Your OTP for UPI transaction on Google Pay is 1947. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_51358c65,Your OTP for updating email address on Myntra is 4297. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_fab33ffb,Your OTP for login to CRED is 1947. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_316320f3,Your OTP for NetBanking login is 4297. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_798e1019,Your OTP for resetting filters on Flipkart is 8153. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_74dfd386,Your OTP for KYC verification with Aadhaar linking on HDFC Bank is 4729. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_2c5e8a0d,Your OTP for UPI transaction on Paytm is 6291. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_abca78c6,Your OTP for updating profile email on Myntra is 6291. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_5ae2129c,Your OTP for login to Paytm is 6193. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_9c69a251,Your OTP for NetBanking login is 6193. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_af9f7948,Your OTP for updating delivery preferences on Flipkart is 4826. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_abf00be0,Your OTP for eSign document verification on HDFC Bank is 6291. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_ce261fc5,Your OTP for UPI transaction on Paytm is 6193. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_a9d238b8,Your OTP for updating your phone number on Flipkart is 3759. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_215e2e29,Your OTP for logging into Paytm is 3759. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_827e01f9,Your OTP for NetBanking login is 3759. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_e27419f6,Your OTP for updating delivery preferences on Flipkart is 3857. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_d9b0a0e0,Your OTP for eSign of KYC document with ICICI Bank is 4729. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_cd64af15,Your OTP for UPI transaction on Paytm is 3759. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_b11631db,Your OTP for updating phone number on Flipkart is 3759. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_9be3ca5b,Your OTP for logging into Amazon India is 7284. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_1b35dcd7,Your OTP for YONO SBI login is 5398. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_6dbf400c,Your OTP for updating delivery preferences on Flipkart is 5398. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_70dc0ad0,Your OTP for completing KYC and eSign document verification on HDFC Bank is 5397. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_7f74fc25,Your UPI transaction OTP is 7294. Do not share this code with anyone.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_1a7044b0,Your OTP for updating profile settings in PhonePe is 7294. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_1a76c056,Your OTP for Paytm login is 7392. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_c416ae0d,Your SBI YONO login OTP is 729481. Do not share this code with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_8affc2be,Your OTP for submitting feedback on Zomato is 4816. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_cdff4b93,Your KYC verification OTP for HDFC Bank is 4829. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_87b1db0f,Your UPI PIN change OTP is 4831. Do not share this code with anyone.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_a4584c10,Your OTP for updating your profile phone number in PhonePe is 4719. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_184c93ac,Your OTP for logging into Paytm is 4619. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_9ffe280a,Your OTP for NetBanking login is 4816. Do not share this code with anyone.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_54d92b19,Your OTP for enabling two-factor authentication in PhonePe is 4816. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_baab026d,Your OTP for Aadhaar linking with SBI YONO is 4819. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_4978ae3e,Your OTP for adding a new beneficiary via UPI is 4187. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_9caf1a4f,Your OTP for updating your phone number in PhonePe is 4816. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_12dac39b,Your OTP for logging into PhonePe is 4168. Do not share this code with anyone.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_8026b0db,Your OTP for YONO login is 9261. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_0eaf4d2a,Your OTP for verifying your Swiggy delivery address is 7391. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_c7ac04ce,Your OTP for completing KYC and eSign document verification with HDFC Bank is 6184. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_a8956b6b,Your OTP for adding a new beneficiary via UPI is 9147. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_d59e76cc,Your OTP for updating your phone number in PhonePe is 9261. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_1be1f0c7,Your OTP for Paytm login is 9267. Do not share this code with anyone.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_5e50acc9,Your OTP for YONO SBI login is 9261. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_03fc362e,Your OTP for enabling dark mode in PhonePe is 9261. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_74958bd6,Your OTP for completing KYC and eSign document verification with HDFC Bank is 3759. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_11e831e2,Your OTP for adding a new beneficiary in PhonePe UPI is 3965. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_042b01d4,Your OTP for updating phone number in PhonePe is 6291. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_61009349,Your OTP for PhonePe login is 3928. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_c47aa5d9,Your OTP for SBI YONO login is 5298. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_5bd2a4c2,Your OTP for resetting your Zomato delivery address is 4816. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_c15040b0,Your OTP for completing KYC document verification with ICICI Bank is 3927. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_3db35044,Your OTP for UPI transaction with PhonePe is 3927. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_ac70f57e,Your OTP for updating your PhonePe profile email is 392617. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_284b210e,Your OTP for PhonePe login is 3927. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_a34b125e,Your OTP for SBI YONO login is 629481. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_4259f4f9,Your OTP for verifying your email in Myntra is 4816. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_caca474d,Your OTP for eSign of KYC documents with HDFC Bank is 6184. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_faf48133,Your OTP for adding a new beneficiary via UPI is 5683. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_7887b3d1,Your OTP for updating your email address in PhonePe is 628491. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_4b3fd2a2,Your OTP for PhonePe login is 5681. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_7e921709,Your OTP for SBI YONO NetBanking login is 5683. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_4b5bd381,Your OTP for updating profile picture in Myntra app is 6294. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_51d6daa6,Your OTP for Aadhaar linking with HDFC Bank is 5618. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_487f5ffd,Your OTP for UPI transaction with PhonePe is 5832. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_34799d8c,Your OTP for updating your profile email in PhonePe is 6194. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_09008ae0,Your OTP for PhonePe login is 5391. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_58e7013d,Your OTP for NetBanking login is 5298. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_22eda3c9,Your OTP for updating profile picture on Flipkart is 5392. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_ee861810,Your OTP for eSign of Aadhaar linking with HDFC Bank is 618492. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_7f4a6972,Your OTP for UPI transaction with PhonePe is 6284. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_de8ef818,Your OTP for updating your profile email in PhonePe is 5298. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_35bb5c97,Your OTP for PhonePe login is 5629. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_193c0da3,Your OTP for SBI YONO NetBanking login is 6193. Do not share this code.,True,FINANCIAL_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_2248e2c2,Your OTP for updating profile picture on Zomato is 6294. Do not share this code.,True,GENERIC_APP_ACTION_OTP,synthetic_auto,synthetic_auto,False,
synthetic_cc6bf08c,Your OTP for eSign of KYC documents with HDFC Bank is 562891. Do not share this code.,True,KYC_OR_ESIGN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_25445d55,Your OTP for UPI transaction with PhonePe is 5683. Do not share this code.,True,UPI_TXN_OR_PIN_OTP,synthetic_auto,synthetic_auto,False,
synthetic_5ae60b52,Your OTP for updating your profile email in PhonePe is 539281. Do not share this code.,True,APP_ACCOUNT_CHANGE_OTP,synthetic_auto,synthetic_auto,False,
synthetic_c8b6f606,Your OTP for PhonePe login is 5683. Do not share this code.,True,APP_LOGIN_OTP,synthetic_auto,synthetic_auto,False,
